"Freq [GHz]","dB(St11) []"
6,-0.277647987264428
6.05,-0.2847794805939
6.1,-0.29200136766299
6.15,-0.299311322353814
6.2,-0.306707662771852
6.25,-0.314189337313028
6.3,-0.321755911032053
6.35,-0.329407552363624
6.4,-0.337145020245031
6.45,-0.344969651685571
6.5,-0.352883349825934
6.55,-0.360888572528134
6.6,-0.368988321535105
6.65,-0.377186132237147
6.7,-0.385486064081564
6.75,-0.393892691660668
6.8,-0.402411096512994
6.85,-0.411046859672254
6.9,-0.419806054998611
6.95,-0.428695243327352
7,-0.437721467470664
7.05,-0.446892248109251
7.1,-0.456215580611935
7.15,-0.465699932822845
7.2,-0.47535424385791
7.25,-0.485187923954505
7.3,-0.495210855420684
7.35,-0.505433394733335
7.4,-0.515866375837767
7.45,-0.526521114704847
7.5,-0.53740941520552
7.55,-0.548543576367097
7.6,-0.559936401079968
7.65,-0.571601206328709
7.7,-0.583551835026823
7.75,-0.595802669540216
7.8,-0.608368646990992
7.85,-0.621265276439695
7.9,-0.634508658051762
7.95,-0.648115504361549
8,-0.662103163755981
8.05,-0.676489646308798
8.1,-0.691293652106288
8.15,-0.706534602215684
8.2,-0.722232672458916
8.25,-0.738408830166142
8.3,-0.755084874096813
8.35,-0.772283477729476
8.4,-0.790028236136871
8.45,-0.808343716678444
8.5,-0.827255513759839
8.55,-0.846790307926961
8.6,-0.866975929582174
8.65,-0.887841427630933
8.7,-0.90941714338989
8.75,-0.931734790111339
8.8,-0.954827538504763
8.85,-0.978730108663457
8.9,-1.00347886883357
8.95,-1.02911194149381
9,-1.05566931724721
9.05,-1.08319297706106
9.1,-1.11172702342844
9.15,-1.14131782106329
9.2,-1.17201414778241
9.25,-1.20386735626998
9.3,-1.2369315474656
9.35,-1.2712637563623
9.4,-1.30692415104909
9.45,-1.34397624588082
9.5,-1.38248712970724
9.55,-1.42252771014199
9.6,-1.46417297489977
9.65,-1.5075022712761
9.7,-1.55259960488587
9.75,-1.59955395881425
9.8,-1.64845963436342
9.85,-1.69941661459823
9.9,-1.75253095190107
9.95,-1.80791518073517
10,-1.86568875678319
10.05,-1.92597852356641
10.1,-1.98891920755244
10.15,-2.0546539426164
10.2,-2.12333482452042
10.25,-2.19512349580423
10.3,-2.27019176111869
10.35,-2.34872223256068
10.4,-2.43090900395602
10.45,-2.51695835225025
10.5,-2.60708946316428
10.55,-2.70153517699602
10.6,-2.80054274883272
10.65,-2.90437461539313
10.7,-3.01330915813079
10.75,-3.12764144895699
10.8,-3.24768396079615
10.85,-3.37376721992807
10.9,-3.50624037038633
10.95,-3.64547161216095
11,-3.79184846406126
11.05,-3.94577778812811
11.1,-4.10768549451951
11.15,-4.27801582261731
11.2,-4.45723006411829
11.25,-4.64580455499294
11.3,-4.84422771269508
11.35,-5.05299582936008
11.4,-5.27260724643407
11.45,-5.50355442556943
11.5,-5.74631328779242
11.55,-6.00132900981897
11.6,-6.26899723424038
11.65,-6.54963936110868
11.7,-6.84347023787645
11.75,-7.15055615782272
11.8,-7.47076063935016
11.85,-7.8036750540472
11.9,-8.14853093393729
11.95,-8.50409096830778
12,-8.86851672967109
12.05,-9.23921373200191
12.1,-9.61265950161034
12.15,-9.98422911527243
12.2,-10.3480461066074
12.25,-10.6969045103575
12.3,-11.0223268060177
12.35,-11.3148340415776
12.4,-11.5644937533884
12.45,-11.7617619603837
12.5,-11.898542055377
12.55,-11.969268938505
12.6,-11.9717481587423
12.65,-11.9075008144119
12.7,-11.7815031031807
12.75,-11.6014052842388
12.8,-11.3764663520939
12.85,-11.1164788309182
12.9,-10.8308901526236
12.95,-10.5282136030639
13,-10.2157231826671
13.05,-9.89937104207533
13.1,-9.58385097458466
13.15,-9.27274086325498
13.2,-8.96867559346804
13.25,-8.67352027251366
13.3,-8.38852773326815
13.35,-8.11447368874037
13.4,-7.85176842987902
13.45,-7.60054681034591
13.5,-7.36073945739232
13.55,-7.13212841350703
13.6,-6.91439021256405
13.65,-6.70712899870074
13.7,-6.50990185325227
13.75,-6.32223807674781
13.8,-6.14365380885868
13.85,-5.97366306662402
13.9,-5.8117860369576
13.95,-5.65755526575905
14,-5.51052023428569
14.05,-5.37025069567209
14.1,-5.23633905360409
14.15,-5.10840199540041
14.2,-4.98608153851916
14.25,-4.86904560916846
14.3,-4.756988241439
14.35,-4.64962946299736
14.4,-4.54671491716635
14.45,-4.44801525981781
14.5,-4.35332536182648
14.55,-4.26246334299336
14.6,-4.17526946060679
14.65,-4.09160487455229
14.7,-4.01135031058619
14.75,-3.93440464362148
14.8,-3.86068342327975
14.85,-3.79011736426454
14.9,-3.72265082410167
14.95,-3.6582402903394
15,-3.59685289833375
15.05,-3.53846499925465
15.1,-3.48306079597353
15.15,-3.43063106211127
15.2,-3.3811719568419
15.25,-3.3346839451806
15.3,-3.29117083056005
15.35,-3.25063890363407
15.4,-3.21309620854862
15.45,-3.17855192547353
15.5,-3.14701586606032
15.55,-3.11849807672487
15.6,-3.0930085432683
15.65,-3.07055698934848
15.7,-3.05115276068037
15.75,-3.03480478654907
15.8,-3.02152161022566
15.85,-3.01131148014034
15.9,-3.00418249414359
15.95,-3.0001427898286
16,-2.99920077465399
16.05,-3.00136539045715
16.1,-3.00664640785019
16.15,-3.01505474691635
16.2,-3.02660282155145
16.25,-3.04130490570746
16.3,-3.05917752068189
16.35,-3.08023984345145
16.4,-3.10451413687003
16.45,-3.13202620334015
16.5,-3.16280586432925
16.55,-3.19688746884411
16.6,-3.23431043470745
16.65,-3.27511982721084
16.7,-3.31936698045953
16.75,-3.36711016748942
16.8,-3.41841532603829
16.85,-3.47335684770507
16.9,-3.53201843914664
16.95,-3.59449406495426
17,-3.66088898293476
17.05,-3.73132088370544
17.1,-3.80592114780761
17.15,-3.88483623495796
17.2,-3.96822922159096
17.25,-4.05628150449719
17.3,-4.14919469011417
17.35,-4.24719269085156
17.4,-4.3505240516788
17.45,-4.4594645319895
17.5,-4.57431996935808
17.55,-4.69542945302903
17.6,-4.82316883554873
17.65,-4.95795461045197
17.7,-5.10024818174977
17.75,-5.25056054626224
17.8,-5.40945740133504
17.85,-5.57756467633607
17.9,-5.75557446387742
17.95,-5.94425129204469
18,-6.14443862631418
