"Freq [GHz]","dB(St11) []"
6,-0.303336944631604
6.05,-0.312428178555627
6.1,-0.32116844546861
6.15,-0.329619567193789
6.2,-0.337838205359458
6.25,-0.345876097416461
6.3,-0.353780301764654
6.35,-0.361593449023735
6.4,-0.369353996868851
6.45,-0.37709648619927
6.5,-0.384851796722497
6.55,-0.392647400317319
6.6,-0.400507610790392
6.65,-0.408453828864298
6.7,-0.416504781432747
6.75,-0.424676754293356
6.8,-0.432983817722369
6.85,-0.44143804439087
6.9,-0.450049719240424
6.95,-0.458827541039668
7,-0.467778815433295
7.05,-0.476909639373487
7.1,-0.486225076891401
7.15,-0.495729326224962
7.2,-0.505425878369388
7.25,-0.515317667159895
7.3,-0.525407211032409
7.35,-0.535696746639125
7.4,-0.546188354521265
7.45,-0.556884077063003
7.5,-0.567786028967827
7.55,-0.578896500512717
7.6,-0.590218053846802
7.65,-0.601753612609375
7.7,-0.613506545148897
7.75,-0.625480741628779
7.8,-0.637680685308906
7.85,-0.650111518293203
7.9,-0.66277910203446
7.95,-0.675690072887112
8,-0.688851892998091
8.05,-0.702272896824528
8.1,-0.715962333565777
8.15,-0.729930405795815
8.2,-0.744188304580746
8.25,-0.758748241365224
8.3,-0.773623476910738
8.35,-0.788828347569079
8.4,-0.804378289174341
8.45,-0.820289858838464
8.5,-0.836580754937182
8.55,-0.853269835576354
8.6,-0.870377135832423
8.65,-0.8879238840658
8.7,-0.905932517611798
8.75,-0.924426698160702
8.8,-0.943431327146827
8.85,-0.96297256147528
8.9,-0.983077829925558
8.95,-1.00377585058222
9,-1.02509664965516
9.05,-1.04707158206525
9.1,-1.06973335418496
9.15,-1.09311604913866
9.2,-1.11725515508268
9.25,-1.14218759690125
9.3,-1.16795177177104
9.35,-1.19458758906354
9.4,-1.22213651507149
9.45,-1.25064162306169
9.5,-1.280147649173
9.55,-1.31070105469295
9.6,-1.34235009526085
9.65,-1.37514489755723
9.7,-1.40913754404974
9.75,-1.44438216637301
9.8,-1.48093504792367
9.85,-1.51885473625148
9.9,-1.55820216582166
9.95,-1.59904079171113
10,-1.64143673478145
10.05,-1.68545893884152
10.1,-1.73117934027209
10.15,-1.77867305052951
10.2,-1.82801855187498
10.25,-1.87929790658467
10.3,-1.93259697978248
10.35,-1.98800567589448
10.4,-2.04561818854951
10.45,-2.10553326353507
10.5,-2.16785447415589
10.55,-2.23269050802492
10.6,-2.30015546393168
10.65,-2.3703691569697
10.7,-2.44345742954738
10.75,-2.51955246523751
10.8,-2.59879310161937
10.85,-2.68132513730763
10.9,-2.76730162721652
10.95,-2.85688315873722
11,-2.95023809987189
11.05,-3.04754280841632
11.1,-3.14898178895386
11.15,-3.25474778164458
11.2,-3.3650417634756
11.25,-3.48007283867767
11.3,-3.60005799028126
11.35,-3.72522165913285
11.4,-3.85579510993611
11.45,-3.99201553580998
11.5,-4.13412484321197
11.55,-4.28236804756663
11.6,-4.43699119622912
11.65,-4.59823871912748
11.7,-4.76635008816629
11.75,-4.94155564384278
11.8,-5.12407142118556
11.85,-5.31409277688494
11.9,-5.51178658545003
11.95,-5.71728173505183
12,-5.93065761495419
12.05,-6.15193024913673
12.1,-6.3810357002009
12.15,-6.61781035268602
12.2,-6.86196769923185
12.25,-7.11307131721338
12.3,-7.37050386716616
12.35,-7.633432208069
12.4,-7.90076916046907
12.45,-8.1711331176469
12.5,-8.44280766870299
12.55,-8.71370469694393
12.6,-8.98133603775953
12.65,-9.24280059669894
12.7,-9.49479553396615
12.75,-9.73366116505057
12.8,-9.95546880500868
12.85,-10.1561579606766
12.9,-10.3317233076973
12.95,-10.4784427555012
13,-10.5931268696446
13.05,-10.6733597738093
13.1,-10.7176961556388
13.15,-10.725781431017
13.2,-10.6983734392917
13.25,-10.637261793469
13.3,-10.5450999527704
13.35,-10.425179439414
13.4,-10.2811816459206
13.45,-10.1169400284368
13.5,-9.93623672149653
13.55,-9.74264652661571
13.6,-9.53943111287872
13.65,-9.32947899734485
13.7,-9.11528287515289
13.75,-8.89894461428297
13.8,-8.68219880699965
13.85,-8.46644729835104
13.9,-8.2527989359551
13.95,-8.04211050681028
14,-7.83502625720143
14.05,-7.63201447998018
14.1,-7.4334004241482
14.15,-7.23939529135199
14.2,-7.05012139556378
14.25,-6.86563373256306
14.3,-6.68593828068862
14.35,-6.51100736840339
14.4,-6.34079242266796
14.45,-6.17523437270234
14.5,-6.01427193873921
14.55,-5.85784799327484
14.6,-5.70591414875517
14.65,-5.55843370411828
14.7,-5.41538307487442
14.75,-5.27675183747582
14.8,-5.14254153699465
14.85,-5.01276343438119
14.9,-4.88743540124954
14.95,-4.76657820073122
