"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,4.65987768627547
6.05,4.73683013934558
6.1,4.81098381222602
6.15,4.88246949453787
6.2,4.95141314452997
6.25,5.01793654720698
6.3,5.08215797922883
6.35,5.14419244626071
6.4,5.20415209760336
6.45,5.26214626917957
6.5,5.31828144109674
6.55,5.37266145456995
6.6,5.42538707928529
6.65,5.47655616438304
6.7,5.52626334767977
6.75,5.5745999224255
6.8,5.62165362802328
6.85,5.66750855935211
6.9,5.7122449783413
6.95,5.75593925224706
7,5.79866370946691
7.05,5.84048666715045
7.1,5.881472301134
7.15,5.92168074023635
7.2,5.961168064519
7.25,5.99998642322523
7.3,6.03818397468644
7.35,6.07580526206815
7.4,6.11289097934709
7.45,6.14947855277402
7.5,6.18560194237945
7.55,6.22129191764542
7.6,6.25657641727523
7.65,6.29148044970553
7.7,6.32602651933971
7.75,6.36023459974042
7.8,6.39412254965217
7.85,6.42770608877754
7.9,6.46099903982359
7.95,6.4940135731443
8,6.52676023698101
8.05,6.55924818502454
8.1,6.59148534315215
8.15,6.62347842595095
8.2,6.65523314375212
8.25,6.68675429222124
8.3,6.71804586310358
8.35,6.74911116221179
8.4,6.77995275118584
8.45,6.81057265752835
8.5,6.84097237378446
8.55,6.87115306193493
8.6,6.90111528821357
8.65,6.93085941634669
8.7,6.96038534503905
8.75,6.98969280376504
8.8,7.01878120613978
8.85,7.04764975927668
8.9,7.0762974589452
8.95,7.10472308755562
9,7.13292534185996
9.05,7.16090276129035
9.1,7.18865371796105
9.15,7.21617648398781
9.2,7.24346926534103
9.25,7.27053010174778
9.3,7.29735688502991
9.35,7.32394729144322
9.4,7.35029877592531
9.45,7.37640820724359
9.5,7.40227198967479
9.55,7.42788565958391
9.6,7.45324363738428
9.65,7.47833875255669
9.7,7.50316186561468
9.75,7.52770134139577
9.8,7.55194242435574
9.85,7.57586657212948
9.9,7.5994507814032
9.95,7.62266714954845
10,7.64548220696633
10.05,7.66785666475065
10.1,7.68974521085734
10.15,7.71109678487103
10.2,7.73185479957182
10.25,7.75195797754806
10.3,7.77134138371297
10.35,7.7899375928259
10.4,7.80767810765945
10.45,7.824494704954
10.5,7.8403206079275
10.55,7.85509140638154
10.6,7.86874581913359
10.65,7.88122600983751
10.7,7.89247774761859
10.75,7.90245051396667
10.8,7.91109689400726
10.85,7.91837278680507
10.9,7.92423657237992
10.95,7.92864910934395
11,7.93157320567853
11.05,7.93297359753057
11.1,7.93281644890917
11.15,7.93106956747097
11.2,7.92770221330104
11.25,7.92268502247085
11.3,7.91599031424768
11.35,7.90759192088754
11.4,7.89746554498674
11.45,7.88558881932714
11.5,7.87194143860777
11.55,7.8565055334164
11.6,7.8392657164399
11.65,7.8202093614184
11.7,7.79932691560682
11.75,7.77661203050835
11.8,7.75206192074243
11.85,7.72567753061391
11.9,7.6974638807128
11.95,7.66743031275552
12,7.63559082194461
12.05,7.60196408622845
12.1,7.56657409776452
12.15,7.52945021054385
12.2,7.490627292637
12.25,7.45014626104039
12.3,7.4080539746453
12.35,7.364403660052
12.4,7.31925484666499
12.45,7.27267361848178
12.5,7.22473242841867
12.55,7.17551038561453
12.6,7.12509269883719
12.65,7.07357079733375
12.7,7.0210417176104
12.75,6.96760774155135
12.8,6.91337581418645
12.85,6.85845671485708
12.9,6.80296418714736
12.95,6.74701393783985
13,6.69072249007478
13.05,6.63420591084026
13.1,6.57757861239677
13.15,6.52095193959946
13.2,6.46443287481437
13.25,6.40812286101374
13.3,6.35211662290741
13.35,6.29650138456307
13.4,6.24135610038498
13.45,6.18675120185298
13.5,6.13274837342824
13.55,6.07940095827769
13.6,6.02675447436356
13.65,5.97484772590871
13.7,5.92371362437188
13.75,5.87338067941775
13.8,5.82387465080021
13.85,5.77521982760761
13.9,5.72744043028975
13.95,5.68056201409004
14,5.63461242864754
14.05,5.58962262348009
14.1,5.54562682550009
14.15,5.50266280426258
14.2,5.46077124151822
14.25,5.41999525529804
14.3,5.3803789971558
14.35,5.34196674762707
14.4,5.30480104177074
14.45,5.26892127030362
14.5,5.23436209146467
14.55,5.20115188726181
14.6,5.16931153231803
14.65,5.13885352086479
14.7,5.1097811613437
14.75,5.08208840685488
14.8,5.05576017720987
14.85,5.0307727582026
14.9,5.00709493733809
14.95,4.98468917069945
15,4.96351303927282
15.05,4.94352092968476
15.1,4.92466537795081
15.15,4.90689843237509
15.2,4.89017279049811
15.25,4.87444224506872
15.3,4.85966185721801
15.35,4.84578740810939
15.4,4.83277429214747
15.45,4.82057572806753
15.5,4.80914040782762
15.55,4.79840973037851
15.6,4.78831434369028
15.65,4.778770497688
15.7,4.76967615076904
15.75,4.76090718506155
15.8,4.75231293374422
15.85,4.74371289057386
