"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,3.16174842062697
6.05,3.30474725650489
6.1,3.43919571172527
6.15,3.56547999835619
6.2,3.68398793991954
6.25,3.79510868352448
6.3,3.89923169567913
6.35,3.99674582645716
6.4,4.08803789885648
6.45,4.17349158537858
6.5,4.25348597059855
6.55,4.32839404545464
6.6,4.39858158756105
6.65,4.46440566322774
6.7,4.52621366445638
6.75,4.58434206441574
6.8,4.6391155832072
6.85,4.69084634828814
6.9,4.73983324218066
6.95,4.78636141278444
7,4.83070178107
7.05,4.87311096316387
7.1,4.91383098154917
7.15,4.95308944738249
7.2,4.99109940484543
7.25,5.02805984014994
7.3,5.06415575671472
7.35,5.09955859068422
7.4,5.1344267436263
7.45,5.16890601573017
7.5,5.20313010836316
7.55,5.23722125574442
7.6,5.27129093160653
7.65,5.3054403669957
7.7,5.339761271297
7.75,5.37433646951809
7.8,5.40924063741842
7.85,5.44454085172005
7.9,5.48029729232058
7.95,5.51656383393756
8,5.55338856217925
8.05,5.5908141734677
8.1,5.62887846130303
8.15,5.66761439447433
8.2,5.70705016694564
8.25,5.74720914340366
8.3,5.78810922728145
8.35,5.82976209791394
8.4,5.87217204376359
8.45,5.91533411901383
8.5,5.95923213120564
8.55,6.0038356998957
8.6,6.04909710302045
8.65,6.09494750377091
8.7,6.14129320522223
8.75,6.18801184817962
8.8,6.23494927332816
8.85,6.28191783134678
8.9,6.32869653307339
8.95,6.37503414676464
9,6.42065543139772
9.05,6.46527138289443
9.1,6.50859237345966
9.15,6.55034428029491
9.2,6.59028509747873
9.25,6.62822058327511
9.3,6.66401678403151
9.35,6.69760770297878
9.4,6.72899680174397
9.45,6.75825300437969
9.5,6.78550141866473
9.55,6.81091083205723
9.6,6.83467950185432
9.65,6.85702132768002
9.7,6.87815360515885
9.75,6.89828688264728
9.8,6.91761803495632
9.85,6.93632565643847
9.9,6.95456768120731
9.95,6.97248107979313
10,6.99018255752697
10.05,7.00777026564091
10.1,7.02532567217608
10.15,7.04291587496956
10.2,7.06059563554472
10.25,7.07840940448799
10.3,7.09639286382899
10.35,7.11457449241306
10.4,7.1329765588603
10.45,7.15161621923749
10.5,7.17050586562107
10.55,7.1896540409462
10.6,7.20906543508318
10.65,7.22874116599462
10.7,7.2486790010076
10.75,7.26887323256232
10.8,7.28931472625911
10.85,7.30999088673706
10.9,7.33088560491097
10.95,7.35197908682414
11,7.37324790757684
11.05,7.39466485558796
11.1,7.41619902603954
11.15,7.43781567158639
11.2,7.45947647578814
11.25,7.48113934509811
11.3,7.50275880835284
11.35,7.5242860347846
11.4,7.5456690488425
11.45,7.56685307049818
11.5,7.58778082058664
11.55,7.60839270885947
11.6,7.62862748697425
11.65,7.64842238417154
11.7,7.66771378810145
11.75,7.68643751093297
11.8,7.70452944741631
11.85,7.72192598193124
11.9,7.73856466540025
11.95,7.75438447943264
12,7.76932654632173
12.05,7.78333465995355
12.1,7.79635556822294
12.15,7.80833950705869
12.2,7.81924077727679
12.25,7.82901780610826
12.3,7.83763378043822
12.35,7.84505693525524
12.4,7.85126091632039
12.45,7.85622544272515
12.5,7.85993638453527
12.55,7.86238672480213
12.6,7.86357696049
12.65,7.86351585710153
12.7,7.86222118194515
12.75,7.85972049081758
12.8,7.85605198752433
12.85,7.85126517154377
12.9,7.84542142218254
12.95,7.83859448535385
13,7.83087061415643
13.05,7.82234827655017
13.1,7.8131377455851
13.15,7.80335989653429
13.2,7.79314493250766
13.25,7.7826303840909
13.3,7.77195901567037
13.35,7.76127611515661
13.4,7.75072692667558
13.45,7.74045383202469
13.5,7.73059369235222
13.55,7.7212751063997
13.6,7.71261661189335
13.65,7.70472451424455
13.7,7.69769178721279
13.75,7.69159701124065
13.8,7.68650416061082
13.85,7.68246261087196
13.9,7.67950766726415
13.95,7.67766106346089
14,7.67693221556978
