"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,3.8734991908805
6.05,3.98030543655593
6.1,4.07875465283403
6.15,4.16922567709701
6.2,4.2521217735155
6.25,4.32786622861336
6.3,4.39689807950786
6.35,4.45966747022485
6.4,4.51663146678853
6.45,4.56825024628039
6.5,4.61498313496506
6.55,4.65728514108801
6.6,4.69560383818768
6.65,4.73037660029004
6.7,4.76202791071559
6.75,4.79096753455598
6.8,4.81758846777682
6.85,4.84226601672876
6.9,4.8653553980694
6.95,4.88719247407268
7,4.9080925471311
7.05,4.92834961972128
7.1,4.9482367151115
7.15,4.96800578092399
7.2,4.98788799677459
7.25,5.00809412308083
7.3,5.0288149684356
7.35,5.05022144905
7.4,5.07246662845334
7.45,5.0956853956165
7.5,5.1199949716294
7.55,5.14549637831894
7.6,5.17227501617207
7.65,5.20040144060244
7.7,5.22993230890999
7.75,5.26091114810829
7.8,5.29336901742196
7.85,5.32732555466294
7.9,5.36278956315353
7.95,5.39975964113282
8,5.43822506564477
8.05,5.47816628328541
8.1,5.51955542443277
8.15,5.56235683630314
8.2,5.60652744644634
8.25,5.65201704910738
8.3,5.69876838377631
8.35,5.74671714410311
8.4,5.7957919810578
8.45,5.84591376639317
8.5,5.89699549162512
8.55,5.94894110732206
8.6,6.0016448503215
8.65,6.05498988965771
8.7,6.10884727217071
8.75,6.1630745596941
8.8,6.21751497302412
8.85,6.27199665588407
8.9,6.32633276047203
8.95,6.38032270895466
9,6.43375462828205
9.05,6.48640956128316
9.1,6.53806762593224
9.15,6.58851576946385
9.2,6.637557022255
9.25,6.68502041698233
9.3,6.73077055762928
9.35,6.77471559642349
9.4,6.8168124072998
9.45,6.85706853119283
9.5,6.89553947560426
9.55,6.93232316254397
9.6,6.96755061661848
9.65,7.00137560281077
9.7,7.03396345241516
9.75,7.06548076514744
9.8,7.09608691562271
9.85,7.12592752899084
9.9,7.15513015150093
9.95,7.18380219635823
10,7.21203019091466
10.05,7.23988056728068
10.1,7.26740107934609
10.15,7.29462231632027
10.2,7.32155992340609
10.25,7.34821614770261
10.3,7.37458132507021
10.35,7.40063535256747
10.4,7.42634837765912
10.45,7.45168175143061
10.5,7.47658823472446
10.55,7.50101246982277
10.6,7.52489112914501
10.65,7.54815314070461
10.7,7.5707198586079
10.75,7.59250542497187
10.8,7.61341731223706
10.85,7.63335701299027
10.9,7.65222106026347
10.95,7.66990238081208
11,7.68629172288254
11.05,7.70127965553287
11.1,7.71475839102822
11.15,7.7266239387912
11.2,7.7367782358529
11.25,7.74513068329271
11.3,7.75159986966264
11.35,7.75611439670104
11.4,7.7586132356489
11.45,7.75904540143217
11.5,7.75736904625387
11.55,7.75354986482438
11.6,7.74755929511698
11.65,7.7393724894436
11.7,7.72896617511599
11.75,7.71631713370068
11.8,7.70140074558705
11.85,7.68419041258945
11.9,7.66465746743515
11.95,7.64277173098225
12,7.61850266066118
12.05,7.59182095660027
12.1,7.56270053768843
12.15,7.53112057990245
12.2,7.49706776174246
12.25,7.46053845187088
12.3,7.42154063489185
12.35,7.38009574800269
12.4,7.33624011514878
12.45,7.29002611646944
12.5,7.24152312319587
12.55,7.19081773448013
12.6,7.13801416882485
12.65,7.0832337884803
12.7,7.02661474966536
12.75,6.96831086382562
12.8,6.90849055928407
12.85,6.84733523577084
12.9,6.78503767606412
12.95,6.72179986674943
13,6.65783086817556
13.05,6.59334432499509
13.1,6.52855633062511
13.15,6.46368236887501
13.2,6.39893520381696
13.25,6.33452219059614
13.3,6.27064297860715
13.35,6.20748738775498
13.4,6.14523373179118
13.45,6.08404697508464
13.5,6.02407796324316
13.55,5.96546254729877
13.6,5.90832140122109
13.65,5.85276021180076
13.7,5.79887015057666
13.75,5.74672891109887
13.8,5.69640186539303
13.85,5.6479434984042
13.9,5.60139868579978
13.95,5.55680458512937
14,5.5141914739883
14.05,5.47358466035201
14.1,5.43500487602629
14.15,5.39846930499121
14.2,5.36399187207115
14.25,5.33158323249162
14.3,5.30125048765129
14.35,5.27299659224172
14.4,5.24681930613808
14.45,5.22271004691377
14.5,5.20065263867318
14.55,5.18062166842614
14.6,5.16258085240014
14.65,5.14648150036083
14.7,5.13226099158087
14.75,5.11984093397035
14.8,5.10912623095083
14.85,5.10000348293819
14.9,5.09234013929372
14.95,5.08598394547668
15,5.08076204213069
15.05,5.07648140725076
15.1,5.072928508514
15.15,5.06987035273764
15.2,5.06705502883977
15.25,5.06421356010727
15.3,5.06106117467763
15.35,5.05729978799649
15.4,5.05262059273731
15.45,5.04670708579916
15.5,5.03923810830987
15.55,5.02989197096398
15.6,5.01835009185029
15.65,5.0043011334939
15.7,4.98744559841382
15.75,4.96749954595104
15.8,4.94419929970797
15.85,4.91730535182087
15.9,4.88660570267269
15.95,4.85191977038779
16,4.81310081593482
16.05,4.7700384068391
16.1,4.72265994137787
16.15,4.67093188331189
16.2,4.6148597722748
16.25,4.55448832493492
16.3,4.48990017717546
16.35,4.42121460233143
16.4,4.34858568442286
16.45,4.27219977857827
16.5,4.19227308570403
16.55,4.10904880604317
16.6,4.02279390668962
16.65,3.93379657460323
16.7,3.84236284060348
16.75,3.74881361824574
16.8,3.65348199730651
16.85,3.5567103155441
16.9,3.4588474976399
16.95,3.36024639790305
17,3.26126142455065
17.05,3.16224618280647
17.1,3.06355112560094
17.15,2.96552113885221
17.2,2.8684937242336
17.25,2.77279647976431
17.3,2.67874528323857
17.35,2.58664227004675
17.4,2.49677355780027
17.45,2.40940770819226
17.5,2.32479378196839
17.55,2.24315967503564
17.6,2.16471067714468
17.65,2.08962805330536
17.7,2.0180679404252
17.75,1.95016046851186
17.8,1.88600886164876
17.85,1.82568953365133
17.9,1.76925169024004
17.95,1.71671749443881
18,1.66808272622447
