"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,5.15913776468531
6.05,5.26976031890818
6.1,5.37041132430318
6.15,5.46162478725166
6.2,5.54396377024207
6.25,5.61801223764616
6.3,5.68436712947537
6.35,5.74363051992577
6.4,5.79640302466444
6.45,5.84327719645497
6.5,5.88483228530793
6.55,5.92162952675536
6.6,5.95420808910831
6.65,5.983082224935
6.7,6.00873879353525
6.75,6.03163552275412
6.8,6.05220004374418
6.85,6.07082914430051
6.9,6.08788887359195
6.95,6.1037145281862
7,6.11861142919265
7.05,6.13285568134491
7.1,6.14669514528721
7.15,6.1603506801596
7.2,6.17401736424473
7.25,6.1878658302543
7.3,6.20204373285702
7.35,6.21667704064833
7.4,6.23187152705782
7.45,6.24771414362296
7.5,6.2642743254877
7.55,6.28160548229068
7.6,6.29974607716952
7.65,6.31872102767248
7.7,6.33854288632392
7.75,6.35921294818612
7.8,6.38072240806391
7.85,6.4030534714975
7.9,6.4261802250094
7.95,6.4500698314604
8,6.47468338221303
8.05,6.49997677894475
8.1,6.5259016908276
8.15,6.552406404064
8.2,6.57943658357821
8.25,6.60693617412102
8.3,6.63484804058549
8.35,6.6631148423786
8.4,6.69167961931749
8.45,6.72048649877157
8.5,6.74948143553684
8.55,6.77861269004892
8.6,6.8078314090236
8.65,6.83709218455763
8.7,6.86635344516571
8.75,6.89557794047214
8.8,6.92473286384445
8.85,6.95379036139669
8.9,6.9827273257539
8.95,7.01152569039302
9,7.04017221718464
9.05,7.06865810914219
9.1,7.09697881639545
9.15,7.12513324637384
9.2,7.15312309037367
9.25,7.18095175118939
9.3,7.20862312304529
9.35,7.23614036583707
9.4,7.26350414311386
9.45,7.29071108836095
9.5,7.31775209952611
9.55,7.34461069035848
9.6,7.37126157724846
9.65,7.39766954221979
9.7,7.42378893192914
9.75,7.44956352151207
9.8,7.47492736201593
9.85,7.49980608881955
9.9,7.52411913442812
9.95,7.54778233173905
10,7.57071077936273
10.05,7.59282182329455
10.1,7.61403776334955
10.15,7.63428787020462
10.2,7.65350984337401
10.25,7.67165038892492
10.3,7.68866495257379
10.35,7.70451691244065
10.4,7.71917615985055
10.45,7.73261750645797
10.5,7.74481910153074
10.55,7.75576085532441
10.6,7.76542333237337
10.65,7.77378678612041
10.7,7.78083059673834
10.75,7.7865331529516
10.8,7.79087166731156
10.85,7.79382251060819
10.9,7.79536146201145
10.95,7.79546396135918
11,7.7941054620506
11.05,7.79126159229349
11.1,7.78690828355815
11.15,7.78102171410162
