"Freq [GHz]","dB(St11) []"
6,-0.358486342913343
6.05,-0.368119521589975
6.1,-0.377861320298891
6.15,-0.387710813146095
6.2,-0.397667910498271
6.25,-0.407733340073436
6.3,-0.417908628676861
6.35,-0.428196084682671
6.4,-0.438598781355755
6.45,-0.44912054110346
6.5,-0.459765920742191
6.55,-0.470540197860938
6.6,-0.481449358360664
6.65,-0.492500085247198
6.7,-0.503699748753635
6.75,-0.515056397868381
6.8,-0.526578753345041
6.85,-0.538276202271604
6.9,-0.550158794278094
6.95,-0.562237239464349
7,-0.574522908132742
7.05,-0.58702783241446
7.1,-0.599764709882497
7.15,-0.612746909249699
7.2,-0.625988478256012
7.25,-0.639504153855764
7.3,-0.653309374822985
7.35,-0.667420296900912
7.4,-0.681853810630448
7.45,-0.696627562002128
7.5,-0.711759976086293
7.55,-0.727270283807565
7.6,-0.743178552041779
7.65,-0.759505717226565
7.7,-0.776273622690858
7.75,-0.793505059923578
7.8,-0.811223814017971
7.85,-0.829454713545228
7.9,-0.848223685129662
7.95,-0.867557813017084
8,-0.887485403949424
8.05,-0.908036057680624
8.1,-0.929240743492795
8.15,-0.951131883096738
8.2,-0.973743440327637
8.25,-0.997111018074878
8.3,-1.02127196291467
8.35,-1.04626547794534
8.4,-1.07213274435789
8.45,-1.09891705230842
8.5,-1.12666394169437
8.55,-1.15542135347325
8.6,-1.18523979219969
8.65,-1.21617250049485
8.7,-1.24827564620056
8.75,-1.28160852300855
8.8,-1.31623376539233
8.85,-1.35221757870467
8.9,-1.3896299853367
8.95,-1.42854508786325
9,-1.46904135012288
9.05,-1.51120189719733
9.1,-1.55511483526176
9.15,-1.60087359227216
9.2,-1.64857728043515
9.25,-1.69833108136535
9.3,-1.75024665477088
9.35,-1.80444257141266
9.4,-1.86104477095184
9.45,-1.92018704512225
9.5,-1.98201154643181
9.55,-2.04666932229638
9.6,-2.11432087412611
9.65,-2.18513674039969
9.7,-2.25929810215638
9.75,-2.33699740857873
9.8,-2.41843901940254
9.85,-2.50383985973056
9.9,-2.59343008139536
9.95,-2.68745372325209
10,-2.78616936060585
10.05,-2.8898507312933
10.1,-2.99878732262006
10.15,-3.11328489924733
10.2,-3.23366594701857
10.25,-3.36027000136128
10.3,-3.49345382095158
10.35,-3.63359135735252
10.4,-3.78107345876274
10.45,-3.93630723009883
10.5,-4.09971495141936
10.55,-4.27173243093017
10.6,-4.45280663587293
10.65,-4.64339240241511
10.7,-4.84394797159442
10.75,-5.05492902912299
10.8,-5.27678083839548
10.85,-5.5099279436115
10.9,-5.75476077822661
10.95,-6.01161833770682
11,-6.2807658607299
11.05,-6.5623662091289
11.1,-6.8564433516305
11.15,-7.1628360631849
11.2,-7.4811397023703
11.25,-7.81063382467192
11.3,-8.15019360826362
11.35,-8.49818390672415
11.4,-8.85233665173349
11.45,-9.20961593323798
11.5,-9.56608112063976
11.55,-9.91676745677353
11.6,-10.2556155450309
11.65,-10.5754942175122
11.7,-10.8683705576694
11.75,-11.1256777760085
11.8,-11.3389056394643
11.85,-11.5003828820665
11.9,-11.6041443306181
11.95,-11.646706238245
12,-11.6275534085546
12.05,-11.5491992472123
12.1,-11.4168012345257
12.15,-11.2374441252391
12.2,-11.019280246119
12.25,-10.7707146949008
12.3,-10.4997625634149
12.35,-10.2136269682602
12.4,-9.91848442840999
12.45,-9.61943092106428
12.5,-9.32053403553763
12.55,-9.02494374968912
12.6,-8.73502707730594
12.65,-8.45250437955212
12.7,-8.17857501031157
12.75,-7.91402673594482
12.8,-7.65932752523115
12.85,-7.41470058034189
12.9,-7.18018453901986
12.95,-6.9556811181881
13,-6.74099242210927
13.05,-6.53584990895031
13.1,-6.33993671590691
13.15,-6.15290474731138
13.2,-5.97438766182668
13.25,-5.80401066485233
13.3,-5.64139782188705
13.35,-5.48617745448715
13.4,-5.33798605756813
13.45,-5.19647107977678
13.5,-5.06129283257659
13.55,-4.93212573428482
13.6,-4.80865904904213
13.65,-4.69059724473118
13.7,-4.57766006591643
13.75,-4.46958239616645
13.8,-4.36611396724711
13.85,-4.26701895955314
13.9,-4.1720755279352
13.95,-4.08107527913097
14,-3.99382272081481
14.05,-3.91013469745549
14.1,-3.82983982441
14.15,-3.75277792875235
14.2,-3.67879950305622
14.25,-3.6077651765786
14.3,-3.53954520691833
14.35,-3.47401899416158
14.4,-3.41107461871022
14.45,-3.3506084033644
14.5,-3.29252449975686
14.55,-3.23673449888082
14.6,-3.18315706519038
14.65,-3.13171759356065
14.7,-3.0823478882606
14.75,-3.0349858629995
14.8,-2.98957526105014
14.85,-2.94606539441926
14.9,-2.90441090102184
14.95,-2.86457151881686
15,-2.82651187587217
15.05,-2.79020129534385
15.1,-2.75561361437653
15.15,-2.72272701595504
15.2,-2.69152387276157
15.25,-2.66199060211491
15.3,-2.63411753108942
15.35,-2.60789877092721
15.4,-2.58333209987045
15.45,-2.56041885354656
15.5,-2.53916382204018
15.55,-2.51957515277865
15.6,-2.50166425834241
15.65,-2.48544572828726
15.7,-2.47093724403027
15.75,-2.45815949580408
15.8,-2.4471361006249
15.85,-2.43789352014484
15.9,-2.43046097716939
15.95,-2.42487036951346
16,-2.42115617974258
16.05,-2.41935537919932
16.1,-2.4195073245454
16.15,-2.42165364485835
16.2,-2.42583811710384
16.25,-2.43210652756387
16.3,-2.44050651653368
16.35,-2.45108740330939
16.4,-2.46389998817579
16.45,-2.47899632777199
16.5,-2.49642947986889
16.55,-2.51625321324349
16.6,-2.53852167799348
16.65,-2.56328903131427
16.7,-2.59060901348256
16.75,-2.6205344685764
16.8,-2.65311680434619
16.85,-2.68840538566945
16.9,-2.726446856221
16.95,-2.76728438342147
17,-2.81095682245265
17.05,-2.85749779621443
17.1,-2.90693468961962
17.15,-2.95928755865584
17.2,-3.01456795726318
17.25,-3.07277768835248
17.3,-3.13390748927634
17.35,-3.19793566679479
17.4,-3.26482670204551
17.45,-3.33452985217921
17.5,-3.40697778203564
