"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-1.42474584698149
6.05,-1.16441816707736
6.1,-0.910283822989459
6.15,-0.662430104155843
6.2,-0.420912701699556
6.25,-0.185760626827413
6.3,0.0430193202044725
6.35,0.265439275883809
6.4,0.481527678439692
6.45,0.691327189450112
6.5,0.894892752593457
6.55,1.09229056239206
6.6,1.28359644864581
6.65,1.46889517351541
6.7,1.648279608404
6.75,1.82184984603309
6.8,1.9897127581107
6.85,2.15198133633252
6.9,2.30877415254103
6.95,2.46021496574566
7,2.6064322561337
7.05,2.74755877308925
7.1,2.88373097092014
7.15,3.01508896622776
7.2,3.14177570321667
7.25,3.26393686134194
7.3,3.38172023411888
7.35,3.49527549229511
7.4,3.60475368622198
7.45,3.71030686559506
7.5,3.81208765081745
7.55,3.91024883756384
7.6,4.00494300124196
7.65,4.09632220065523
7.7,4.18453733642108
7.75,4.26973804177651
7.8,4.35207212549763
7.85,4.43168538436313
7.9,4.50872105634822
7.95,4.5833196404271
8,4.65561849759448
8.05,4.72575162547853
8.1,4.79384933088575
8.15,4.86003802921531
8.2,4.92443987512239
8.25,4.9871728140642
8.3,5.04835014758243
8.35,5.1080805631855
8.4,5.16646783169437
8.45,5.22361090506896
8.5,5.27960363437891
8.55,5.33453490865103
8.6,5.38848850480759
8.65,5.44154307443341
8.7,5.4937722548372
8.75,5.54524465040828
8.8,5.59602387347569
8.85,5.64616865538721
8.9,5.69573287851438
8.95,5.74476574467161
9,5.79331182563253
9.05,5.84141112666958
9.1,5.88909929689362
9.15,5.9364076902961
9.2,5.98336342336376
9.25,6.02998946564838
9.3,6.0763047970793
9.35,6.12232427523878
9.4,6.16805887053405
9.45,6.21351547380668
9.5,6.25869703362687
9.55,6.30360232547502
9.6,6.34822600407967
9.65,6.39255842956392
9.7,6.43658552269084
9.75,6.48028874527238
9.8,6.52364479184795
9.85,6.56662584549737
9.9,6.60919930083805
9.95,6.65132803321888
10,6.69297075339872
10.05,6.73408236597126
10.1,6.77461483843441
