"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.01100242470582
6.05,1.06104678533946
6.1,1.12368054045222
6.15,1.19689393487825
6.2,1.27899655588112
6.25,1.36855283551997
6.3,1.46433235633697
6.35,1.56527231027241
6.4,1.67044835660235
6.45,1.77905135526152
6.5,1.89036941808877
6.55,2.00377328830291
6.6,2.11870465917125
6.65,2.23466662302019
6.7,2.35121602020223
6.75,2.46795723398278
6.8,2.5845366968859
6.85,2.70063911390256
6.9,2.81598343406773
6.95,2.93032033201119
7,3.04342948790555
7.05,3.15511762023949
7.1,3.26521685812083
7.15,3.37358298783844
7.2,3.48009432355282
7.25,3.58465031686084
7.3,3.68717068002429
7.35,3.78759429534324
7.4,3.88587802988121
7.45,3.98199601235969
7.5,4.07593849505756
7.55,4.16771098512965
7.6,4.25733314550627
7.65,4.34483769352973
7.7,4.4302696077082
7.75,4.51368478992406
7.8,4.5951489547163
7.85,4.67473669891378
7.9,4.75253020673469
7.95,4.82861811929378
8,4.90309440427824
8.05,4.9760573137855
8.1,5.04760808353889
8.15,5.11784996181522
8.2,5.18688711188511
8.25,5.25482356225036
8.3,5.32176231296713
8.35,5.38780412459074
8.4,5.45304685587948
8.45,5.51758456506519
8.5,5.58150653402343
8.55,5.64489666830353
8.6,5.70783252270596
8.65,5.77038495435857
8.7,5.83261713720349
8.75,5.89458416575705
8.8,5.95633236906368
8.85,6.01789881826468
8.9,6.07931076310155
8.95,6.14058520751349
9,6.20172848461469
9.05,6.26273579756445
9.1,6.32359084507739
9.15,6.38426558329734
9.2,6.44471979466141
9.25,6.50490096707075
9.3,6.56474419031833
9.35,6.62417194484068
9.4,6.68309410994898
9.45,6.74140836644913
9.5,6.79900011769789
9.55,6.85574339251595
9.6,6.91150112287667
9.65,6.96612645614036
9.7,7.01946374170184
9.75,7.07135031088272
9.8,7.12161838428261
9.85,7.17009752491368
9.9,7.21661748246829
9.95,7.2610115028568
10,7.30312006998021
10.05,7.34279474596532
10.1,7.37990244008917
10.15,7.41432923672522
10.2,7.44598342926223
10.25,7.4747979165396
10.3,7.50073035625463
10.35,7.52376082496143
10.4,7.54388666636634
10.45,7.56111357213105
10.5,7.57544363245256
10.55,7.58686077418395
10.6,7.59531561797451
10.65,7.60071183444678
10.7,7.60289687719058
10.75,7.6016597318566
10.8,7.59673680696308
10.85,7.58782631646751
10.9,7.5746087908952
10.95,7.55677156002284
11,7.53403246334293
11.05,7.50615995704171
11.1,7.47298730958523
11.15,7.43441986546264
11.2,7.39043527985442
11.25,7.34107853456849
11.3,7.28645338608506
11.35,7.22671134907986
11.4,7.1620408443748
11.45,7.09265681561562
11.5,7.01879166121498
11.55,6.94068779546859
11.6,6.85859256006012
11.65,6.77275365707696
11.7,6.68341698945248
11.75,6.59082480492303
11.8,6.49521504111906
11.85,6.39682070380817
11.9,6.29587031893675
11.95,6.19258762601428
12,6.08719216668305
12.05,5.97989954664126
12.1,5.87092148863576
12.15,5.76046635558421
12.2,5.64873917072756
12.25,5.53594191423893
12.3,5.42227360147584
12.35,5.30793053118891
12.4,5.19310647015856
12.45,5.07799248804339
12.5,4.96277729252435
12.55,4.84764698581192
12.6,4.73278515835411
12.65,4.61837254176768
12.7,4.50458678369519
12.75,4.39160179609888
12.8,4.27958741752103
12.85,4.16870815399107
12.9,4.0591226135912
12.95,3.95098226197996
13,3.84442968183194
13.05,3.73959787316777
13.1,3.63660829987562
13.15,3.53556950750071
13.2,3.43657602658004
13.25,3.33970689482186
13.3,3.24502494730708
13.35,3.15257624143931
13.4,3.06238962363576
13.45,2.97447751455258
13.5,2.88883652884468
13.55,2.80544864675677
13.6,2.72428333782496
13.65,2.64529976454368
13.7,2.56844917356684
13.75,2.49367798047091
13.8,2.42093059257547
13.85,2.35015226923137
13.9,2.28129191794008
13.95,2.21430460103547
14,2.14915326085836
14.05,2.08581083436256
14.1,2.02426070529882
14.15,1.96449720725217
14.2,1.90652554811428
14.25,1.8503606623217
14.3,1.796025939388
14.35,1.74355074565967
14.4,1.69296812258173
14.45,1.64431151517159
14.5,1.59761120411567
14.55,1.55289033751661
14.6,1.51016096661493
14.65,1.46941954109199
14.7,1.43064277545333
14.75,1.39378298444531
14.8,1.35876437791983
14.85,1.32547863478516
14.9,1.29378181406027
14.95,1.26349112544516
15,1.23438289724899
15.05,1.20619072825001
15.1,1.17860505081211
15.15,1.15127325134399
15.2,1.1238018845841
15.25,1.0957584061545
15.3,1.06667610630226
15.35,1.03605891608714
15.4,1.00338870184002
15.45,0.968132974314138
15.5,0.929754439266715
15.55,0.887721311507494
15.6,0.841519262751778
15.65,0.790662398194326
15.7,0.734706748739546
15.75,0.67326168170345
15.8,0.606002022563615
15.85,0.532678641406988
15.9,0.453127799940587
15.95,0.367278786861637
16,0.275159850542014
16.05,0.176900850217158
16.1,0.0727349922663132
16.15,-0.0370028336517674
16.2,-0.151879178282818
16.25,-0.27136740098984
16.3,-0.394854470344941
16.35,-0.521649465572025
16.4,-0.650993063142461
16.45,-0.782067262345756
16.5,-0.914006461718282
16.55,-1.045909591349
16.6,-1.17685124825404
16.65,-1.30589403871183
16.7,-1.4321016562288
16.75,-1.55455172712393
16.8,-1.67234921229406
16.85,-1.78463938665758
16.9,-1.89062167740956
16.95,-1.98956109715448
17,-2.08080115443629
17.05,-2.16377317444185
17.1,-2.23800509428869
17.15,-2.30312729079906
17.2,-2.35887623925941
17.25,-2.40509439382032
17.3,-2.44172801015956
17.35,-2.46882066525931
17.4,-2.48650509410637
17.45,-2.49499128164151
17.5,-2.49455270308352
17.55,-2.48550932931352
17.6,-2.46821007812574
17.65,-2.44301027010746
17.7,-2.41024899675879
17.75,-2.37021897218052
17.8,-2.32313181339733
17.85,-2.26907037963949
17.9,-2.20792344500309
17.95,-2.13928809037134
18,-2.06231686318361
