"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.42504878885556
6.05,1.52247804914808
6.1,1.61938070529905
6.15,1.71557336676515
6.2,1.81090329945264
6.25,1.90524418134975
6.3,1.9984929464735
6.35,2.09056642554847
6.4,2.18139892900514
6.45,2.27093999185473
6.5,2.35915242569615
6.55,2.44601057508985
6.6,2.53149888696185
6.65,2.61561053282163
6.7,2.69834635071556
6.75,2.77971379357543
6.8,2.85972598161923
6.85,2.93840104548517
6.9,3.01576131178852
6.95,3.09183280090796
7,3.16664452627738
7.05,3.24022823552738
7.1,3.31261769388963
7.15,3.383848596757
7.2,3.45395796651069
7.25,3.52298406216253
7.3,3.5909659415906
7.35,3.6579433192367
7.4,3.72395630350188
7.45,3.78904515732376
7.5,3.85325021597813
7.55,3.91661163654378
7.6,3.97916931245181
7.65,4.04096266018179
7.7,4.10203057313274
7.75,4.16241137082834
7.8,4.22214246176787
7.85,4.28126047655041
7.9,4.33980110487315
7.95,4.39779904480362
8,4.45528787868723
8.05,4.51229999495248
8.1,4.56886657173961
8.15,4.62501762652657
8.2,4.68078171115192
8.25,4.73618602712226
8.3,4.79125638676682
8.35,4.84601711708664
8.4,4.90049107689982
8.45,4.95469948488003
8.5,5.00866203073445
8.55,5.06239681197116
8.6,5.11592025603894
8.65,5.16924716457833
8.7,5.22239053988884
8.75,5.27536175504621
8.8,5.32817044897088
8.85,5.38082442175694
8.9,5.43332978676288
8.95,5.48569082525553
9,5.53790998670915
9.05,5.58998800932022
9.1,5.64192367683661
9.15,5.69371403296943
9.2,5.74535425508033
9.25,5.79683765668597
9.3,5.84815574546258
9.35,5.89929814275093
9.4,5.95025265956806
9.45,6.00100520248247
9.5,6.05153993586135
9.55,6.10183908536373
9.6,6.15188321407623
9.65,6.20165095525858
9.7,6.25111928794269
9.75,6.30026337527155
9.8,6.34905674163925
9.85,6.39747120568208
9.9,6.44547697785349
9.95,6.49304272782606
10,6.54013554603849
10.05,6.58672115654261
10.1,6.63276382008536
10.15,6.67822647608016
10.2,6.72307084042151
10.25,6.76725735680081
10.3,6.81074542289587
10.35,6.85349322866573
10.4,6.89545802033229
10.45,6.93659591506579
10.5,6.97686194446808
10.55,7.01620989284269
10.6,7.05459219558437
10.65,7.09195961711383
10.7,7.12826093878258
10.75,7.16344249726173
10.8,7.19744789079743
10.85,7.23021729790764
10.9,7.2616871164679
10.95,7.29178935462046
11,7.32045115731904
11.05,7.34759439858938
11.1,7.3731352477521
11.15,7.39698411379666
11.2,7.4190457659716
11.25,7.43921968074704
11.3,7.45740094041607
11.35,7.47348162777158
11.4,7.48735254199493
11.45,7.49890547440389
11.5,7.50803597891987
11.55,7.51464612456188
11.6,7.51864770129665
11.65,7.51996497554593
11.7,7.51853710109027
11.75,7.51432014480741
11.8,7.5072881867966
11.85,7.49743345414972
11.9,7.48476575270697
11.95,7.46931103839744
12,7.4511094162068
12.05,7.43021267045911
12.1,7.40668197071658
12.15,7.38058554702102
12.2,7.35199700211746
12.25,7.32099395044909
12.3,7.2876576092819
12.35,7.25207283014555
12.4,7.21432868588852
12.45,7.17451945865245
12.5,7.13274604901276
12.55,7.08911704959136
12.6,7.04374999271932
12.65,6.99677197990334
12.7,6.94832027908705
12.75,6.89854194588994
12.8,6.84759318051322
12.85,6.79563794587242
12.9,6.74284611750237
12.95,6.68939094908272
13,6.63544635579139
13.05,6.58118372270964
13.1,6.52676857173324
13.15,6.47235713142878
13.2,6.41809335749784
13.25,6.3641057868915
13.3,6.31050531734338
13.35,6.25738307767163
13.4,6.20480967359453
13.45,6.15283440512166
13.5,6.10148597395822
13.55,6.05077349164674
13.6,6.0006886187197
13.65,5.95120779388701
13.7,5.90229561583622
13.75,5.85390785943381
