"Freq [GHz]","dB(St11) []"
6,-0.294210904845782
6.05,-0.30149948631326
6.1,-0.308474326232176
6.15,-0.31516764307199
6.2,-0.321610852591791
6.25,-0.327834534082999
6.3,-0.333868401052885
6.35,-0.339741276328321
6.4,-0.34548107156318
6.45,-0.351114771136106
6.5,-0.3566684204282
6.55,-0.362167118472261
6.6,-0.367635014966998
6.65,-0.373095311650769
6.7,-0.378570268030132
6.75,-0.38408121145916
6.8,-0.389648551565649
6.85,-0.395291799020679
6.9,-0.401029588648402
6.95,-0.406879706873382
7,-0.412859123503969
7.05,-0.418984027851656
7.1,-0.425269869188789
7.15,-0.431731401550126
7.2,-0.438382732888337
7.25,-0.445237378599101
7.3,-0.452308319438867
7.35,-0.459608063867249
7.4,-0.467148714857153
7.45,-0.474942041228761
7.5,-0.482999553579183
7.55,-0.491332584897786
7.6,-0.499952375978422
7.65,-0.508870165763908
7.7,-0.51809728678622
7.75,-0.52764526589698
7.8,-0.537525930518835
7.85,-0.547751520688064
7.9,-0.558334807203929
7.95,-0.569289216250275
8,-0.580628960910896
8.05,-0.592369180062535
8.1,-0.604526085198315
8.15,-0.617117115811213
8.2,-0.630161104052157
8.25,-0.643678449471308
8.3,-0.657691304755244
8.35,-0.67222377348785
8.4,-0.687302121089748
8.45,-0.702955000231749
8.5,-0.719213692172797
8.55,-0.73611236564368
8.6,-0.753688355086448
8.65,-0.771982460266609
8.7,-0.791039269502937
8.75,-0.810907509009537
8.8,-0.831640421117704
8.85,-0.853296174442673
8.9,-0.87593830938339
8.95,-0.899636222691541
9,-0.924465695219916
9.05,-0.950509467356529
9.1,-0.977857867067711
9.15,-1.00660949590352
9.2,-1.0368719787546
9.25,-1.06876278357646
9.3,-1.10241011769676
9.35,-1.13795390766632
9.4,-1.17554686986738
9.45,-1.21535567920255
9.5,-1.2575622430851
9.55,-1.30236508754207
9.6,-1.34998086140248
9.65,-1.40064596310556
9.7,-1.45461829241154
9.75,-1.51217912593767
9.8,-1.57363511059751
9.85,-1.63932036219179
9.9,-1.70959864693727
9.95,-1.78486561078014
10,-1.8655510038295
10.05,-1.95212082374957
10.1,-2.04507927064936
10.15,-2.14497036457747
10.2,-2.25237902220326
10.25,-2.36793131790236
10.3,-2.492293561582
10.35,-2.62616970540985
10.4,-2.77029643718404
10.45,-2.92543512126656
10.5,-3.09235949980842
10.55,-3.2718377584876
10.6,-3.4646071853172
10.65,-3.67133920764579
10.7,-3.89259209470308
10.75,-4.12874810256781
10.8,-4.37993140935974
10.85,-4.64590302688762
10.9,-4.92592931848662
10.95,-5.21862236927472
11,-5.52175412275955
11.05,-5.83205312427461
11.1,-6.14500424621023
11.15,-6.45468873982345
11.2,-6.75372318613213
11.25,-7.03337580977173
11.3,-7.28394475010293
11.35,-7.49545662435169
11.4,-7.65866877747772
11.45,-7.76623943675409
11.5,-7.81380965427136
11.55,-7.80069379349697
11.6,-7.72995881218793
11.65,-7.60786815745888
11.7,-7.44287443212588
11.75,-7.24445707230249
11.8,-7.02207905269614
11.85,-6.78442552757057
11.9,-6.53896326752116
11.95,-6.29177434417651
12,-6.04758222880312
12.05,-5.80988958682366
12.1,-5.58116537266558
12.15,-5.36304040152664
12.2,-5.15648854804112
12.25,-4.96198323925674
12.3,-4.77962655506483
12.35,-4.60925235754015
12.4,-4.45050671709704
12.45,-4.30290944372871
12.5,-4.16590039440253
12.55,-4.03887379009023
12.6,-3.92120324662817
12.65,-3.8122597079234
12.7,-3.71142401394727
12.75,-3.6180954536879
12.8,-3.53169734326978
12.85,-3.45168042353117
12.9,-3.37752467914188
