"Freq [GHz]","dB(St11) []"
6,-0.266002430116696
6.05,-0.272629892821464
6.1,-0.279448064369555
6.15,-0.286448126650483
6.2,-0.293622643450839
6.25,-0.300965522630181
6.3,-0.30847197914718
6.35,-0.31613849909889
6.4,-0.323962804926541
6.45,-0.331943821933429
6.5,-0.34008164625313
6.55,-0.348377514400823
6.6,-0.356833774535834
6.65,-0.36545385956025
6.7,-0.374242262176449
6.75,-0.38320451202549
6.8,-0.392347155028828
6.85,-0.401677735057462
6.9,-0.411204778055534
6.95,-0.420937778749712
7,-0.430887190081075
7.05,-0.441064415503237
7.1,-0.451481804298398
7.15,-0.462152650072845
7.2,-0.473091192604209
7.25,-0.484312623225476
7.3,-0.495833093944726
7.35,-0.507669730515286
7.4,-0.519840649688493
7.45,-0.532364980900489
7.5,-0.54526289266569
7.55,-0.558555623972921
7.6,-0.572265521005722
7.65,-0.586416079536247
7.7,-0.60103199337271
7.75,-0.616139209273533
7.8,-0.631764988777745
7.85,-0.64793797744045
7.9,-0.664688282005392
7.95,-0.682047556093143
8,-0.700049095034396
8.05,-0.718727940532906
8.1,-0.738120995902439
8.15,-0.758267152687217
8.2,-0.779207429545393
8.25,-0.800985124351559
8.3,-0.82364598055629
8.35,-0.847238368929899
8.4,-0.871813485913055
8.45,-0.897425569900243
8.5,-0.924132136892149
8.55,-0.951994237071758
8.6,-0.981076733984614
8.65,-1.01144860813794
8.7,-1.04318328697462
8.75,-1.07635900332692
8.8,-1.11105918461034
8.85,-1.14737287517786
8.9,-1.18539519442036
8.95,-1.22522783336397
9,-1.26697959268021
9.05,-1.31076696518346
9.1,-1.35671476603905
9.15,-1.40495681403566
9.2,-1.45563666738104
9.25,-1.50890841754744
9.3,-1.56493754471022
9.35,-1.62390183827059
9.4,-1.68599238581204
9.45,-1.7514146335778
9.5,-1.82038952114412
9.55,-1.89315469235326
9.6,-1.96996578370878
9.65,-2.05109779025491
9.7,-2.1368465073746
9.75,-2.22753004483651
9.8,-2.32349040666181
9.85,-2.42509512678351
9.9,-2.53273894580472
9.95,-2.64684550811951
10,-2.76786905084342
10.05,-2.89629604587413
10.1,-3.03264674325419
10.15,-3.17747654687024
10.2,-3.3313771310807
10.25,-3.4949771773127
10.3,-3.66894257052203
10.35,-3.85397584322684
10.4,-4.05081458483602
10.45,-4.26022843959078
10.5,-4.48301418848371
10.55,-4.71998823646623
10.6,-4.97197558903205
10.65,-5.23979407904634
10.7,-5.52423216576151
10.75,-5.82601803632333
10.8,-6.14577695321518
10.85,-6.48397276788869
10.9,-6.84082823941191
10.95,-7.21621729446066
11,-7.60952081817821
11.05,-8.0194364422983
11.1,-8.4437331174009
11.15,-8.87894498726554
11.2,-9.32000960466947
11.25,-9.75987782681857
11.3,-10.1891623583665
11.35,-10.5959507943233
11.4,-10.9659758485758
11.45,-11.2833719112292
11.5,-11.5321829283982
11.55,-11.6985532288262
11.6,-11.7731538981943
11.65,-11.7530725342902
11.7,-11.642420447341
11.75,-11.4513960327947
11.8,-11.1942062683263
11.85,-10.8866400908885
