"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.79790895837253
6.05,1.9142754972347
6.1,2.02684259965155
6.15,2.13576396104117
6.2,2.24119011069804
6.25,2.34326845030312
6.3,2.44214319779732
6.35,2.53795538412765
6.4,2.63084273047818
6.45,2.72093962078569
6.5,2.80837706094941
6.55,2.8932825186313
6.6,2.97577978969531
6.65,3.05598897395301
6.7,3.13402647307426
6.75,3.21000467994857
6.8,3.28403212968838
6.85,3.35621336614864
6.9,3.42664885456838
6.95,3.49543513261116
7,3.56266447418135
7.05,3.62842528062449
7.1,3.69280189511601
7.15,3.75587458311576
7.2,3.81771976593772
7.25,3.8784099691652
7.3,3.93801397309656
7.35,3.9965968387149
7.4,4.05422002482759
7.45,4.11094157090842
7.5,4.16681615936261
7.55,4.22189527988415
7.6,4.27622724101797
7.65,4.32985752230507
7.7,4.38282873996562
7.75,4.43518087351976
7.8,4.48695133448197
7.85,4.53817520162828
7.9,4.58888526303462
7.95,4.63911224554373
8,4.68888487581059
8.05,4.73823002486916
8.1,4.78717284935481
8.15,4.83573693135859
8.2,4.88394428433665
8.25,4.93181556263989
8.3,4.97937012799025
8.35,5.02662615261122
8.4,5.07360065866918
8.45,5.12030961566444
8.5,5.1667679999098
8.55,5.2129899228419
8.6,5.25898857087046
8.65,5.30477629885348
8.7,5.35036471082034
8.75,5.39576463882523
8.8,5.44098614925547
8.85,5.48603860364455
8.9,5.53093063514076
8.95,5.57567018952136
9,5.62026446824973
9.05,5.66471992650171
9.1,5.7090423180623
9.15,5.75323659659513
9.2,5.7973069185159
9.25,5.8412566307966
9.3,5.88508822669357
9.35,5.92880324436912
9.4,5.97240235086614
9.45,6.01588516011522
9.5,6.05925029842543
9.55,6.10249526414054
9.6,6.14561642424747
9.65,6.18860899409734
9.7,6.23146692563029
9.75,6.2741828523175
9.8,6.31674807988209
9.85,6.35915255923991
9.9,6.40138487245668
9.95,6.44343200763404
10,6.485279633149
10.05,6.52691193540468
10.1,6.5683116553782
10.15,6.60946000879442
10.2,6.65033681983685
10.25,6.69092030614956
10.3,6.73118713096091
10.35,6.77111222242786
10.4,6.81066885533116
10.45,6.84982850824247
10.5,6.88856098774134
10.55,6.92683441076489
10.6,6.96461539205711
10.65,7.00186901933281
10.7,7.03855890484551
10.75,7.07464726301897
10.8,7.11009484245182
10.85,7.14486090397245
10.9,7.17890339875348
10.95,7.21217859098067
11,7.24464115111171
11.05,7.27624415140476
11.1,7.3069386627231
11.15,7.33667370349498
11.2,7.36539610418301
11.25,7.39305003666097
11.3,7.41957692651859
11.35,7.4449150118608
11.4,7.46899920014017
11.45,7.49176073020528
11.5,7.51312697738113
11.55,7.53302146978393
11.6,7.55136394272205
11.65,7.56807068577784
11.7,7.58305509624337
11.75,7.59622862845768
11.8,7.60750211609801
11.85,7.61678726136188
11.9,7.62399883831345
11.95,7.62905678747221
12,7.63188889056694
12.05,7.6324333739097
12.1,7.63064121396993
12.15,7.62647876291037
12.2,7.61992924314796
12.25,7.61099428328189
12.3,7.59969417643577
12.35,7.58606774667743
12.4,7.57017121456818
12.45,7.55207662384846
12.5,7.53186947360525
12.55,7.50964640113947
12.6,7.48551243740561
12.65,7.45957868945098
12.7,7.43196034709134
12.75,7.40277482928916
12.8,7.37214092436876
12.85,7.34017780767098
12.9,7.30700497980797
12.95,7.27274195828409
13,7.23750833223367
13.05,7.20142357576122
13.1,7.16460667652634
13.15,7.12717536484168
