"Freq [GHz]","dB(St11) []"
6,-0.160663211357308
6.05,-0.164623288261341
6.1,-0.168533918414138
6.15,-0.172406665608633
6.2,-0.176252652244306
6.25,-0.180082569943362
6.3,-0.183906690749441
6.35,-0.187734878899971
6.4,-0.191576603163393
6.45,-0.195440949732534
6.5,-0.199336635665378
6.55,-0.203272022864842
6.6,-0.207255132589087
6.65,-0.211293660484571
6.7,-0.215394992134181
6.75,-0.219566219113368
6.8,-0.22381415554788
6.85,-0.228145355167286
6.9,-0.232566128849403
6.95,-0.237082562651562
7,-0.241700536325937
7.05,-0.246425742317044
7.1,-0.251263705241169
7.15,-0.256219801848703
7.2,-0.261299281472199
7.25,-0.266507286964512
7.3,-0.27184887613351
7.35,-0.27732904368185
7.4,-0.282952743662511
7.45,-0.288724912463398
7.5,-0.294650492336763
7.55,-0.300734455492127
7.6,-0.306981828774412
7.65,-0.313397718952214
7.7,-0.319987338644632
7.75,-0.32675603291876
7.8,-0.333709306594095
7.85,-0.34085285229406
7.9,-0.348192579289826
7.95,-0.355734643186112
8,-0.363485476504067
8.05,-0.371451820222067
8.1,-0.379640756340895
8.15,-0.388059741546631
8.2,-0.396716642051345
8.25,-0.405619769698995
8.3,-0.414777919432275
8.35,-0.424200408224548
8.4,-0.433897115590362
8.45,-0.443878525798339
8.5,-0.454155771920775
8.55,-0.464740681866355
8.6,-0.475645826554993
8.65,-0.486884570407716
8.7,-0.498471124339491
8.75,-0.510420601459243
8.8,-0.522749075698989
8.85,-0.535473643613396
8.9,-0.548612489611932
8.95,-0.562184954908879
9,-0.576211610501138
9.05,-0.590714334511256
9.1,-0.605716394262565
9.15,-0.621242533485779
9.2,-0.63731906509187
9.25,-0.653973969984503
9.3,-0.671237002427519
9.35,-0.689139802529136
9.4,-0.707716016454703
9.45,-0.727001425034711
9.5,-0.7470340814948
9.55,-0.767854459099847
9.6,-0.789505609575306
9.65,-0.812033333246864
9.7,-0.835486361923694
9.75,-0.859916555642634
9.8,-0.885379114490219
9.85,-0.911932806827653
9.9,-0.939640215360668
9.95,-0.968568002622484
10,-0.998787197574061
10.05,-1.03037350517137
10.1,-1.06340764090574
10.15,-1.09797569248888
10.2,-1.13416951103004
10.25,-1.1720871342374
10.3,-1.21183324436849
10.35,-1.25351966385317
10.4,-1.29726589171581
10.45,-1.34319968412592
10.5,-1.39145768260603
10.55,-1.44218609361338
10.6,-1.49554142338241
10.65,-1.55169127205537
10.7,-1.61081519122552
10.75,-1.67310560905412
10.8,-1.73876882707476
10.85,-1.8080260926377
10.9,-1.88111475063598
10.95,-1.95828947764528
11,-2.03982360084104
11.05,-2.12601050295058
11.1,-2.21716511295532
11.15,-2.31362548015063
11.2,-2.4157544263311
11.25,-2.52394126708337
11.3,-2.63860358815308
11.35,-2.7601890562368
11.4,-2.88917723484134
11.45,-3.02608136439238
11.5,-3.17145005067636
11.55,-3.32586878575933
11.6,-3.48996119910056
11.65,-3.6643899014067
11.7,-3.84985673673002
11.75,-4.04710219507279
11.8,-4.25690365229811
11.85,-4.4800719881066
11.9,-4.71744597462757
11.95,-4.96988361183812
12,-5.23824928982993
12.05,-5.52339525284348
12.1,-5.82613528832064
12.15,-6.14720781965504
12.2,-6.48722459222156
12.25,-6.84659986311918
12.3,-7.22545342490489
12.35,-7.62347899828588
12.4,-8.03976782572714
12.45,-8.47257644683361
12.5,-8.91902923403301
12.55,-9.3747532932232
12.6,-9.83346067365657
12.65,-10.2865270670358
12.7,-10.7226729086709
12.75,-11.1279285974275
12.8,-11.486132821281
12.85,-11.7802051161127
12.9,-11.994258709474
12.95,-12.1162400987667
13,-12.1403408965623
13.05,-12.068260643649
13.1,-11.9087691935806
13.15,-11.6757664047091
13.2,-11.3856459229552
13.25,-11.0548573834186
13.3,-10.6982098323403
13.35,-10.3280166204998
13.4,-9.95390154986262
13.45,-9.58300610276001
13.5,-9.22037843827442
13.55,-8.86940211314343
13.6,-8.53219022789079
13.65,-8.20991571713056
13.7,-7.90307337203195
13.75,-7.61168059237953
13.8,-7.33542766899951
13.85,-7.07378847676898
13.9,-6.82610102472256
13.95,-6.59162548113243
