"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,3.00971845862676
6.05,3.1107618609776
6.1,3.20776130604111
6.15,3.30107489608236
6.2,3.3910245507638
6.25,3.47789984602367
6.3,3.56196163516069
6.35,3.64344522010778
6.4,3.72256343526884
6.45,3.79950910662993
6.5,3.87445746408568
6.55,3.94756813284398
6.6,4.01898695350167
6.65,4.08884763494638
6.7,4.15727294781866
6.75,4.22437628458178
6.8,4.29026251693147
6.85,4.35502914773557
6.9,4.41876703057588
6.95,4.48156130019222
7,4.54349206477154
7.05,4.60463497043872
7.1,4.66506189848882
7.15,4.72484143613712
7.2,4.78403937783552
7.25,4.84271913427702
7.3,4.90094219464882
7.35,4.95876845776127
7.4,5.01625642989417
7.45,5.07346378690099
7.5,5.13044724876438
7.55,5.18726297382927
7.6,5.24396661956044
7.65,5.30061339061314
7.7,5.35725804712158
7.75,5.41395479284847
7.8,5.47075688667041
7.85,5.52771651123108
7.9,5.58488397636918
7.95,5.64230701428362
8,5.70002969718409
8.05,5.75809099643396
8.1,5.81652292295197
8.15,5.87534826039836
8.2,5.93457777183993
8.25,5.99420672945531
8.3,6.05421126509555
8.35,6.11454396885412
8.4,6.1751296451001
8.45,6.23586110722374
8.5,6.29659585312254
8.55,6.35715422346044
8.6,6.41731994814157
8.65,6.47684370666151
8.7,6.53545051669375
8.75,6.59285124414224
8.8,6.6487573941563
8.85,6.70289837223289
8.9,6.75503917187396
8.95,6.80499584145967
9,6.85264705787837
9.05,6.89793936325948
9.1,6.94088583871628
9.15,6.98155847537033
9.2,7.02007607659191
9.25,7.05658916540091
9.3,7.09126491852761
9.35,7.12427336167731
9.4,7.15577615070445
9.45,7.18591891681421
9.5,7.21482669520663
9.55,7.24260199870243
9.6,7.26932560433028
9.65,7.29505823875374
9.7,7.31984378180603
9.75,7.34371243806074
9.8,7.36668424270807
9.85,7.38877212356596
9.9,7.40998466299092
9.95,7.43032832227394
10,7.44980904448305
10.05,7.46843326970758
10.1,7.48620850135343
10.15,7.50314306155971
10.2,7.51924558432061
10.25,7.53452383266179
10.3,7.54898319309973
10.35,7.56262481162632
10.4,7.57544344337269
10.45,7.58742524811177
10.5,7.59854571902722
10.55,7.60876740193149
10.6,7.61803844970278
10.65,7.62629149205013
10.7,7.63344311672499
10.75,7.63939425947694
10.8,7.64403166392565
10.85,7.64722997687619
10.9,7.64885475937154
10.95,7.64876649703093
11,7.64682465807033
11.05,7.64289223483526
11.1,7.63684009930351
11.15,7.62855098175582
11.2,7.61792275932101
11.25,7.60487064830358
11.3,7.58932859784834
11.35,7.57124950245101
11.4,7.55060436970917
11.45,7.52738065322072
11.5,7.50157992211002
11.55,7.47321519637708
11.6,7.44230783862327
11.65,7.40888498265796
11.7,7.37297663034318
11.75,7.33461382069543
11.8,7.29382678967792
11.85,7.2506442310114
11.9,7.20509282289606
11.95,7.15719756606299
12,7.10698271986023
12.05,7.05447316106134
12.1,6.99969619672878
12.15,6.94268367554787
12.2,6.88347426217033
12.25,6.82211599508551
12.3,6.75866836488759
12.35,6.69320488964133
12.4,6.62581479107511
12.45,6.55660496762012
12.5,6.48570108947242
12.55,6.41324844728723
12.6,6.33941242177636
12.65,6.26437803203202
12.7,6.1883494331253
12.75,6.11154845642777
12.8,6.03421285183618
12.85,5.9565939424279
12.9,5.87895387087331
12.95,5.80156258662742
13,5.72469431360636
13.05,5.64862402915321
13.1,5.57362370110634
13.15,5.49995865295881
13.2,5.42788407751771
13.25,5.35764152538909
13.3,5.28945613830567
13.35,5.2235340207835
13.4,5.16006014742806
13.45,5.09919707629218
13.5,5.04108385476037
13.55,4.98583589104173
13.6,4.93354503048196
13.65,4.88428037823215
13.7,4.83808932303058
13.75,4.79499905178811
13.8,4.75501795614751
13.85,4.71813739450709
13.9,4.68433315433427
13.95,4.65356717411635
14,4.62578852757849
14.05,4.60093456380866
14.1,4.57893169109609
14.15,4.55969573196216
14.2,4.54313221658928
14.25,4.52913609964457
14.3,4.51759172051976
14.35,4.50837221861838
14.4,4.50133914198235
14.45,4.496341640051
14.5,4.49321607436294
14.55,4.49178544307999
14.6,4.49185898143296
14.65,4.49323161272767
14.7,4.49568415439915
14.75,4.49898297385453
14.8,4.50288057302479
14.85,4.50711573693805
14.9,4.51141433850044
14.95,4.51549034332899
15,4.51904698193378
15.05,4.52177817581056
15.1,4.52337025811087
15.15,4.52350416459389
15.2,4.52185753756271
15.25,4.51810751136842
15.3,4.51193328859804
15.35,4.50301944715858
15.4,4.49105923110448
15.45,4.47575783943115
15.5,4.45683615357082
15.55,4.43403447793489
15.6,4.4071159736727
