"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-2.05942251561312
6.05,-1.72080301272894
6.1,-1.39785591579135
6.15,-1.08961548509036
6.2,-0.795224593863171
6.25,-0.513918518509159
6.3,-0.245010284865235
6.35,0.0121210554285521
6.4,0.258041595965362
6.45,0.493271300681935
6.5,0.718292241524656
6.55,0.933555670334418
6.6,1.13948753423161
6.65,1.33649413432344
6.7,1.52496626022554
6.75,1.70528289611724
6.8,1.87781477118197
6.85,2.04292660194287
6.9,2.20097983149436
6.95,2.35233398115567
7,2.49734850681175
7.05,2.63638399803312
7.1,2.76980274259104
7.15,2.89796981144032
7.2,3.02125319068871
7.25,3.1400239988543
7.3,3.25465616306209
7.35,3.36552595104719
7.4,3.47301070522982
7.45,3.57748719090844
7.5,3.67932857173194
7.55,3.77890079165041
7.6,3.87655691877343
7.65,3.97263010740772
7.7,4.06742459211833
7.75,4.16120422370299
7.8,4.25418022543987
7.85,4.34649723695854
7.9,4.43822063101739
7.95,4.52932631914369
8,4.61969593459692
8.05,4.70912014510065
8.1,4.79731193653789
8.15,4.88393072255325
8.2,4.9686146876158
8.25,5.05101865438517
8.3,5.13085068862893
8.35,5.20790201799618
8.4,5.28206553776782
8.45,5.35334063152411
8.5,5.42182527121963
8.55,5.48769808961717
8.6,5.55119536872107
8.65,5.61258665902859
8.7,5.67215224535806
8.75,5.73016547658391
8.8,5.78687965774028
8.85,5.84251979531891
8.9,5.89727867631619
8.95,5.95131604355764
9,6.0047598715108
9.05,6.05770898732215
9.1,6.11023670634423
9.15,6.16239429455324
9.2,6.21421463120123
9.25,6.26571555908676
9.3,6.31690281289694
9.35,6.36777265359563
9.4,6.41831400171741
9.45,6.46851030236554
9.5,6.51834098796302
9.55,6.56778253300841
9.6,6.61680953953578
9.65,6.66539521417455
9.7,6.7135120072665
9.75,6.76113176169389
9.8,6.80822596063421
9.85,6.8547657791288
9.9,6.90072199613743
9.95,6.94606484979075
10,6.99076395978057
10.05,7.03478802902918
10.1,7.07810466246171
10.15,7.12068019665516
10.2,7.16247939559751
10.25,7.20346521680917
10.3,7.24359897767256
10.35,7.28283987345026
10.4,7.32114519307098
10.45,7.35847019347084
10.5,7.39476829984606
10.55,7.42999101243088
10.6,7.46408819567608
10.65,7.49700814407594
10.7,7.52869775194157
10.75,7.55910275815457
10.8,7.58816796823602
10.85,7.61583744636551
10.9,7.64205519547329
10.95,7.6667649907693
11,7.68991095354416
11.05,7.71143744678968
11.1,7.73128905906932
11.15,7.7494102184559
11.2,7.76574485497949
11.25,7.78023600937834
11.3,7.79282522440423
11.35,7.8034521364769
11.4,7.81205402480384
11.45,7.8185653730513
11.5,7.82291770575609
11.55,7.82503917743949
11.6,7.82485467811892
11.65,7.82228573474886
11.7,7.81725073860277
11.75,7.80966526839275
11.8,7.799442384249
11.85,7.78649334418112
11.9,7.77072820127734
11.95,7.75205665235837
12,7.73038878648487
12.05,7.70563622904185
12.1,7.67771295002892
12.15,7.64653654750335
12.2,7.61202913244997
12.25,7.57411848899281
12.3,7.53273917404538
12.35,7.48783343912761
12.4,7.43935225112494
12.45,7.38725618676156
12.5,7.33151603375875
12.55,7.27211360012523
12.6,7.20904206978378
12.65,7.14230632980252
12.7,7.07192303684177
12.75,6.99792057735847
12.8,6.92033872161432
12.85,6.83922813886663
12.9,6.75464956541835
12.95,6.66667306486057
13,6.57537669441619
13.05,6.48084538209136
13.1,6.38316949292795
13.15,6.28244338958813
13.2,6.1787638354741
13.25,6.07222839217545
13.3,5.96293415462985
13.35,5.85097605866258
13.4,5.73644583242546
13.45,5.61943061812371
13.5,5.50001218796622
13.55,5.37826616623599
13.6,5.25426143501411
13.65,5.12806004786063
13.7,4.9997169379495
13.75,4.86928054188378
13.8,4.73679293880004
13.85,4.60229099914796
13.9,4.46580728673372
13.95,4.32737151198785
14,4.18701234967131
14.05,4.04475937044249
14.1,3.90064561831023
14.15,3.75471051368792
14.2,3.60700287282152
14.25,3.45758483335036
14.3,3.30653599889089
14.35,3.15395803247626
14.4,2.99997978179459
14.45,2.84476306126545
14.5,2.68850849563263
14.55,2.53146212680156
14.6,2.3739221204058
14.65,2.21624554263945
14.7,2.05885537345856
14.75,1.90224676439639
14.8,1.7469926961495
14.85,1.59374881990248
14.9,1.44325569815116
14.95,1.29633927876065
15,1.15390779790206
15.05,1.01694422980713
15.1,0.886494799402007
15.15,0.76365099504897
15.2,0.649526368011276
15.25,0.545226987980705
15.3,0.451816746592433
15.35,0.370278664921153
15.4,0.301472969789941
15.45,0.24609668247238
15.5,0.204644798712712
15.55,0.177378954610991
15.6,0.164303989772452
15.65,0.165156563828846
15.7,0.179405719276156
15.75,0.206266706728093
15.8,0.244725631107622
15.85,0.293574552418604
15.9,0.351452296354672
15.95,0.41688979473345
16,0.4883549008377
16.05,0.564295990624146
16.1,0.643180470570934
16.15,0.723528180042316
16.2,0.803938173176986
16.25,0.883109035676184
16.3,0.959852845699249
16.35,1.0331039897225
16.4,1.10192272877672
16.45,1.1654948792248
16.5,1.22312855021038
16.55,1.27424830201929
16.6,1.31838753184279
16.65,1.35517957450431
16.7,1.38434787904121
16.75,1.40569572682056
16.8,1.41909536326584
16.85,1.42447712844221
16.9,1.42181808370917
16.95,1.41113112434684
17,1.39245331255817
17.05,1.36583486623869
17.1,1.3313272057711
17.15,1.28897149297736
17.2,1.23878509741446
17.25,1.18074728229102
17.3,1.11478017827297
17.35,1.04072434980721
17.4,0.958303085271925
17.45,0.867072376157156
17.5,0.766354543831498
17.55,0.655176102598986
17.6,0.532306496734723
17.65,0.396731525595899
17.7,0.24943917466516
17.75,0.0977222755405605
17.8,-0.0405108311247766
17.85,-0.14545098996271
17.9,-0.218256642033368
17.95,-0.279815842004844
18,-0.346040302998294
