"Freq [GHz]","dB(St11) []"
6,-0.377959000306756
6.05,-0.387355228180112
6.1,-0.396912188220457
6.15,-0.406635192227229
6.2,-0.416530512742897
6.25,-0.426605368540781
6.3,-0.436867914544776
6.35,-0.44732723627242
6.4,-0.457993348906068
6.45,-0.468877201112708
6.5,-0.47999068375127
6.55,-0.491346643627518
6.6,-0.502958902480486
6.65,-0.514842281411263
6.7,-0.527012630995079
6.75,-0.539486867351121
6.8,-0.552283014481513
6.85,-0.565420253232308
6.9,-0.578918977274778
6.95,-0.592800856555942
7,-0.607088908723089
7.05,-0.621807579089188
7.1,-0.636982829774653
7.15,-0.65264223873723
7.2,-0.668815109486517
7.25,-0.685532592373573
7.3,-0.702827818451011
7.35,-0.720736047015623
7.4,-0.739294828075654
7.45,-0.758544181130384
7.5,-0.778526791811886
7.55,-0.799288228120886
7.6,-0.820877178192092
7.65,-0.843345711752784
7.7,-0.8667495676949
7.75,-0.891148470468709
7.8,-0.91660647833035
7.85,-0.94319236684025
7.9,-0.970980051420622
7.95,-1.00004905324412
8,-1.03048501324971
8.05,-1.06238025967398
8.1,-1.09583443515652
8.15,-1.13095519023721
8.2,-1.16785895092468
8.25,-1.20667176899336
8.3,-1.24753026477829
8.35,-1.29058267350359
8.4,-1.33599000762431
8.45,-1.38392734931122
8.5,-1.43458528909613
8.55,-1.48817152886143
8.6,-1.54491266984858
8.65,-1.60505620923299
8.7,-1.66887277213806
8.75,-1.73665860982435
8.8,-1.80873839929945
8.85,-1.88546838488554
8.9,-1.96723990852997
8.95,-2.05448338307243
9,-2.14767277158564
9.05,-2.24733064667209
9.1,-2.35403391674595
9.15,-2.46842032255538
9.2,-2.59119582745819
9.25,-2.72314305055831
9.3,-2.86513092455228
9.35,-3.01812580254329
9.4,-3.18320429370362
9.45,-3.36156818152145
9.5,-3.5545618776215
9.55,-3.7636929991082
9.6,-3.99065684301768
9.65,-4.23736578974846
9.7,-4.50598503088792
9.75,-4.79897653474287
9.8,-5.11915391014617
9.85,-5.46975192248801
9.9,-5.85451604080601
9.95,-6.27781985245019
10,-6.74482197479073
10.05,-7.26168008432701
10.1,-7.83584940221921
10.15,-8.476509234919
10.2,-9.19518935822608
10.25,-10.006718966592
10.3,-10.9307174752695
10.35,-11.9940402054563
10.4,-13.2350077648587
10.45,-14.7112156319086
10.5,-16.5152064127529
10.55,-18.8094807226902
10.6,-21.9159153332804
10.65,-26.5646501215986
10.7,-33.12401809944
10.75,-29.0390945796665
10.8,-23.5511630160676
10.85,-20.0546754973671
10.9,-17.5744198625243
10.95,-15.6776294246163
11,-14.1571817563411
11.05,-12.8998153671214
11.1,-11.8371157215467
11.15,-10.9245968843755
11.2,-10.1316570185976
11.25,-9.43629146254625
11.3,-8.82210190868013
11.35,-8.27650370982861
11.4,-7.78959906852154
11.45,-7.35343998503279
11.5,-6.96152944645287
11.55,-6.60847372052468
11.6,-6.28973361861257
11.65,-6.0014424656494
11.7,-5.740270229034
11.75,-5.50332038867842
11.8,-5.28805059049113
11.85,-5.09221097862611
11.9,-4.91379595841491
11.95,-4.75100636390491
12,-4.60221981273067
12.05,-4.46596756684254
12.1,-4.34091657269019
12.15,-4.2258555920291
12.2,-4.11968449932666
12.25,-4.02140594581591
12.3,-3.93011869590472
12.35,-3.84501204313474
12.4,-3.7653608174636
12.45,-3.69052060475813
12.5,-3.61992291010026
12.55,-3.55307010321746
12.6,-3.48953008057902
12.65,-3.42893065868681
12.7,-3.37095377293623
12.75,-3.31532959466965
12.8,-3.26183069665253
12.85,-3.21026639710432
12.9,-3.16047739878996
12.95,-3.11233081716657
13,-3.06571566461903
13.05,-3.02053883014671
13.1,-2.97672156827773
13.15,-2.93419648927787
13.2,-2.89290502577743
13.25,-2.85279533892322
13.3,-2.81382061972515
13.35,-2.77593773775011
13.4,-2.73910618892144
13.45,-2.70328729609884
13.5,-2.66844361959646
13.55,-2.63453853921531
13.6,-2.60153597421873
13.65,-2.56940021259284
13.7,-2.53809582564863
13.75,-2.5075876483728
13.8,-2.47784080983098
13.85,-2.44882080133305
13.9,-2.42049357298843
13.95,-2.39282565173668
14,-2.36578427597643
14.05,-2.33933754358146
14.1,-2.31345457143388
14.15,-2.28810566566848
14.2,-2.26326250264819
14.25,-2.23889832131302
14.3,-2.21498812799222
14.35,-2.19150891505988
14.4,-2.16843989496216
14.45,-2.14576275115532
14.5,-2.12346190736713
14.55,-2.10152481632297
14.6,-2.0799422686512
14.65,-2.05870872208021
14.7,-2.03782265024454
14.75,-2.01728690940231
14.8,-1.99710912011011
14.85,-1.97730205937944
14.9,-1.95788405703639
14.95,-1.93887938791452
15,-1.92031864914015
15.05,-1.90223910914791
15.1,-1.88468501225381
15.15,-1.86770781971002
15.2,-1.85136636531267
15.25,-1.83572690102706
15.3,-1.82086300598595
15.35,-1.80685533091197
15.4,-1.79379114987306
15.45,-1.78176369268514
15.5,-1.77087123462113
15.55,-1.76121592572113
15.6,-1.75290235018556
15.65,-1.74603581717677
15.7,-1.7407203977372
