"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,4.27304240857756
6.05,4.36586442606931
6.1,4.45575028168089
6.15,4.54266186454731
6.2,4.62658885215488
6.25,4.70754546891864
6.3,4.7855672266195
6.35,4.86070813694696
6.4,4.93303792021067
6.45,5.0026397564029
6.5,5.06960780217663
6.55,5.13404527715085
6.6,5.19606245006054
6.65,5.25577502720563
6.7,5.31330242164908
6.75,5.3687664038941
6.8,5.42228967079696
6.85,5.47399489936117
6.9,5.52400339593804
6.95,5.57243451857496
7,5.61940452153392
7.05,5.66502613322604
7.1,5.70940778033571
7.15,5.75265316816122
7.2,5.79486087576256
7.25,5.83612394266782
7.3,5.87652975157871
7.35,5.91615970805302
7.4,5.95508917440408
7.45,5.99338751382097
7.5,6.03111794022223
7.55,6.06833766446339
7.6,6.10509793210757
7.65,6.14144426911139
7.7,6.17741660835365
7.75,6.21304940231033
7.8,6.24837203931106
7.85,6.2834090467067
7.9,6.31818034969397
7.95,6.35270163661399
8,6.38698472432481
8.05,6.42103782357414
8.1,6.45486597634298
8.15,6.48847140309511
8.2,6.52185390308364
8.25,6.55501119228291
8.3,6.58793922467912
8.35,6.62063277848139
8.4,6.65308547692526
8.45,6.68529049304368
8.5,6.71724052079295
8.55,6.7489283298353
8.6,6.78034693312656
8.65,6.81148977032989
8.7,6.84235103205947
8.75,6.87292561653764
8.8,6.90320946335481
8.85,6.93319936780122
8.9,6.96289317472625
8.95,6.99228953961739
9,7.0213880085356
9.05,7.05018857334188
9.1,7.07869160679195
9.15,7.10689745891734
9.2,7.13480611366382
9.25,7.16241667261429
9.3,7.18972688086422
9.35,7.21673259022823
9.4,7.24342711089188
9.45,7.26980057091039
9.5,7.29583922616347
9.55,7.32152488066719
9.6,7.34683410670558
9.65,7.3717376348059
9.7,7.39619982243198
9.75,7.4201781735781
9.8,7.44362286983351
9.85,7.46647675206246
9.9,7.48867499856333
9.95,7.51014561921322
10,7.53080982257222
10.05,7.55058270766346
10.1,7.56937424528396
10.15,7.58709081944546
10.2,7.60363668988348
10.25,7.61891582866558
10.3,7.63283390408948
10.35,7.64530026064369
10.4,7.65622957252857
10.45,7.66554342764242
10.5,7.67317113659021
10.55,7.67904976532551
10.6,7.6831235084457
10.65,7.685341974477
10.7,7.68565766936564
10.75,7.68402269406771
10.8,7.68038510273415
10.85,7.67468521974341
10.9,7.66685235115267
10.95,7.65680242018146
11,7.64443690045271
11.05,7.62964328166668
11.1,7.61229720187841
11.15,7.59226643191395
11.2,7.56941591382684
11.25,7.54361394335406
11.3,7.51473919400987
11.35,7.48268702781382
11.4,7.44737616865443
11.45,7.40875396511805
11.5,7.36680060540929
11.55,7.32153192861024
11.6,7.2730006466487
11.65,7.22129602331333
11.7,7.16654226533734
11.75,7.10889531627019
11.8,7.04853887312336
11.85,6.98567930974039
11.9,6.920540426173
11.95,6.85335753085609
12,6.78437199733117
12.05,6.71382590809463
12.1,6.6419573452276
12.15,6.56899650764818
12.2,6.49516255689526
12.25,6.42066159243936
12.3,6.34568546232415
12.35,6.27041154356999
12.4,6.19500325582432
12.45,6.11961118411203
12.5,6.04437465753668
12.55,5.96942362885324
12.6,5.89488051908659
12.65,5.82086226106561
12.7,5.74748159372961
12.75,5.67484857295512
12.8,5.6030713659934
12.85,5.53225661796878
12.9,5.46250940401444
12.95,5.39393260272033
13,5.32662593289183
13.05,5.26068470040308
13.1,5.19619790989862
13.15,5.13324657177233
13.2,5.07190142689204
13.25,5.01222116278704
13.3,4.95425031975722
13.35,4.8980174872355
13.4,4.84353415709932
13.45,4.79079337562984
13.5,4.73976940226299
13.55,4.69041765970508
