"Freq [GHz]","dB(St11) []"
6,-0.215020490470276
6.05,-0.219013684587491
6.1,-0.223007005125311
6.15,-0.22700679882125
6.2,-0.231019279781326
6.25,-0.235050539006069
6.3,-0.2391065544065
6.35,-0.243193201302214
6.4,-0.247316263396156
6.45,-0.251481444223373
6.5,-0.25569437907383
6.55,-0.259960647392333
6.6,-0.26428578566174
6.65,-0.268675300778891
6.7,-0.273134683936353
6.75,-0.277669425026612
6.8,-0.282285027589538
6.85,-0.286987024328025
6.9,-0.291780993221403
6.95,-0.296672574271014
7,-0.301667486917653
7.05,-0.306771548176202
7.1,-0.311990691538992
7.15,-0.317330986705911
7.2,-0.322798660206655
7.25,-0.328400116988141
7.3,-0.334141963048882
7.35,-0.340031029211136
7.4,-0.346074396132133
7.45,-0.352279420666656
7.5,-0.358653763705533
7.55,-0.365205419628298
7.6,-0.371942747522773
7.65,-0.378874504341144
7.7,-0.386009880179915
7.75,-0.39335853589131
7.8,-0.400930643256061
7.85,-0.40873692797182
7.9,-0.416788715739299
7.95,-0.425097981758399
8,-0.43367740398065
8.05,-0.442540420502246
8.1,-0.451701291523983
8.15,-0.461175166351882
8.2,-0.470978155964959
8.25,-0.48112741173571
8.3,-0.491641210955236
8.35,-0.502539049889344
8.4,-0.513841745175198
8.45,-0.525571544462344
8.5,-0.537752247307093
8.55,-0.550409337448396
8.6,-0.563570127727166
8.65,-0.577263919062003
8.7,-0.591522175064847
8.75,-0.606378714072462
8.8,-0.621869920587318
8.85,-0.638034978367198
8.9,-0.654916127681501
8.95,-0.672558949566749
9,-0.691012680270815
9.05,-0.710330559478894
9.1,-0.730570216372112
9.15,-0.751794098087333
9.2,-0.774069945733856
9.25,-0.797471323786517
9.3,-0.822078209426378
9.35,-0.847977649249031
9.4,-0.875264491719374
9.45,-0.904042204831725
9.5,-0.934423789648923
9.55,-0.966532801755944
9.6,-1.00050449418549
9.65,-1.03648709706553
9.7,-1.07464325111022
9.75,-1.11515161412997
9.8,-1.15820866196842
9.85,-1.20403070766929
9.9,-1.25285616520057
9.95,-1.30494808666023
10,-1.36059700446249
10.05,-1.42012411241337
10.1,-1.48388482161317
10.15,-1.55227272845794
10.2,-1.62572403220111
10.25,-1.70472243793658
10.3,-1.78980457657198
10.35,-1.88156596510489
10.4,-1.98066751652037
10.45,-2.08784258642385
10.5,-2.20390450965807
10.55,-2.3297545298109
10.6,-2.46638995095792
10.65,-2.61491223469975
10.7,-2.77653461309715
10.75,-2.95258857026835
10.8,-3.14452823454734
10.85,-3.35393127909894
10.9,-3.58249429317814
10.95,-3.83201967302435
11,-4.10438976540896
11.05,-4.40152209745115
11.1,-4.72529679059064
11.15,-5.0774433517951
11.2,-5.45936857950603
11.25,-5.87190002869855
11.3,-6.31491058363781
11.35,-6.78678100744475
11.4,-7.28365460029057
11.45,-7.79845528764252
11.5,-8.3197059625702
11.55,-8.83034304584988
11.6,-9.30701746786112
11.65,-9.72075534072929
11.7,-10.040028428854
11.75,-10.2366557148507
11.8,-10.2931535392498
11.85,-10.2081737031727
11.9,-9.99681468011659
11.95,-9.68561750337359
12,-9.30526736294372
12.05,-8.88447612344194
12.1,-8.44664744300737
12.15,-8.00903092613106
12.2,-7.58333096699455
12.25,-7.17686378349618
12.3,-6.7937379897839
12.35,-6.43584198398523
12.4,-6.10359251001914
12.45,-5.79647100213371
12.5,-5.51339436324109
12.55,-5.25296485194674
12.6,-5.01363494042861
12.65,-4.7938137010118
12.7,-4.59193357164765
12.75,-4.40649056770254
12.8,-4.23606687801565
12.85,-4.07934191111163
12.9,-3.93509588785268
12.95,-3.80220873575196
13,-3.67965613002825
13.05,-3.56650390953258
13.1,-3.46190167764003
13.15,-3.36507611509156
13.2,-3.27532434031168
13.25,-3.19200752363671
13.3,-3.11454487531904
13.35,-3.04240806962833
13.4,-2.97511612964723
13.45,-2.91223077315378
13.5,-2.85335220496877
13.55,-2.79811533234893
13.6,-2.74618637537344
13.65,-2.69725984238854
13.7,-2.65105584046946
13.75,-2.60731769186187
13.8,-2.56580982901807
13.85,-2.52631594283529
13.9,-2.48863736082514
13.95,-2.45259163405308
14,-2.41801131369369
14.05,-2.38474289989127
14.1,-2.35264594725854
14.15,-2.32159231276555
14.2,-2.29146553295484
14.25,-2.26216031835794
14.3,-2.23358215368412
14.35,-2.2056469928024
14.4,-2.17828103775096
14.45,-2.15142059098859
14.5,-2.12501196986682
14.55,-2.09901147186389
14.6,-2.07338537850924
14.65,-2.04810998517183
14.7,-2.02317164302955
14.75,-1.99856679863479
14.8,-1.97430201560695
14.85,-1.95039396219499
14.9,-1.92686934785153
14.95,-1.90376479164274
15,-1.88112660539339
15.05,-1.85901047504118
15.1,-1.83748102485352
15.15,-1.81661125103504
15.2,-1.79648181389511
15.25,-1.77718018118765
15.3,-1.75879961947613
15.35,-1.74143803535319
15.4,-1.72519667394042
15.45,-1.71017868812262
15.5,-1.69648759818958
15.55,-1.68422566766318
15.6,-1.67349222673735
15.65,-1.66438197959176
15.7,-1.65698333550051
15.75,-1.65137680582687
15.8,-1.64763350942354
15.85,-1.64581382749045
15.9,-1.64596624554172
15.95,-1.64812641489498
16,-1.65231645924437
16.05,-1.6585445437575
16.1,-1.66680471518507
16.15,-1.67707701218783
16.2,-1.68932783598835
16.25,-1.70351056303766
16.3,-1.71956637408529
16.35,-1.7374252681924
16.4,-1.75700722605722
16.45,-1.77822348462938
16.5,-1.80097788435231
16.55,-1.82516825136126
16.6,-1.85068777936177
16.65,-1.87742637944217
