"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-6.25293760999274
6.05,-5.82594611620506
6.1,-5.4145102090137
6.15,-5.01804540153894
6.2,-4.63594298587206
6.25,-4.26758962209401
6.3,-3.91238047174814
6.35,-3.56972716130686
6.4,-3.2390623652744
6.45,-2.91984202290791
6.5,-2.61154675832827
6.55,-2.31368165254547
6.6,-2.02577564149155
6.65,-1.74738095190892
6.7,-1.47807172361325
6.75,-1.21744313246148
6.8,-0.965110047401423
6.85,-0.720705970348656
6.9,-0.483881973187047
6.95,-0.254305610990409
7,-0.0316601857163483
7.05,0.1843563775017
7.1,0.394032125035197
7.15,0.597641833914963
7.2,0.795447753751985
7.25,0.987700038697434
7.3,1.17463752862716
7.35,1.35648807563672
7.4,1.53346909097106
7.45,1.70578803616985
7.5,1.873642721808
7.55,2.0372217638821
7.6,2.19670501011962
7.65,2.35226375203069
7.7,2.50406119585922
7.75,2.65225269087214
7.8,2.79698611138374
7.85,2.93840213193073
7.9,3.07663444228202
7.95,3.21181013851238
8,3.34404991057196
8.05,3.47346834968433
8.1,3.6001741205196
8.15,3.72427019643403
8.2,3.84585406539972
8.25,3.96501791075634
8.3,4.0818487393414
8.35,4.19642843280327
8.4,4.3088338116482
8.45,4.41913673280495
8.5,4.52740383327081
8.55,4.63369648627681
8.6,4.73807052653439
8.65,4.84057582975692
8.7,4.94125598250176
8.75,5.04014744173477
8.8,5.13727898917903
8.85,5.23267067738696
8.9,5.32633311654222
8.95,5.41826608801082
9,5.50845775259843
9.05,5.59688359138817
9.1,5.68350572373658
9.15,5.76827265848355
9.2,5.85111966417554
9.25,5.93196992926936
9.3,6.01073694503876
9.35,6.0873280421186
9.4,6.1616491083988
9.45,6.23361072359275
9.5,6.30313485410357
9.55,6.37016182319781
9.6,6.43465700341401
9.65,6.49661600027991
9.7,6.55606788442227
9.75,6.61307616633508
9.8,6.66773637671431
9.85,6.72017196975637
9.9,6.77052756345838
9.95,6.81896153525226
10,6.86563806333043
10.05,6.91071979886688
10.1,6.95436170734568
10.15,6.99670638853892
10.2,7.03788091244825
10.25,7.07799517682485
10.3,7.11714156884804
10.35,7.15539538592315
10.4,7.1928160579295
10.45,7.22944856780587
10.5,7.26532518884586
10.55,7.30046690129619
10.6,7.334885079406
10.65,7.36858248019661
10.7,7.40155443521507
10.75,7.43378953435948
10.8,7.46527043038281
10.85,7.49597390577536
10.9,7.52587154622722
10.95,7.5549296100903
11,7.58310940629764
11.05,7.61036726531945
11.1,7.63665483251742
11.15,7.66191917273093
11.2,7.68610324165167
11.25,7.70914624969907
11.3,7.73098428040009
11.35,7.75155114617189
11.4,7.77077916774481
11.45,7.78860023087738
11.5,7.8049468965501
11.55,7.81975336502282
11.6,7.83295648822575
11.65,7.84449671796364
11.7,7.85431845390179
11.75,7.86237056387042
11.8,7.8686061672943
11.85,7.87298245727697
11.9,7.87545999390297
11.95,7.87600204238365
12,7.87457371691918
12.05,7.87114130794122
12.1,7.86567172126044
12.15,7.85813226374705
12.2,7.84849074135339
12.25,7.83671596409819
12.3,7.82277847465937
12.35,7.80665172544323
12.4,7.78831344203396
12.45,7.76774713544439
12.5,7.74494381056492
12.55,7.71990355429479
12.6,7.69263706725207
12.65,7.66316710701688
12.7,7.63152977862248
12.75,7.59777527821878
12.8,7.56196872065725
12.85,7.52419042733298
12.9,7.48453578241559
12.95,7.44311501235781
13,7.40005241322673
13.05,7.35548510484394
13.1,7.30956195800976
13.15,7.26244163633499
13.2,7.21429083474759
13.25,7.16528203359176
13.3,7.115591380109
13.35,7.06539615212804
13.4,7.01487250945258
13.45,6.96419337383503
13.5,6.91352592644912
13.55,6.86303007557108
13.6,6.81285661778238
13.65,6.76314588585612
13.7,6.71402675828335
13.75,6.66561610550654
13.8,6.61801835398262
13.85,6.57132558820268
13.9,6.52561771288425
13.95,6.48096309639963
14,6.43741911451209
14.05,6.395032858029
14.1,6.35384199486005
14.15,6.3138754466532
14.2,6.2751538828968
14.25,6.237690351415
14.3,6.20149058952877
14.35,6.16655299200359
14.4,6.13286896100494
14.45,6.10042228513696
14.5,6.0691890581555
14.55,6.03913736976957
14.6,6.01022658792907
14.65,5.98240694996795
14.7,5.95561917315142
14.75,5.92979382725923
14.8,5.90485112404195
14.85,5.88070069491172
14.9,5.85724134818415
14.95,5.83436136402453
15,5.81193856815596
15.05,5.78984099114704
15.1,5.76792724364395
15.15,5.74604746467985
15.2,5.72404445573139
15.25,5.7017546277584
15.3,5.67900943259936
15.35,5.65563672471542
15.4,5.63146242612503
15.45,5.60631208765024
15.5,5.58001254959328
15.55,5.55239383447226
15.6,5.52329063815323
15.65,5.49254414527359
15.7,5.46000379487888
15.75,5.42552866383809
15.8,5.38898900478759
15.85,5.35026755895912
15.9,5.3092607674477
15.95,5.26587977315517
16,5.22005118263704
16.05,5.17171783758211
16.1,5.12083901733065
16.15,5.06739093312385
16.2,5.01136656865294
16.25,4.9527755299817
16.3,4.89164381607914
16.35,4.82801330541742
16.4,4.76194094281219
16.45,4.69349816618826
16.5,4.62277002218504
16.55,4.54985400141234
16.6,4.47485941766254
16.65,4.39790607189247
16.7,4.31912333917326
16.75,4.23864916613942
16.8,4.15662922095122
16.85,4.07321573397388
16.9,3.98856678680695
16.95,3.90284543162791
17,3.81621915657277
17.05,3.72885915429525
17.1,3.64093976063596
17.15,3.55263793064413
17.2,3.46413309326198
17.25,3.37560670882382
17.3,3.28724186860317
17.35,3.19922336658321
17.4,3.11173725541949
17.45,3.02497092736508
17.5,2.93911265057297
17.55,2.85435147117176
17.6,2.77087719065103
17.65,2.68887954599807
17.7,2.60854805293733
17.75,2.53007148066368
17.8,2.45363659925343
17.85,2.37942813670425
17.9,2.30762639295436
17.95,2.23840685416273
18,2.17193765787624
