"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,0.988151023152931
6.05,1.12494032568177
6.1,1.25554492319254
6.15,1.37999304493788
6.2,1.49837999810699
6.25,1.61086230991825
6.3,1.71765161664299
6.35,1.81900780156277
6.4,1.91523202378404
6.45,2.00665958984795
6.5,2.09365257986765
6.55,2.17659310969422
6.6,2.25587661981409
6.65,2.3319056638277
6.7,2.40508404413648
6.75,2.47581201802194
6.8,2.54448155971286
6.85,2.61147271532318
6.9,2.67715001349881
6.95,2.7418600561618
7,2.80592939332858
7.05,2.86966270964267
7.1,2.93334194823402
7.15,2.99722533563812
7.2,3.06154697389783
7.25,3.1265171442527
7.3,3.19232180720704
7.35,3.25912356947515
7.4,3.3270619437708
7.45,3.39625409322394
7.5,3.46679569991334
7.55,3.53876161110251
7.6,3.61220711644096
7.65,3.68716866475178
7.7,3.76366513695026
7.75,3.84169853682674
7.8,3.92125532004231
7.85,4.00230744080346
7.9,4.0848132704289
7.95,4.16871871742923
8,4.25395830835164
8.05,4.34045618270294
8.1,4.42812711208448
8.15,4.51687760189083
8.2,4.60660679399161
8.25,4.69720747617437
8.3,4.78856708712714
8.35,4.88056865273093
8.4,4.97309164763888
8.45,5.06601292384531
8.5,5.15920753232569
8.55,5.25254943816472
8.6,5.34591240347262
8.65,5.43917040109571
8.7,5.5321984220297
8.75,5.62487268342943
8.8,5.71707127675073
8.85,5.80867417376304
8.9,5.89956348783527
8.95,5.98962326226009
9,6.07873956694199
9.05,6.16679985854438
9.1,6.2536926059281
9.15,6.33930678013594
9.2,6.42353073057515
9.25,6.50625149204064
9.3,6.58735333696659
9.35,6.6667169600352
9.4,6.74421774994793
9.45,6.81972453683083
9.5,6.89309790196721
9.55,6.9641890796724
9.6,7.03283813483226
9.65,7.09887301220632
9.7,7.16210830396157
9.75,7.22234514606107
9.8,7.27937087546522
9.85,7.33296098460706
9.9,7.38288128903624
9.95,7.42889308115029
10,7.47075993388085
10.05,7.5082574305871
10.1,7.54118472992886
10.15,7.56937549620914
10.2,7.5927052046025
10.25,7.61108912378088
10.3,7.6244671896894
10.35,7.63277570130861
10.4,7.6359137816071
10.45,7.63371787912517
10.5,7.62595618474325
10.55,7.61234611178227
10.6,7.59258770507617
10.65,7.56639988971633
10.7,7.5335490682594
10.75,7.49386587151721
10.8,7.44725085331906
10.85,7.39367265401422
10.9,7.33316178289338
10.95,7.26580368774039
11,7.19173089610286
11.05,7.11111580431213
11.1,7.02416418440109
11.15,6.9311093144341
11.2,6.8322071109369
11.25,6.72773320615753
11.3,6.61798214620933
11.35,6.50326866182346
11.4,6.38392860008629
11.45,6.26031830428198
11.5,6.13281046854692
11.55,6.0017875575436
11.6,5.86763421958863
11.65,5.73073100555922
11.7,5.59144934261775
11.75,5.45014886730452
11.8,5.30717523888159
11.85,5.16285935147655
11.9,5.0175166405839
11.95,4.87144674331213
12,4.72493319990597
12.05,4.57824369131564
12.1,4.43163004304987
12.15,4.28532863873506
12.2,4.13956081211084
12.25,3.99453335435732
12.3,3.85043953268268
12.35,3.70745937633355
12.4,3.56576066244189
12.45,3.42549957162349
12.5,3.28682165896648
12.55,3.1498621543105
12.6,3.01474686292778
12.65,2.88159229104259
12.7,2.75050633818328
12.75,2.6215880918929
12.8,2.49492825568334
12.85,2.3706085712129
12.9,2.24870198854364
12.95,2.12927165177741
13,2.01237117091028
13.05,1.89804313660615
13.1,1.78631894405904
13.15,1.67721792847752
13.2,1.57074717054066
13.25,1.46690038248862
13.3,1.36565836519722
13.35,1.26698846770851
13.4,1.17084514865546
13.45,1.07717085880407
13.5,0.985896582652245
13.55,0.896943502911095
13.6,0.810224679542444
