"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-3.32403226709894
6.05,-3.19494203107643
6.1,-3.07939393050251
6.15,-2.97439705626504
6.2,-2.87727238331824
6.25,-2.78567271277349
6.3,-2.6975807696912
6.35,-2.61129267937925
6.4,-2.52539230001228
6.45,-2.43872085329057
6.5,-2.35034574982233
6.55,-2.2595299060822
6.6,-2.16570367633734
6.65,-2.0684389859023
6.7,-1.9674272850141
6.75,-1.86245984719054
6.8,-1.75341141327826
6.85,-1.64022604211176
6.9,-1.52290561049155
6.95,-1.40149964146921
7,-1.27609753109461
7.05,-1.1468214172278
7.1,-1.01382065278038
7.15,-0.877267038551194
7.2,-0.737350701347084
7.25,-0.594276859469361
7.3,-0.44826298828961
7.35,-0.299536431902909
7.4,-0.148332722598864
7.45,0.00510545528395227
7.5,0.160528869160041
7.55,0.317680953148271
7.6,0.476296079786404
7.65,0.63609604867315
7.7,0.796784714258413
7.75,0.958039985308164
7.8,1.11950357505287
7.85,1.28076702283935
7.9,1.44135606904894
7.95,1.60071273766355
8,1.75817808458892
8.05,1.91297777232123
8.1,2.06421545578984
8.15,2.21087863404518
8.2,2.3518630257126
8.25,2.48601810375757
8.3,2.61221584513889
8.35,2.72943728511991
8.4,2.83686694199988
8.45,2.93397992561135
8.5,3.02060548595976
8.55,3.09695379554567
8.6,3.16360012612279
8.65,3.22143029733838
8.7,3.27155841722762
8.75,3.31523305138505
8.8,3.35374660166272
8.85,3.38835935471731
8.9,3.42024385951989
8.95,3.45045057050998
9,3.47989223272244
9.05,3.50934203396585
9.1,3.53944172092272
9.15,3.57071457292512
9.2,3.60358075573216
9.25,3.63837277644781
9.3,3.6753497265489
9.35,3.71470944357167
9.4,3.75659904991663
9.45,3.80112329693107
9.5,3.84835146169773
9.55,3.89832241310286
9.6,3.95104891740466
9.65,4.00652079482683
9.7,4.06470746219935
9.75,4.12555998485729
9.8,4.18901266974717
9.85,4.25498449053219
9.9,4.32338039908209
9.95,4.39409233320418
10,4.46700044711577
10.05,4.54197413769329
10.1,4.61887329847557
10.15,4.69754928337909
10.2,4.77784635412461
10.25,4.85960264574016
10.3,4.94265174566863
10.35,5.02682378576984
10.4,5.11194672322034
10.45,5.19784766301644
10.5,5.28435385029205
10.55,5.37129379574633
10.6,5.45849803173833
10.65,5.54579963279065
10.7,5.63303454746207
10.75,5.72004155948505
10.8,5.8066615674881
10.85,5.89273701817378
10.9,5.97811006790405
10.95,6.06262101811415
11,6.14610573101076
11.05,6.22839276362979
11.1,6.30930003013221
11.15,6.38863131169241
11.2,6.46617222946887
11.25,6.54168648712083
11.3,6.614912173801
11.35,6.68555862554101
11.4,6.75330410689445
11.45,6.81779512576491
11.5,6.87864726267918
11.55,6.93544867597782
11.6,6.98776607762877
11.65,7.03515401331691
11.7,7.07716670848027
11.75,7.11337266876029
11.8,7.14337077108046
11.85,7.166806160744
11.9,7.18338438603073
11.95,7.19288127020645
12,7.19514694199972
12.05,7.19010281738327
12.1,7.17773225080174
12.15,7.15806652433331
12.2,7.13116951340896
12.25,7.09712445056714
12.3,7.05602613616557
12.35,7.00798027675337
12.4,6.9531095389156
12.45,6.89156523493396
12.5,6.8235411686342
12.55,6.74928704053469
12.6,6.66911855732374
12.65,6.58342280145771
12.7,6.49265758082484
12.75,6.3973457871548
12.8,6.29806462010736
12.85,6.19543201341001
12.9,6.0900905918991
12.95,5.98269098984587
13,5.87387577492526
13.05,5.76426447629513
13.1,5.65444060814627
13.15,5.54494118461244
13.2,5.4362484192647
13.25,5.3287848087951
13.3,5.2229101297611
13.35,5.11892104117036
13.4,5.01705297900311
13.45,4.9174834639763
13.5,4.82033704035005
13.55,4.72569124540411
13.6,4.63358307994826
13.65,4.54401572054183
13.7,4.45696530875881
13.75,4.37238718578627
13.8,4.29022191271241
13.85,4.21040005112232
13.9,4.13284640058533
13.95,4.05748331382302
14,3.98423305323851
14.05,3.91301903475917
14.1,3.84376668483397
14.15,3.77640316297391
14.2,3.71085680577503
14.25,3.64705571742786
14.3,3.58492644992778
14.35,3.52439189184481
14.4,3.46536922745321
14.45,3.40776847895416
14.5,3.35148973548689
14.55,3.29642186104557
14.6,3.24244087717827
14.65,3.18940830713133
14.7,3.13717050806128
14.75,3.08555800667765
14.8,3.03438525748843
14.85,2.98345112123545
14.9,2.93253939852263
14.95,2.88142025044574
15,2.82985197167284
15.05,2.77758311813656
15.1,2.72435541447457
15.15,2.66990613233095
15.2,2.61397244523004
15.25,2.5562944020003
15.3,2.49661894537292
15.35,2.43470384003388
15.4,2.37032155780031
15.45,2.3032629440979
15.5,2.23334055891077
15.55,2.16039212252738
15.6,2.08428250695797
15.65,2.0049062152737
15.7,1.92218846276433
15.75,1.83608598120647
15.8,1.74658696302074
15.85,1.65371054603291
15.9,1.55750542122312
15.95,1.4580480617257
16,1.35544015374011
16.05,1.24980658968414
16.1,1.14129177956191
16.15,1.03005697855004
16.2,0.916277216337426
16.25,0.800137966641829
16.3,0.68183254827852
16.35,0.561559118948599
16.4,0.439518359474173
16.45,0.315911389739135
16.5,0.190937995700057
16.55,0.0647950097831358
16.6,-0.0623245149610231
16.65,-0.190232319403635
16.7,-0.318744983304369
16.75,-0.447684507785338
16.8,-0.576878066063912
16.85,-0.706157130213872
16.9,-0.835357633678204
16.95,-0.964318729346779
17,-1.09288199332477
17.05,-1.22089025773215
17.1,-1.34818680384755
17.15,-1.47461393683645
17.2,-1.60001184283594
17.25,-1.72421719357141
17.3,-1.84706254762119
17.35,-1.9683742988701
17.4,-2.08797234203076
17.45,-2.20566897863315
17.5,-2.321267649487
17.55,-2.43456329830957
17.6,-2.54534094926355
17.65,-2.65337625543814
17.7,-2.75843573364948
17.75,-2.86027726155378
17.8,-2.95865113468288
17.85,-3.05330151088522
17.9,-3.14396900449979
17.95,-3.23039255920683
18,-3.31231346522721
