"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-0.585962895432962
6.05,-0.431553475225741
6.1,-0.280513703078515
6.15,-0.132771861975898
6.2,0.0117482547542117
6.25,0.153126636461235
6.3,0.291446188534153
6.35,0.426792313290348
6.4,0.559251977472128
6.45,0.688913422970563
6.5,0.815865636466562
6.55,0.940197809268044
6.6,1.06199904666114
6.65,1.18135803940382
6.7,1.29836261880927
6.75,1.41309964286345
6.8,1.52565456380088
6.85,1.63611146765772
6.9,1.74455266580442
6.95,1.85105866871686
7,1.95570803513393
7.05,2.05857719614113
7.1,2.15974052480259
7.15,2.25927011185541
7.2,2.35723582608921
7.25,2.45370521650629
7.3,2.54874356887418
7.35,2.64241377796792
7.4,2.73477647251486
7.45,2.82589002941124
7.5,2.91581050811179
7.55,3.00459176736072
7.6,3.09228539275473
7.65,3.17894097634311
7.7,3.26460582130133
7.75,3.34932528958758
7.8,3.4331426910584
7.85,3.51609939352249
7.9,3.59823486681181
7.95,3.67958671951691
8,3.76019075289493
8.05,3.84008101670552
8.1,3.91928988857275
8.15,3.99784802242443
8.2,4.07578452636636
8.25,4.15312682149759
8.3,4.22990083659405
8.35,4.30613092900264
8.4,4.38183998402909
8.45,4.45704935749266
8.5,4.53177892679433
8.55,4.60604707530818
8.6,4.67987071851234
8.65,4.75326529884014
8.7,4.82624465486633
8.75,4.89882127925927
8.8,4.97100594740019
8.85,5.04280801769994
8.9,5.11423508317486
8.95,5.18529325249232
9,5.25598677864272
9.05,5.32631828333937
9.1,5.39628852847624
9.15,5.46589639698043
9.2,5.53513875423143
9.25,5.6040105199803
9.3,5.67250447211865
9.35,5.74061107920087
9.4,5.80831855068852
9.45,5.87561267154522
9.5,5.94247675758207
9.55,6.00889136091583
9.6,6.07483440893232
9.65,6.14028096687995
9.7,6.20520315105855
9.75,6.26957005092828
9.8,6.33334766322899
9.85,6.39649882418333
9.9,6.45898314276129
9.95,6.52075691358181
10,6.58177321796598
10.05,6.6419818930182
10.1,6.70132950319374
10.15,6.75975959153787
10.2,6.81721264711625
10.25,6.87362635877491
10.3,6.92893577015449
10.35,6.98307364392771
10.4,7.03597063731088
10.45,7.08755568536791
10.5,7.13775640556383
10.55,7.18649944126676
10.6,7.23371074123796
10.65,7.27931608796305
10.7,7.3232411490262
10.75,7.36541173955281
10.8,7.40575371302848
10.85,7.44419270574614
10.9,7.4806536285857
10.95,7.5150598939518
11,7.54733197231148
11.05,7.57738600146588
