"Freq [GHz]","dB(St11) []"
0.45,-0.0905615024333817
0.45225,-0.0923265604026245
0.4545,-0.0941270000295512
0.45675,-0.0959636086063907
0.459,-0.0978371931640791
0.46125,-0.0997485810220518
0.4635,-0.101698620354844
0.46575,-0.103688180776087
0.468,-0.10571815394047
0.47025,-0.107789454164223
0.4725,-0.109903019064813
0.47475,-0.112059810220432
0.477,-0.114260813849967
0.47925,-0.116507041514127
0.4815,-0.118799530838429
0.48375,-0.121139346258823
0.486,-0.123527579790643
0.48825,-0.125965351821745
0.4905,-0.128453811930594
0.49275,-0.130994139730182
0.495,-0.133587545738626
0.49725,-0.136235272277374
0.4995,-0.138938594397936
0.50175,-0.14169882083814
0.504,-0.14451729500889
0.50625,-0.147395396012483
0.5085,-0.150334539693582
0.51075,-0.153336179723928
0.513,-0.156401808721983
0.51525,-0.15953295940867
0.5175,-0.162731205800516
0.51975,-0.165998164441382
0.522,-0.169335495674227
0.52425,-0.172744904954222
0.5265,-0.176228144204631
0.52875,-0.179787013217005
0.531,-0.183423361097162
0.53325,-0.187139087758569
0.5355,-0.19093614546478
0.53775,-0.194816540422609
0.54,-0.198782334427826
0.54225,-0.202835646565188
0.5445,-0.206978654964709
0.54675,-0.211213598616124
0.549,-0.21554277924357
0.55125,-0.219968563242589
0.5535,-0.224493383681627
0.55575,-0.229119742370294
0.558,-0.233850211996668
0.56025,-0.238687438336116
0.5625,-0.243634142534079
0.56475,-0.248693123465418
0.567,-0.253867260173007
0.56925,-0.259159514388303
0.5715,-0.264572933136777
0.57375,-0.270110651431159
0.576,-0.275775895055535
0.57825,-0.281571983443477
0.5805,-0.287502332653469
0.58275,-0.293570458444974
0.585,-0.29977997945871
0.58725,-0.30613462050462
0.5895,-0.312638215961376
0.59175,-0.319294713291208
0.594,-0.326108176674004
0.59625,-0.333082790764849
0.5985,-0.340222864579158
0.60075,-0.347532835509837
0.603,-0.35501727348091
0.60525,-0.362680885242292
0.6075,-0.370528518810493
0.60975,-0.378565168060147
0.612,-0.386795977471497
0.61425,-0.395226247038995
0.6165,-0.403861437346479
0.61875,-0.412707174814393
0.621,-0.421769257124775
0.62325,-0.431053658829866
0.6255,-0.440566537150339
0.62775,-0.450314237969332
0.63,-0.460303302028607
0.63225,-0.470540471333351
0.6345,-0.48103269577225
0.63675,-0.491787139959692
0.639,-0.502811190307064
0.64125,-0.514112462330269
0.6435,-0.525698808200815
0.64575,-0.537578324547884
0.648,-0.549759360518993
0.65025,-0.562250526107066
0.6525,-0.575060700751719
0.65475,-0.588199042222894
0.657,-0.601674995794957
0.65925,-0.615498303719557
0.6615,-0.629679015005693
0.66375,-0.644227495515468
0.666,-0.659154438384177
0.66825,-0.674470874773396
0.6705,-0.690188184965869
0.67275,-0.706318109811006
0.675,-0.722872762529857
0.67725,-0.739864640888457
0.6795,-0.757306639748473
0.68175,-0.775212064003936
0.684,-0.79359464191306
0.68625,-0.812468538833793
0.6885,-0.831848371371896
0.69075,-0.851749221950112
0.693,-0.872186653806898
0.69525,-0.893176726433045
0.6975,-0.914736011454215
0.69975,-0.936881608967386
0.702,-0.95963116433874
0.70425,-0.983002885470365
0.7065,-1.00701556054279
0.70875,-1.03168857624002
0.711,-1.05704193646325
0.71325,-1.08309628153927
0.7155,-1.10987290792882
0.71775,-1.13739378843977
0.72,-1.16568159294974
0.72225,-1.19475970964167
0.7245,-1.22465226675599
0.72675,-1.25538415486179
0.729,-1.28698104964936
0.73125,-1.31946943524539
0.7335,-1.35287662805195
0.73575,-1.38723080110936
0.738,-1.42256100898297
0.74025,-1.4588972131728
0.7425,-1.49627030804487
0.74475,-1.53471214728264
0.747,-1.57425557085619
0.74925,-1.61493443250705
0.7515,-1.65678362774608
0.75375,-1.69983912236193
0.756,-1.74413798143759
0.75825,-1.78971839887328
0.7605,-1.83661972741384
0.76275,-1.88488250918028
0.765,-1.93454850670559
0.76725,-1.98566073447673
0.7695,-2.03826349098623
0.77175,-2.09240239129887
0.774,-2.14812440014156
0.77625,-2.2054778655273
0.7785,-2.2645125529275
0.78075,-2.32527968001081
0.783,-2.3878319519709
0.78525,-2.45222359747052
0.7875,-2.51851040523417
0.78975,-2.58674976132807
0.792,-2.65700068717149
0.79425,-2.72932387833073
0.7965,-2.80378174415351
0.79875,-2.88043844830808
0.801,-2.95935995029907
0.80325,-3.04061404803739
0.8055,-3.12427042154861
0.80775,-3.21040067790807
0.81,-3.299078397495
0.81225,-3.39037918165904
0.8145,-3.48438070189062
0.81675,-3.58116275058159
0.819,-3.68080729345177
0.82125,-3.78339852370021
0.8235,-3.88902291791501
0.82575,-3.99776929373994
0.828,-4.10972886924792
0.83025,-4.22499532390682
0.8325,-4.34366486093872
0.83475,-4.46583627076409
0.837,-4.59161099508294
0.83925,-4.72109319096682
0.8415,-4.85438979411196
0.84375,-4.99161058012233
0.846,-5.1328682223405
0.84825,-5.27827834430654
0.8505,-5.42795956438228
0.85275,-5.58203352940492
0.855,-5.74062493340109
0.85725,-5.90386151636311
0.8595,-6.07187403681806
0.86175,-6.24479621035138
0.864,-6.42276460431197
0.86625,-6.60591847653898
0.8685,-6.79439954300762
0.87075,-6.98835165566378
0.873,-7.18792036724426
0.87525,-7.39325235436912
0.8775,-7.60449466340458
0.87975,-7.82179373524125
0.882,-8.04529415486389
0.88425,-8.27513705898925
0.8865,-8.51145811962455
0.88875,-8.75438500258735
0.891,-9.00403417718721
0.89325,-9.2605069257214
0.8955,-9.52388436849983
0.89775,-9.79422128121191
0.9,-10.0715384362675
0.90225,-10.3558131485292
0.9045,-10.6469676498466
0.90675,-10.94485485897
0.909,-11.249241059502
0.91125,-11.5597849586423
0.9135,-11.876012590214
0.91575,-12.197287572877
0.918,-12.522776377427
0.92025,-12.8514085509837
