"Freq [GHz]","dB(St11) []"
0.45,-0.0728622930994364
0.45225,-0.0743336337091829
0.4545,-0.0758358474650392
0.45675,-0.0773696657850935
0.459,-0.0789358397779042
0.46125,-0.0805351408375921
0.4635,-0.0821683612589521
0.46575,-0.0838363148733364
0.468,-0.0855398377060752
0.47025,-0.087279788656261
0.4725,-0.0890570501996789
0.47475,-0.0908725291158114
0.477,-0.0927271572397797
0.47925,-0.0946218922401777
0.4815,-0.0965577184237639
0.48375,-0.0985356475680479
0.486,-0.100556719782831
0.48825,-0.102622004401753
0.4905,-0.104732600905107
0.49275,-0.106889639874966
0.495,-0.109094283984026
0.49725,-0.111347729019322
0.4995,-0.11365120494228
0.50175,-0.116005976986429
0.504,-0.118413346794311
0.50625,-0.120874653595055
0.5085,-0.123391275424242
0.51075,-0.125964630387731
0.513,-0.128596177971125
0.51525,-0.131287420396756
0.5175,-0.134039904029975
0.51975,-0.136855220836807
0.522,-0.139735009894921
0.52425,-0.142680958960114
0.5265,-0.145694806090477
0.52875,-0.148778341330614
0.531,-0.151933408458256
0.53325,-0.155161906795871
0.5355,-0.158465793089831
0.53775,-0.161847083459906
0.54,-0.165307855421945
0.54225,-0.168850249986717
0.5445,-0.172476473838023
0.54675,-0.176188801593336
0.549,-0.179989578150357
0.55125,-0.183881221122996
0.5535,-0.187866223370513
0.55575,-0.19194715562363
0.558,-0.196126669211652
0.56025,-0.20040749889479
0.5625,-0.204792465806059
0.56475,-0.209284480507328
0.567,-0.213886546164285
0.56925,-0.218601761845312
0.5715,-0.223433325949444
0.57375,-0.228384539768872
0.576,-0.233458811191618
0.57825,-0.238659658550345
0.5805,-0.243990714623416
0.58275,-0.249455730794715
0.585,-0.255058581378906
0.58725,-0.2608032681192
0.5895,-0.266693924864913
0.59175,-0.272734822436533
0.594,-0.278930373686242
0.59625,-0.285285138762258
0.5985,-0.291803830585702
0.60075,-0.298491320549074
0.603,-0.305352644445833
0.60525,-0.312393008640987
0.6075,-0.319617796492992
0.60975,-0.327032575037794
0.612,-0.334643101946207
0.61425,-0.342455332766386
0.6165,-0.350475428463646
0.61875,-0.358709763270361
0.621,-0.367164932859271
0.62325,-0.375847762854072
0.6255,-0.384765317691758
0.62775,-0.393924909851797
0.63,-0.403334109467826
0.63225,-0.413000754338288
0.6345,-0.422932960353015
0.63675,-0.433139132353531
0.639,-0.443627975445584
0.64125,-0.454408506783095
0.6435,-0.46549006784362
0.64575,-0.476882337216077
0.648,-0.488595343922441
0.65025,-0.500639481295905
0.6525,-0.513025521438905
0.65475,-0.52576463028527
0.657,-0.538868383291786
0.65925,-0.552348781785281
0.6615,-0.566218269992448
0.66375,-0.580489752780518
0.666,-0.595176614137979
0.66825,-0.610292736425559
0.6705,-0.625852520428736
0.67275,-0.641870906244167
0.675,-0.658363395033425
0.67725,-0.6753460716787
0.6795,-0.692835628376051
0.68175,-0.710849389203089
0.684,-0.72940533569904
0.68625,-0.748522133496243
0.6885,-0.768219160043391
0.69075,-0.788516533461863
0.693,-0.809435142577695
0.69525,-0.830996678172855
0.6975,-0.853223665500645
0.69975,-0.876139498111059
0.702,-0.899768473033198
0.70425,-0.924135827362742
0.7065,-0.949267776303651
0.70875,-0.975191552714273
0.711,-1.00193544820902
0.71325,-1.02952885586781
0.7155,-1.05800231460643
0.71775,-1.08738755526187
0.72,-1.11771754844776
0.72225,-1.14902655423579
0.7245,-1.18135017372013
0.72675,-1.2147254025227
0.729,-1.24919068629814
0.73125,-1.28478597829852
0.7335,-1.32155279905894
0.73575,-1.3595342982662
0.738,-1.39877531887477
0.74025,-1.43932246353521
0.7425,-1.4812241634028
0.74475,-1.52453074939607
0.747,-1.56929452597781
0.74925,-1.61556984753441
0.7515,-1.66341319743336
0.75375,-1.71288326984342
0.756,-1.76404105440764
0.75825,-1.81694992386641
0.7605,-1.8716757247354
0.76275,-1.92828687115337
0.765,-1.98685444202577
0.76725,-2.04745228160388
0.7695,-2.11015710365465
0.77175,-2.17504859939512
0.774,-2.2422095493866
0.77625,-2.31172593960863
0.7785,-2.3836870819613
0.78075,-2.45818573947746
0.783,-2.53531825656337
0.78525,-2.61518469462919
0.7875,-2.69788897351788
0.78975,-2.78353901919514
0.792,-2.87224691822198
0.79425,-2.9641290795974
0.7965,-3.05930640463054
0.79875,-3.15790446557904
0.801,-3.26005369387402
0.80325,-3.3658895788395
0.8055,-3.47555287790523
0.80775,-3.58918983940349
0.81,-3.70695243913034
0.81225,-3.82899863193497
0.8145,-3.95549261967142
0.81675,-4.08660513689787
0.819,-4.22251375572719
0.82125,-4.36340321120624
0.8235,-4.50946574850983
0.82575,-4.66090149305309
0.828,-4.81791884432037
0.83025,-4.98073489373383
0.8325,-5.14957586618327
0.83475,-5.32467758383108
0.837,-5.50628594939095
0.83925,-5.69465744411788
0.8415,-5.89005963306032
0.84375,-6.09277166646902
0.846,-6.30308476131253
0.84825,-6.52130264018161
0.8505,-6.7477418959023
0.85275,-6.98273223814423
0.855,-7.22661656217013
0.85725,-7.47975075822971
0.8595,-7.74250315107772
0.86175,-8.01525342016696
0.864,-8.29839079884201
0.86625,-8.59231128079397
0.8685,-8.89741346808232
0.87075,-9.21409256919126
0.873,-9.5427318874434
0.87525,-9.88369091633863
0.8775,-10.2372888625838
0.87975,-10.6037820305524
0.882,-10.9833330035593
0.88425,-11.3759689314609
0.8865,-11.7815254790841
0.88875,-12.1995721403538
0.891,-12.6293137896442
0.89325,-13.0694627831502
0.8955,-13.5180761598545
0.89775,-13.9723544738712
0.9,-14.4284040880028
0.90225,-14.8809756599344
0.9045,-15.3232107428085
0.90675,-15.7464576078434
0.909,-16.1402540091943
0.91125,-16.49260635652
0.9135,-16.7906947266681
0.91575,-17.022063948941
0.918,-17.1761997667709
0.92025,-17.2461714030093
0.9225,-17.22986513854
0.92475,-17.1303789067787
0.927,-16.955429023233
0.92925,-16.7159910226033
0.9315,-16.4246350242526
0.93375,-16.0940110378378
0.936,-15.7357576544427
0.93825,-15.3598945014194
0.9405,-14.9746164440109
0.94275,-14.5863556630862
0.945,-14.1999872535346
0.94725,-13.81908844378
0.9495,-13.4461972016217
0.95175,-13.0830430985553
0.954,-12.7307405634979
0.95625,-12.3899441735099
0.9585,-12.0609700720759
0.96075,-11.743889118534
0.963,-11.4385973824873
0.96525,-11.1448689492636
0.9675,-10.8623951509176
0.96975,-10.5908135016988
0.972,-10.3297288877333
0.97425,-10.0787289623333
0.9765,-9.83739522486669
0.97875,-9.60531089488773
0.981,-9.38206641403473
0.98325,-9.16726319737492
0.9855,-8.96051609761721
0.98775,-8.76145492725338
0.99,-8.56972529534592
0.99225,-8.38498894980984
0.9945,-8.20692376692917
0.99675,-8.03522349323417
0.999,-7.86959731755051
1.00125,-7.70976933064645
1.0035,-7.55547791468033
1.00575,-7.4064750932836
1.008,-7.2625258646236
