"Freq [GHz]","dB(St11) []"
0.45,-0.0775485951502525
0.45225,-0.0790985756117289
0.4545,-0.0806806058075888
0.45675,-0.0822954315569727
0.459,-0.0839438183439228
0.46125,-0.0856265518975247
0.4635,-0.0873444387910102
0.46575,-0.0890983070605769
0.468,-0.0908890068445566
0.47025,-0.0927174110437404
0.4725,-0.0945844160035546
0.47475,-0.0964909422189321
0.477,-0.0984379350626867
0.47925,-0.100426365538233
0.4815,-0.102457231057558
0.48375,-0.104531556245381
0.486,-0.106650393770408
0.48825,-0.108814825204775
0.4905,-0.111025961912616
0.49275,-0.113284945968906
0.495,-0.115592951109677
0.49725,-0.117951183714777
0.4995,-0.120360883824394
0.50175,-0.122823326190585
0.504,-0.125339821365156
0.50625,-0.12791171682525
0.5085,-0.130540398138027
0.51075,-0.133227290165987
0.513,-0.135973858314401
0.51525,-0.138781609822508
0.5175,-0.141652095100095
0.51975,-0.14458690911124
0.522,-0.147587692806979
0.52425,-0.150656134608807
0.5265,-0.153793971944944
0.52875,-0.157002992841414
0.531,-0.160285037570033
0.53325,-0.163642000355543
0.5355,-0.167075831144147
0.53775,-0.170588537435852
0.54,-0.174182186183111
0.54225,-0.17785890575832
0.5445,-0.181620887992919
0.54675,-0.185470390290836
0.549,-0.189409737819235
0.55125,-0.193441325779605
0.5535,-0.197567621762348
0.55575,-0.201791168188155
0.558,-0.206114584839608
0.56025,-0.210540571486616
0.5625,-0.215071910609319
0.56475,-0.219711470222453
0.567,-0.224462206805109
0.56925,-0.229327168340145
0.5715,-0.234309497467608
0.57375,-0.239412434756736
0.576,-0.244639322101255
0.57825,-0.249993606242953
0.5805,-0.255478842428627
0.58275,-0.261098698205801
0.585,-0.266856957362764
0.58725,-0.272757524018745
0.5895,-0.278804426870233
0.59175,-0.285001823599799
0.594,-0.291354005453885
0.59625,-0.29786540199643
0.5985,-0.304540586045396
0.60075,-0.311384278799572
0.603,-0.318401355163322
0.60525,-0.325596849277284
0.6075,-0.332975960263301
0.60975,-0.340544058192213
0.612,-0.348306690283514
0.61425,-0.356269587346186
0.6165,-0.364438670470411
0.61875,-0.372820057980289
0.621,-0.381420072657947
0.62325,-0.390245249250042
0.6255,-0.399302342267841
0.62775,-0.408598334092731
0.63,-0.418140443399233
0.63225,-0.427936133908258
0.6345,-0.43799312348366
0.63675,-0.448319393585715
0.639,-0.458923199095618
0.64125,-0.469813078525644
0.6435,-0.480997864630061
0.64575,-0.49248669543256
0.648,-0.504289025686345
0.65025,-0.516414638783751
0.6525,-0.528873659132717
0.65475,-0.54167656501813
0.657,-0.554834201966493
0.65925,-0.568357796633209
0.6615,-0.582258971232126
0.66375,-0.596549758527828
0.666,-0.611242617411638
0.66825,-0.626350449083025
0.6705,-0.641886613858649
0.67275,-0.657864948632032
0.675,-0.674299785007354
0.67725,-0.691205968131626
0.6795,-0.708598876250016
0.68175,-0.726494441009817
0.684,-0.744909168539115
0.68625,-0.763860161326835
0.6885,-0.783365140931448
0.69075,-0.803442471546177
0.693,-0.824111184449135
0.69525,-0.845391003367345
0.6975,-0.867302370784129
0.69975,-0.889866475219824
0.702,-0.913105279516307
0.70425,-0.937041550156179
0.7065,-0.961698887647934
0.70875,-0.987101758008769
0.711,-1.01327552537712
0.71325,-1.0402464857872
0.7155,-1.06804190213833
0.71775,-1.09669004039176
0.72,-1.12622020702845
0.72225,-1.15666278780096
0.7245,-1.18804928781318
0.72675,-1.22041237296191
0.729,-1.2537859127741
0.73125,-1.28820502467458
0.7335,-1.3237061197186
0.73575,-1.36032694982473
0.738,-1.39810665654358
0.74025,-1.43708582139892
0.7425,-1.47730651783822
0.74475,-1.51881236483127
0.747,-1.5616485821562
0.74925,-1.60586204741481
0.7515,-1.6515013548205
0.75375,-1.69861687580519
0.756,-1.74726082149489
0.75825,-1.79748730710738
0.7605,-1.84935241833038
0.76275,-1.90291427974435
0.765,-1.95823312536091
0.76725,-2.01537137135616
0.7695,-2.07439369108731
0.77175,-2.13536709249293
0.774,-2.1983609979895
