"Freq [GHz]","dB(St11) []"
0.45,-0.125757952563606
0.45225,-0.128477870113532
0.4545,-0.131260554257659
0.45675,-0.134107661760038
0.459,-0.1370208993634
0.46125,-0.140002025486139
0.4635,-0.143052851983322
0.46575,-0.146175245974277
0.468,-0.149371131739559
0.47025,-0.152642492690138
0.4725,-0.15599137341182
0.47475,-0.159419881788027
0.477,-0.162930191204181
0.47925,-0.166524542837162
0.4815,-0.170205248033337
0.48375,-0.173974690778947
0.486,-0.177835330266701
0.48825,-0.181789703562675
0.4905,-0.185840428377737
0.49275,-0.18999020594797
0.495,-0.194241824028688
0.49725,-0.198598160006974
0.4995,-0.203062184137708
0.50175,-0.207636962908456
0.504,-0.212325662538743
0.50625,-0.217131552619475
0.5085,-0.222058009898575
0.51075,-0.227108522219182
0.513,-0.23228669261697
0.51525,-0.237596243583545
0.5175,-0.243041021503141
0.51975,-0.248625001270144
0.522,-0.254352291095371
0.52425,-0.26022713750933
0.5265,-0.266253930571127
0.52875,-0.272437209292026
0.531,-0.278781667283078
0.53325,-0.285292158636717
0.5355,-0.291973704052612
0.53775,-0.298831497218532
0.54,-0.305870911457539
0.54225,-0.313097506653211
0.5445,-0.320517036465274
0.54675,-0.328135455848431
0.549,-0.335958928887871
0.55125,-0.343993836965467
0.5535,-0.352246787271341
0.55575,-0.360724621676136
0.558,-0.369434425979926
0.56025,-0.37838353955456
0.5625,-0.387579565396835
0.56475,-0.397030380610715
0.567,-0.406744147337641
0.56925,-0.416729324154718
0.5715,-0.426994677961548
0.57375,-0.437549296377232
0.576,-0.448402600670125
0.57825,-0.45956435924377
0.5805,-0.471044701703522
0.58275,-0.482854133529325
0.585,-0.495003551381246
0.58725,-0.507504259065374
0.5895,-0.520367984188925
0.59175,-0.533606895534468
0.594,-0.54723362118445
0.59625,-0.561261267428419
0.5985,-0.575703438486614
0.60075,-0.590574257084834
0.603,-0.605888385917003
0.60525,-0.621661050032953
0.6075,-0.637908060190645
0.60975,-0.654645837213169
0.612,-0.671891437392597
0.61425,-0.689662578984011
0.6165,-0.70797766983466
0.61875,-0.726855836194698
0.621,-0.746316952757413
0.62325,-0.766381673978546
0.6255,-0.787071466725682
0.62775,-0.808408644310475
0.63,-0.83041640195782
0.63225,-0.85311885376785
0.6345,-0.876541071228115
0.63675,-0.900709123334857
0.639,-0.925650118383959
0.64125,-0.951392247493607
0.6435,-0.977964829922295
0.64575,-1.00539836024736
0.648,-1.03372455747079
0.65025,-1.06297641612046
0.6525,-1.09318825941675
0.65475,-1.12439579457575
0.657,-1.15663617032203
0.65925,-1.18994803668559
0.6615,-1.22437160715915
0.66375,-1.25994872329384
0.666,-1.2967229218132
