"Freq [GHz]","dB(St11) []"
0.45,-0.0714122100260249
0.45225,-0.0728313347924427
0.4545,-0.0742795639363952
0.45675,-0.0757575686032711
0.459,-0.0772660374707866
0.46125,-0.0788056772614909
0.4635,-0.0803772132718966
0.46575,-0.0819813899188754
0.468,-0.0836189713038841
0.47025,-0.085290741795685
0.4725,-0.0869975066322404
0.47475,-0.0887400925424173
0.477,-0.0905193483882931
0.47925,-0.092336145828752
0.4815,-0.0941913800051448
0.48375,-0.0960859702498659
0.486,-0.0980208608186168
0.48825,-0.0999970216472815
0.4905,-0.102015449134297
0.49275,-0.104077166949421
0.495,-0.106183226869935
0.49725,-0.108334709645264
0.4995,-0.110532725891052
0.50175,-0.112778417013831
0.504,-0.115072956167386
0.50625,-0.117417549242026
0.5085,-0.11981343588799
0.51075,-0.122261890574257
0.513,-0.124764223684119
0.51525,-0.127321782648899
0.5175,-0.129935953121243
0.51975,-0.132608160189504
0.522,-0.135339869634801
0.52425,-0.138132589232337
0.5265,-0.140987870098721
0.52875,-0.143907308087018
0.531,-0.146892545231403
0.53325,-0.149945271243275
0.5355,-0.153067225060901
0.53775,-0.15626019645458
0.54,-0.159526027689537
0.54225,-0.162866615248793
0.5445,-0.166283911618299
0.54675,-0.169779927136851
0.549,-0.173356731913237
0.55125,-0.177016457813342
0.5535,-0.180761300519869
0.55575,-0.184593521667643
0.558,-0.188515451057383
0.56025,-0.192529488951132
0.5625,-0.196638108452528
0.56475,-0.200843857975318
0.567,-0.205149363803608
0.56925,-0.209557332747518
0.5715,-0.214070554898059
0.57375,-0.218691906485182
0.576,-0.223424352843151
0.57825,-0.228270951487543
0.5805,-0.233234855308354
0.58275,-0.238319315883899
0.585,-0.243527686920357
0.58725,-0.24886342782205
0.5895,-0.254330107397707
0.59175,-0.259931407708259
0.594,-0.265671128061844
0.59625,-0.271553189162029
0.5985,-0.277581637415424
0.60075,-0.283760649405196
0.603,-0.29009453653718
0.60525,-0.296587749865635
0.6075,-0.303244885105914
0.60975,-0.310070687841678
0.612,-0.317070058934521
0.61425,-0.324248060144304
0.6165,-0.331609919968691
0.61875,-0.339161039710833
0.621,-0.346906999784494
0.62325,-0.354853566266218
0.6255,-0.363006697704589
0.62775,-0.371372552196999
0.63,-0.379957494744785
0.63225,-0.388768104897965
0.6345,-0.397811184701301
0.63675,-0.407093766953855
0.639,-0.416623123794621
0.64125,-0.426406775627423
0.6435,-0.436452500398574
0.64575,-0.44676834324156
0.648,-0.457362626503236
0.65025,-0.468243960166865
0.6525,-0.479421252687655
0.65475,-0.490903722257118
0.657,-0.502700908513199
0.65925,-0.514822684713578
0.6615,-0.527279270390316
0.66375,-0.540081244504531
0.666,-0.553239559120456
0.66825,-0.566765553618876
0.6705,-0.58067096947057
0.67275,-0.594967965591094
0.675,-0.609669134298835
0.67725,-0.624787517899012
0.6795,-0.640336625916906
0.68175,-0.656330453004356
0.684,-0.672783497544175
0.68625,-0.689710780977843
0.6885,-0.707127867882514
0.69075,-0.725050886824056
0.693,-0.743496552013458
0.69525,-0.762482185794622
0.6975,-0.782025741992248
0.69975,-0.802145830148999
0.702,-0.82286174068191
0.70425,-0.844193470988442
0.7065,-0.866161752533238
0.70875,-0.888788078947106
0.711,-0.912094735170315
0.71325,-0.936104827672661
0.7155,-0.960842315783365
0.71775,-0.986332044164032
0.72,-1.01259977645852
0.72225,-1.03967223015367
0.7245,-1.06757711268538
0.72675,-1.09634315882444
0.729,-1.12600016937715
0.73125,-1.15657905123574
0.7335,-1.18811185881377
0.73575,-1.22063183690199
0.738,-1.25417346498031
0.74025,-1.28877250302167
0.7425,-1.32446603882398
0.74475,-1.36129253690641
0.747,-1.39929188900698
0.74925,-1.43850546621875
0.7515,-1.4789761728026
0.75375,-1.52074850171573
0.756,-1.56386859189587
0.75825,-1.60838428734293
0.7605,-1.65434519804174
0.76275,-1.7018027627717
0.765,-1.75081031385245
0.76725,-1.80142314387808
0.7695,-1.85369857449696
0.77175,-1.90769602729969
0.774,-1.96347709688399
0.77625,-2.02110562617316
0.7785,-2.08064778407374
0.78075,-2.14217214556858
0.783,-2.20574977435414
0.78525,-2.2714543081449
0.7875,-2.33936204678457
0.78975,-2.40955204332252
0.792,-2.48210619823535
0.79425,-2.5571093569979
0.7965,-2.63464941123488
0.79875,-2.71481740371499
0.801,-2.79770763748232
0.80325,-2.88341778945656
0.8055,-2.97204902887335
0.80775,-3.06370614097815
0.81,-3.15849765643216
0.81225,-3.25653598693535
0.8145,-3.35793756761913
0.81675,-3.46282300680822
0.819,-3.57131724379595
0.82125,-3.68354971531678
0.8235,-3.79965453143197
0.82575,-3.91977066156264
0.828,-4.04404213140606
0.83025,-4.1726182314453
0.8325,-4.30565373770215
0.83475,-4.44330914527424
0.837,-4.58575091502443
0.83925,-4.73315173353123
0.8415,-4.88569078603826
0.84375,-5.04355404162071
0.846,-5.20693454907457
0.84825,-5.37603274106904
0.8505,-5.55105674280887
0.85275,-5.73222267973227
0.855,-5.91975497649098
0.85725,-6.1138866364564
0.8595,-6.31485948704736
0.86175,-6.5229243709956
0.864,-6.73834125687881
0.86625,-6.96137923336324
0.8685,-7.19231633996545
0.87075,-7.43143917191378
0.873,-7.67904217675321
0.87525,-7.93542653423412
0.8775,-8.20089847684629
0.87975,-8.4757668636271
0.882,-8.76033976137341
0.88425,-9.05491971101752
0.8865,-9.35979725750909
0.88875,-9.6752421927031
0.891,-10.0014917949202
0.89325,-10.3387351375786
0.8955,-10.6870922742448
0.89775,-11.0465867825394
0.9,-11.4171097652145
0.90225,-11.7983729790775
0.9045,-12.1898483368318
0.90675,-12.5906907036043
0.909,-12.9996408832279
0.91125,-13.4149063040402
0.9135,-13.8340187351709
0.91575,-14.2536722362497
0.918,-14.6695515686459
0.92025,-15.0761725876219
0.9225,-15.4667720953007
0.92475,-15.8333035012784
0.927,-16.1666103466293
0.92925,-16.456850229027
0.9315,-16.694210509581
0.93375,-16.8698825856896
0.936,-16.9771526767655
0.93825,-17.0123669613885
0.9405,-16.9755025015797
0.94275,-16.8701651169191
0.945,-16.7030149362361
0.94725,-16.4827995372734
0.9495,-16.2192634505691
0.95175,-15.9221756381098
0.954,-15.6006161526474
0.95625,-15.2625544846184
0.9585,-14.914677831598
0.96075,-14.562396659747
0.963,-14.2099555794075
0.96525,-13.860593325888
0.9675,-13.5167144975486
0.96975,-13.1800516319901
0.972,-12.85180745794
0.97425,-12.5327741580444
0.9765,-12.2234303308797
0.97875,-11.9240181501624
0.981,-11.6346038274407
0.98325,-11.3551244547254
0.9855,-11.0854239790049
0.98775,-10.8252806348005
0.99,-10.5744277335838
0.99225,-10.3325693252742
0.9945,-10.0993919226709
0.99675,-9.87457321514583
0.999,-9.65778848711259
1.00125,-9.44871529133677
1.0035,-9.24703679862946
1.00575,-9.0524441463039
1.008,-8.86463803160922
1.01025,-8.68332973801686
1.0125,-8.50824173762442
1.01475,-8.33910797885494
1.017,-8.17567394259094
1.01925,-8.0176965299877
1.0215,-7.86494383000607
1.02375,-7.71719480307811
1.026,-7.57423890842565
1.02825,-7.43587569574618
1.0305,-7.30191437677233
1.03275,-7.17217338822671
1.035,-7.0464799546461
1.03725,-6.92466965722203
1.0395,-6.80658601302955
1.04175,-6.69208006766641
1.044,-6.58101000330151
1.04625,-6.47324076336016
1.0485,-6.36864369449489
1.05075,-6.2670962060617
1.053,-6.16848144700569
1.05525,-6.07268799983262
1.0575,-5.97960959118229
1.05975,-5.88914481840978
1.062,-5.80119689151013
1.06425,-5.71567338968035
1.0665,-5.63248603179345
1.06875,-5.55155046005523
1.071,-5.47278603612417
1.07325,-5.39611564899118
1.0755,-5.32146553393935
1.07775,-5.24876510193091
1.08,-5.1779467787981
1.08225,-5.10894585364578
1.0845,-5.04170033590443
1.08675,-4.97615082050427
1.089,-4.9122403606712
1.09125,-4.84991434787543
1.0935,-4.78912039849226
1.09575,-4.729808246762
1.098,-4.67192964366177
1.10025,-4.61543826132693
1.1025,-4.56028960268324
1.10475,-4.50644091597242
1.107,-4.45385111387446
1.10925,-4.40248069694986
1.1115,-4.35229168114216
1.11375,-4.30324752909873
1.116,-4.25531308508307
1.11825,-4.20845451326689
1.1205,-4.16263923920379
1.12275,-4.11783589429916
1.125,-4.07401426310287
1.12725,-4.0311452332624
1.1295,-3.98920074798443
1.13175,-3.94815376086244
1.134,-3.90797819293708
1.13625,-3.8686488918641
1.1385,-3.83014159307273
1.14075,-3.79243288280453
1.143,-3.75550016292947
1.14525,-3.71932161744247
1.1475,-3.68387618054923
1.14975,-3.64914350625616
1.152,-3.61510393938383
1.15425,-3.58173848792851
1.1565,-3.54902879670074
1.15875,-3.51695712217399
1.161,-3.48550630848061
1.16325,-3.45465976449559
1.1655,-3.42440144195235
1.16775,-3.39471581453798
1.17,-3.36558785791808
1.17225,-3.33700303064463
1.1745,-3.30894725590243
1.17675,-3.28140690405248
1.179,-3.25436877593305
1.18125,-3.22782008688087
1.1835,-3.20174845143764
1.18575,-3.17614186870825
1.188,-3.15098870833953
1.19025,-3.12627769708955
1.1925,-3.10199790595943
1.19475,-3.07813873786096
1.197,-3.05468991579467
1.19925,-3.03164147151464
1.2015,-3.00898373465709
1.20375,-2.98670732231151
1.206,-2.9648031290137
1.20825,-2.94326231714162
1.2105,-2.92207630769548
1.21275,-2.9012367714448
1.215,-2.88073562042575
1.21725,-2.8605649997733
1.2195,-2.84071727987293
1.22175,-2.82118504881799
1.224,-2.80196110515907
1.22625,-2.78303845093269
1.2285,-2.76441028495688
1.23075,-2.74606999638239
1.233,-2.72801115848809
1.23525,-2.7102275227105
1.2375,-2.69271301289697
1.23975,-2.67546171977337
1.242,-2.658467895617
1.24425,-2.6417259491261
1.2465,-2.6252304404778
1.24875,-2.60897607656649
1.251,-2.59295770641531
1.25325,-2.57717031675348
1.2555,-2.56160902775263
1.25775,-2.54626908891572
1.26,-2.53114587511234
1.26225,-2.51623488275427
1.2645,-2.50153172610594
1.26675,-2.48703213372407
1.269,-2.47273194502161
1.27125,-2.45862710695077
1.2735,-2.44471367080073
1.27575,-2.43098778910512
1.278,-2.41744571265539
1.28025,-2.40408378761565
1.2825,-2.39089845273512
1.28475,-2.37788623665444
1.287,-2.36504375530225
1.28925,-2.35236770937843
1.2915,-2.33985488192101
1.29375,-2.32750213595312
1.296,-2.31530641220749
1.29825,-2.30326472692504
1.3005,-2.2913741697253
1.30275,-2.27963190154553
1.305,-2.26803515264638
1.30725,-2.25658122068131
1.3095,-2.24526746882768
1.31175,-2.23409132397709
1.314,-2.2230502749829
1.31625,-2.2121418709628
1.3185,-2.20136371965452
1.32075,-2.1907134858227
1.323,-2.1801888897151
1.32525,-2.16978770556645
1.3275,-2.15950776014819
1.32975,-2.14934693136256
1.332,-2.1393031468793
1.33425,-2.12937438281381
1.3365,-2.11955866244491
1.33875,-2.10985405497125
1.341,-2.10025867430462
1.34325,-2.09077067789931
1.3455,-2.08138826561593
1.34775,-2.07210967861879
1.35,-2.06293319830552
