"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,2.01144784756199
2,1.97365499179224
4,1.93736829710203
6,1.90269300819567
8,1.86974496400797
10,1.83865209712958
12,1.8095550095228
14,1.78260649640656
16,1.75796991146095
18,1.73581629570204
20,1.7163202307072
22,1.69965442507973
24,1.68598310104007
26,1.67545431447915
28,1.66819141379882
30,1.6642839157557
32,1.66377814408043
34,1.66666803149589
36,1.67288652025013
38,1.68229800359773
40,1.69469222609181
42,1.70978000261357
44,1.72719102727468
46,1.74647393030336
48,1.76709861388549
50,1.78846076899962
52,1.80988835731811
54,1.83064974656461
56,1.84996312257108
58,1.86700677080407
60,1.88092982403911
62,1.89086310687149
64,1.89592976458287
66,1.89525543459675
68,1.88797779411631
70,1.87325538920201
72,1.85027571190771
74,1.81826253874499
76,1.77648257356353
78,1.72425145088609
80,1.66093915348077
82,1.58597488335938
84,1.49885140203623
86,1.39912882760509
88,1.28643784671822
90,1.16048227223302
92,1.02104085493499
94,0.867968242531166
96,0.7011949725792
98,0.520726389101574
100,0.326640385692792
102,0.119083900787011
104,-0.101731877266103
106,-0.335537597764598
108,-0.58201308419932
110,-0.840795826090483
112,-1.11149048126521
114,-1.39367919469567
116,-1.68693249666954
118,-1.99082050897924
120,-2.30492416623713
122,-2.62884615281043
124,-2.96222126542989
126,-3.30472593677485
128,-3.65608669376716
130,-4.01608737121974
132,-4.38457495000663
134,-4.7614639301767
136,-5.14673917280947
138,-5.54045713776097
140,-5.94274539406161
142,-6.35380016987128
144,-6.77388152067824
146,-7.20330540381176
148,-7.64243152212978
150,-8.09164519552277
152,-8.55133067420532
154,-9.02183213977905
156,-9.50339704348338
158,-9.9960942879145
160,-10.4996969743043
162,-11.0135160369124
164,-11.5361674315802
166,-12.065252787887
168,-12.5969343504868
170,-13.1253953631987
172,-13.6422070291811
174,-14.1356876303538
176,-14.5904515216353
178,-14.9874959862509
180,-15.3052890803396
