"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.35613955005744
2,4.40124335741893
4,4.44137784089664
6,4.47670320507628
8,4.50731980893401
10,4.53325889240827
12,4.55447538740986
14,4.57084310555857
16,4.58215243887331
18,4.58811054386139
20,4.58834382105396
22,4.58240236704563
24,4.56976597705039
26,4.54985122017996
28,4.52201909841134
30,4.4855828292295
32,4.43981535249815
34,4.38395624288727
36,4.31721779812619
38,4.23879015939154
40,4.14784539444509
42,4.0435405307695
44,3.92501956203838
46,3.79141446672993
48,3.64184527477702
50,3.47541920072818
52,3.29122883491541
54,3.08834935305936
56,2.8658346752573
58,2.62271248312473
60,2.35797799496414
62,2.07058640996023
64,1.75944397217236
66,1.42339768592004
68,1.06122385540682
70,0.671615854683101
72,0.253171911715875
74,-0.195615700077573
76,-0.676367681633474
78,-1.19081694743294
80,-1.7407934501074
82,-2.32818360489324
84,-2.95484615363106
86,-3.62245452768989
88,-4.33221667982269
90,-5.08439332992051
92,-5.87749125903079
94,-6.70695183484758
96,-7.56311032513423
98,-8.42825554783219
100,-9.27299608164513
102,-10.0532350815838
104,-10.7110671630598
106,-11.1844071676215
108,-11.4267522691823
110,-11.4278533193649
112,-11.2191319591811
114,-10.8588967923019
116,-10.4102196030372
118,-9.92585295672383
120,-9.44351803200398
122,-8.98752161046391
124,-8.57236120532754
126,-8.2060943572837
128,-7.8928328684603
130,-7.63440560737194
132,-7.43140990872334
134,-7.28385927566153
136,-7.19157923934083
138,-7.15445208600595
140,-7.17257467417416
142,-7.24637009057369
144,-7.37667972805834
146,-7.564854432732
148,-7.81285964212584
150,-8.12340882364143
152,-8.50014167019469
154,-8.94786875274635
156,-9.47291380469773
158,-10.0836008133035
160,-10.7909597464457
162,-11.6097690513515
164,-12.5601256119018
166,-13.6698433555945
168,-14.9781022883449
170,-16.5406166673651
172,-18.4343515633843
174,-20.744337009021
176,-23.4199744671792
178,-25.5362851926444
180,-24.9450211108784
