"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.69604428572396
2,3.67195141895653
4,3.64628060950317
6,3.61897982613816
8,3.59001753260347
10,3.55938468366491
12,3.52709636638248
14,3.49319303124959
16,3.45774124071787
18,3.42083384655969
20,3.38258949438203
22,3.34315134541525
24,3.30268490455422
26,3.26137485156833
28,3.21942079120575
30,3.1770318688739
32,3.13442024216004
34,3.09179345403227
36,3.04934581912769
38,3.0072490065567
40,2.96564207607994
42,2.92462129304404
44,2.88423010406071
46,2.84444969310359
48,2.80519055050009
50,2.76628547120986
52,2.72748435259575
54,2.68845108765281
56,2.64876275265691
58,2.60791117641102
60,2.5653068613753
62,2.5202851150205
64,2.47211415183883
66,2.42000484957575
68,2.36312179157113
70,2.30059520170385
72,2.23153337758073
74,2.15503524735995
76,2.07020271063782
78,1.97615246834728
80,1.87202709506416
82,1.75700515477123
84,1.63031020443055
86,1.49121856639931
88,1.33906577978095
90,1.17325166232861
92,0.993243929502523
94,0.798580327386536
96,0.588869243490003
98,0.363788766328972
100,0.123084173446385
102,-0.133436159618879
104,-0.405906418144586
106,-0.694410537603647
108,-0.998990852714975
110,-1.31965809420852
112,-1.65640257424709
114,-2.0092063507112
116,-2.37805610955886
118,-2.76295645738083
120,-3.16394327767645
122,-3.58109677880451
124,-4.01455385287057
126,-4.46451937548823
128,-4.93127610685251
130,-5.41519290268775
132,-5.91673100400368
134,-6.43644823818315
136,-6.97500101747162
138,-7.53314404591067
140,-8.11172761627368
142,-8.71169225729167
144,-9.33406022192537
146,-9.97992280016764
148,-10.6504215481421
150,-11.346720003664
152,-12.0699598930092
154,-12.821191527461
156,-13.6012608818409
158,-14.4106238628945
160,-15.2490386355091
162,-16.1150556804814
164,-17.0051788531198
166,-17.9125112955021
168,-18.8246533879687
170,-19.7206800042973
172,-20.5674341094208
174,-21.3165585339544
176,-21.9058280362735
178,-22.2697960279759
180,-22.3607686906611
