"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.88471200691547
2,3.85630539795811
4,3.82718014852302
6,3.79731944302096
8,3.76670886405856
10,3.73533856495745
12,3.70320516089445
14,3.67031325951942
16,3.6366765487903
18,3.60231835854224
20,3.56727161406112
22,3.53157810586179
24,3.49528701116754
26,3.45845262026597
28,3.42113124562873
30,3.38337732351613
32,3.3452387560841
34,3.3067515852387
36,3.26793413519742
38,3.22878080564137
40,3.18925573760178
42,3.14928660570651
44,3.10875880926069
46,3.06751033777979
48,3.02532757225545
50,2.98194225150799
52,2.93702978518318
54,2.89020903473165
56,2.84104361585445
58,2.78904470595093
60,2.73367527364132
62,2.67435558937354
64,2.61046983014176
66,2.54137355954552
68,2.46640184724382
70,2.38487778825478
72,2.29612119032927
74,2.19945721391451
76,2.09422477093972
78,1.97978451290985
80,1.85552626317878
82,1.72087577103466
84,1.57530068530749
86,1.41831566219724
88,1.24948653606456
90,1.06843349359958
92,0.87483320195668
94,0.668419851176485
96,0.448985081663026
98,0.216376779819737
100,-0.0295032597023092
102,-0.288702787315254
104,-0.561223625317162
106,-0.84702719658108
108,-1.14604094833794
110,-1.45816552396453
112,-1.78328249110568
114,-2.12126238716785
116,-2.47197279539401
118,-2.83528611904434
120,-3.21108668061439
122,-3.59927674038662
124,-3.99978100624849
126,-4.41254919585966
128,-4.83755621254151
130,-5.27479950527083
132,-5.72429319611099
134,-6.18605856810299
136,-6.66011050357399
138,-7.14643943558506
140,-7.64498831102339
142,-8.15562394915707
144,-8.678102001148
146,-9.21202446289984
148,-9.756788359765
150,-10.3115238127246
152,-10.8750192414419
154,-11.4456310370193
156,-12.0211748108029
158,-12.5987956120915
160,-13.1748158698964
162,-13.7445631694152
164,-14.3021866601309
166,-14.8404825324797
168,-15.3507668550042
170,-15.8228574180696
172,-16.2452495299545
174,-16.6055803045625
176,-16.8914499249918
178,-17.0915855803152
180,-17.1971961930494
