"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.32466492428346
2,4.34172205967806
4,4.35487116253313
6,4.36426249185476
8,4.36998145767178
10,4.37204059514857
12,4.37037313663723
14,4.36482843821262
16,4.35516942826743
18,4.34107214604436
20,4.32212733510254
22,4.29784395835336
24,4.2676544143019
26,4.23092116369089
28,4.1869444249597
30,4.13497056672454
32,4.07420081488166
34,4.00379989854126
36,3.92290427956687
38,3.83062964140981
40,3.72607735057764
42,3.60833964504585
44,3.47650334508523
46,3.32965192050709
48,3.16686578170518
50,2.98722068792931
52,2.78978418321757
54,2.57360997713649
56,2.33773018336923
58,2.08114531443849
60,1.80281190648804
62,1.50162761612606
64,1.17641359527839
66,0.82589391540293
68,0.448671788690519
70,0.043202337499557
72,-0.392238276043109
74,-0.859587376080585
76,-1.36103358573381
78,-1.89905677217951
80,-2.47646743150853
82,-3.09643986452088
84,-3.76252785612917
86,-4.47864083092122
88,-5.24893797229502
90,-6.07755870393047
92,-6.96803376629695
94,-7.92208334831081
96,-8.93726715875445
98,-10.0025887778424
100,-11.0908560622355
102,-12.1473326983213
104,-13.0788027218827
106,-13.7586439341741
108,-14.0705913514068
110,-13.9794240751742
112,-13.5577279836307
114,-12.9345641296282
116,-12.2285980863577
118,-11.5198718706471
120,-10.8531148175835
122,-10.249877092925
124,-9.71866281064071
126,-9.26128378977392
128,-8.8764068021325
130,-8.56142592863293
132,-8.31341813108332
134,-8.12961697059099
136,-8.00763966548382
138,-7.94559191747585
140,-7.94211607756715
142,-7.99641753855497
144,-8.10828850171407
146,-8.27814047808802
148,-8.50705343900074
150,-8.79684859445381
152,-9.15019244565317
154,-9.57074157568998
156,-10.0633402723236
158,-10.6342858451319
160,-11.291677373925
162,-12.0458564198886
164,-12.9099145059965
166,-13.9001269365927
168,-15.0358090798719
170,-16.3369655450019
172,-17.8146506585607
174,-19.439070278924
176,-21.0507930819488
178,-22.2089491001725
180,-22.2994991472053
