"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.13854984679139
2,4.10604885844188
4,4.07221559366854
6,4.03708045468313
8,4.00067818045744
10,3.96304979300717
12,3.92424429197228
14,3.88432001212793
16,3.84334555019449
18,3.80140016169012
20,3.75857352700312
22,3.7149647898853
24,3.67068078268915
26,3.62583337220331
28,3.58053588876826
30,3.53489863970142
32,3.48902355524063
34,3.44299806943595
36,3.3968883966854
38,3.35073242276695
40,3.30453248218756
42,3.25824833589511
44,3.21179068946543
46,3.16501559726071
48,3.11772007986538
50,3.06963923969544
52,3.02044509499026
54,2.96974726992192
56,2.91709558489657
58,2.86198449417751
60,2.80385922591326
62,2.74212339989631
64,2.67614783659815
66,2.60528023060063
68,2.52885534333422
70,2.44620537256554
72,2.35667017603937
74,2.25960705961593
76,2.15439988127541
78,2.04046726685673
80,1.91726977745715
82,1.78431590918705
84,1.64116684172915
86,1.48743988226492
88,1.3228105760844
90,1.14701347555592
92,0.959841576484112
94,0.761144446782002
96,0.550825088311
98,0.32883558992345
100,0.0951716489608717
102,-0.150133940057546
104,-0.407018707502656
106,-0.675398695360634
108,-0.955177239519567
110,-1.24625415891186
112,-1.54853514932159
114,-1.86194117518982
116,-2.18641766001623
118,-2.52194329722082
120,-2.86853834007543
122,-3.22627228202964
124,-3.59527090683835
126,-3.97572276974207
128,-4.36788526419284
130,-4.7720905305653
132,-5.18875157145037
134,-5.61836905079903
136,-6.06153937103908
138,-6.51896474489154
140,-6.99146611084425
142,-7.47999988963102
144,-7.98567975304379
146,-8.50980478842687
148,-9.05389570754372
150,-9.61974108417974
152,-10.2094560261546
154,-10.8255561986707
156,-11.4710506871981
158,-12.1495576990577
160,-12.8654472088303
162,-13.6240134645504
164,-14.4316755821089
166,-15.2961908347653
168,-16.2268292542473
170,-17.2343660846076
172,-18.3305147892903
174,-19.5258302631044
176,-20.8236344113533
178,-22.2041361269741
180,-23.5874962519416
