"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.38556285888545
2,3.36574279442365
4,3.34565186579613
6,3.32522500346668
8,3.30440526655385
10,3.28314597597251
12,3.2614125120687
14,3.23918371580825
16,3.21645282834417
18,3.19322790125352
20,3.16953160997137
22,3.14540040706762
24,3.12088296104293
26,3.0960378410912
28,3.0709304292642
30,3.04562906866135
32,3.02020048902463
34,2.99470458811853
36,2.96918868649295
38,2.94368141200993
40,2.91818640576643
42,2.8926760694962
44,2.86708559309189
46,2.84130750702163
48,2.81518699651122
50,2.78851819200476
52,2.76104161452242
54,2.73244290731546
56,2.70235292997381
58,2.67034923188187
60,2.63595886291515
62,2.59866242457352
64,2.55789921776441
66,2.51307330664354
68,2.46356029265308
70,2.40871457943284
72,2.34787690691826
74,2.28038194023832
76,2.2055657140701
78,2.12277275376451
80,2.03136271872011
82,1.93071643923019
84,1.82024124376589
86,1.69937549816348
88,1.56759230064926
90,1.42440229664576
92,1.26935559481088
94,1.10204278103571
96,0.922095040685961
98,0.729183411913163
100,0.523017205171699
102,0.303341636939767
104,0.0699347397441695
106,-0.177396373572585
108,-0.43881979559341
110,-0.714483544623274
112,-1.00452058290094
114,-1.30905397412108
116,-1.62820199984881
118,-1.96208303376768
120,-2.31081995417496
122,-2.67454385938875
124,-3.05339683792907
126,-3.44753353495191
128,-3.8571212470399
130,-4.28233826665681
132,-4.72337018179843
134,-5.18040381086193
136,-5.65361841146244
138,-6.14317373736581
140,-6.6491944206888
142,-7.17175001566758
144,-7.71082984134213
146,-8.26631148532242
148,-8.83792145644008
150,-9.42518597234547
152,-10.0273692071721
154,-10.6433954757208
156,-11.2717507876526
158,-11.9103580262968
160,-12.5564189041592
162,-13.2062153559176
164,-13.8548642957849
166,-14.4960248714466
168,-15.1215701601962
170,-15.7212608442867
172,-16.2825018195236
174,-16.7903234482226
176,-17.2277901647905
178,-17.5770533689673
180,-17.8211582978152
