"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.55914224049359
2,3.55619758073066
4,3.55237106196998
6,3.54804549221902
8,3.54353401952699
10,3.53906185611718
12,3.53474952044052
14,3.5305985552077
16,3.52648058080034
18,3.52213036102836
20,3.51714330548678
22,3.51097753422167
24,3.50296031797366
26,3.49229841512544
28,3.47809158532757
30,3.45934839185168
32,3.43500332076895
34,3.4039342437678
36,3.3649793211701
38,3.31695256383112
40,3.25865742539844
42,3.18889795871571
44,3.10648722413233
46,3.01025277004546
48,2.89903910922345
50,2.77170718500093
52,2.62713085947705
54,2.46419046377984
56,2.28176343159141
58,2.07871199454809
60,1.85386785377162
62,1.6060136557049
64,1.33386099021874
66,1.03602448929959
68,0.710991426841629
70,0.357085991675854
72,-0.0275728896948815
74,-0.445121688175086
76,-0.898012369581197
78,-1.38908509476145
80,-1.92165695300707
82,-2.4996310865148
84,-3.12763150883699
86,-3.81116950190899
88,-4.55684664510706
90,-5.37259455373295
92,-6.26793527308696
94,-7.25420091277968
96,-8.34452923847267
98,-9.55312811626917
100,-10.8924434613735
102,-12.364640952157
104,-13.9386422061054
106,-15.4967334574837
108,-16.753679274904
110,-17.2897466669593
112,-16.9162417413913
114,-15.9195988851562
116,-14.7096295837462
118,-13.5279957502283
120,-12.466611306215
122,-11.5468046274958
124,-10.7640737898508
126,-10.1064622719196
128,-9.56121831039511
130,-9.11693837304633
132,-8.76406731019432
134,-8.49484001056197
136,-8.30306608878642
138,-8.1839016990061
140,-8.13365594120591
142,-8.14964382870333
144,-8.23008578798435
146,-8.37405078137
148,-8.58144086851584
150,-8.8530173306923
152,-9.19047178480403
154,-9.59655008922771
156,-10.0752427724995
158,-10.6320640399293
160,-11.2744533442068
162,-12.01235044504
164,-12.8590172237867
166,-13.8322013499621
168,-14.9557245991126
170,-16.2613845767899
172,-17.7900603464157
174,-19.5864401754814
176,-21.6624551275712
178,-23.8331520603207
180,-25.2786256964254
