"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.764154703314
2,3.73793898825892
4,3.71022160276433
6,3.68096898883549
8,3.65016974338431
10,3.61783663061453
12,3.58400826447127
14,3.54875037596712
16,3.51215655701832
18,3.47434835254337
20,3.43547455844735
22,3.39570957738125
24,3.35525068950254
26,3.3143141143359
28,3.27312977415515
30,3.23193472003121
32,3.19096524835464
34,3.15044781595739
36,3.11058895153323
38,3.07156445335376
40,3.03350824993568
42,2.99650137186357
44,2.96056152994673
46,2.92563380921161
48,2.89158296464676
50,2.85818774188394
52,2.82513754754605
54,2.79203166781826
56,2.75838109155791
58,2.72361284964746
60,2.68707664906099
62,2.64805347007083
64,2.60576571648148
66,2.55938846568359
68,2.50806135717876
70,2.45090068076321
72,2.38701127187818
74,2.31549788357006
76,2.23547577389819
78,2.14608031733539
80,2.04647551320759
82,1.93586131986333
84,1.81347978818636
86,1.67862000190507
88,1.53062185565933
90,1.36887871641979
92,1.19283902143103
94,1.00200686826778
96,0.795941651648542
98,0.574256798927669
100,0.336617653020121
102,0.0827385489734556
104,-0.187620870670712
106,-0.474660055561187
108,-0.778542612535305
110,-1.09940197979236
112,-1.43734764471152
114,-1.79247182739259
116,-2.16485653673149
118,-2.5545808879509
120,-2.96172855035033
122,-3.38639517204914
124,-3.82869560510024
126,-4.28877072985626
128,-4.76679365187412
130,-5.26297501737688
132,-5.77756716283379
134,-6.31086677757018
136,-6.86321571023441
138,-7.4349994818029
140,-8.02664296583231
142,-8.63860253916965
144,-9.27135375910219
146,-9.92537323175455
148,-10.6011127148679
150,-11.2989625070891
152,-12.0191995929742
154,-12.7619134844006
156,-13.526898675033
158,-14.3134962855759
160,-15.120357703184
162,-15.9450885543454
164,-16.7837116096204
166,-17.629864765403
168,-18.4736371550813
170,-19.2999778625283
172,-20.086767250804
174,-20.803053524455
176,-21.4087240868041
178,-21.8577132961645
180,-22.1065374337032
