"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.8763002470062
2,3.85202903576406
4,3.82529087762403
6,3.79602633714981
8,3.76419405973429
10,3.72977299192513
12,3.69276438576626
14,3.65319352637259
16,3.61111110700865
18,3.56659416149044
20,3.51974645097571
22,3.47069819260889
24,3.4196050127233
26,3.3666460091951
28,3.31202081792127
30,3.25594559889552
32,3.19864788918083
34,3.140360313685
36,3.08131319945877
38,3.02172620337544
40,2.96179913317832
42,2.90170221321839
44,2.84156611276956
46,2.78147210992901
48,2.72144280115215
50,2.66143377974156
52,2.60132669226736
54,2.5409240387177
56,2.47994601199684
58,2.41802958007533
60,2.3547299070605
62,2.28952409670025
64,2.22181713276664
66,2.15094979395798
68,2.07620824309749
70,1.99683493562112
72,1.91204046198016
74,1.82101593141005
76,1.72294551728855
78,1.61701881249605
80,1.50244268175181
82,1.37845234194467
84,1.2443214467767
86,1.09937099533348
88,0.942976923326965
90,0.774576269662035
92,0.593671839599903
94,0.399835309934206
96,0.192708742771843
98,-0.027995505236579
100,-0.262496469646017
102,-0.510947826637534
104,-0.773442636610279
106,-1.05001947573952
108,-1.34066979771193
110,-1.6453463070415
112,-1.96397205528724
114,-2.2964498945515
116,-2.64267184269745
118,-3.00252783682278
120,-3.37591328131135
122,-3.76273473967651
124,-4.16291307957276
126,-4.57638335966034
128,-5.0030907442029
130,-5.4429817416093
132,-5.89599007868258
134,-6.36201653323234
136,-6.84090204430064
138,-7.33239339539313
140,-7.83610072357454
142,-8.35144606164835
144,-8.87760210895051
146,-9.41342051711203
148,-9.95734928306047
150,-10.5073395328678
152,-11.0607432953465
154,-11.6142061061053
156,-12.1635617763378
158,-12.7037416381305
160,-13.2287169412482
162,-13.7315000074556
164,-14.2042352271353
166,-14.6384114697293
168,-15.0252183193473
170,-15.3560457958193
172,-15.6230910855328
174,-15.8199942765884
176,-15.9423943438666
178,-15.988294831454
180,-15.9581644549027
