"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-0.739384417843029
1.005,-0.713808494595449
1.01,-0.69136225480117
1.015,-0.672135319604161
1.02,-0.656198876916413
1.025,-0.643602557230443
1.03,-0.634371553767223
1.035,-0.628504161698128
1.04,-0.625969918039065
1.045,-0.626708517490223
1.05,-0.630629657867885
1.055,-0.63761393118649
1.06,-0.647514824135237
1.065,-0.660161827977628
1.07,-0.675364588057292
1.075,-0.692917953827306
1.08,-0.712607728935488
1.085,-0.734216874249693
1.09,-0.757531890155935
1.095,-0.782349101034278
1.1,-0.808480584747494
1.105,-0.835759530730294
1.11,-0.864044867026035
1.115,-0.893225063123847
1.12,-0.923221085007347
1.125,-0.953988545282029
1.13,-0.985519149760573
1.135,-1.01784158939454
1.14,-1.05102206181143
1.145,-1.08516463058814
1.15,-1.12041164484476
1.155,-1.15694444986283
1.16,-1.19498462488395
1.165,-1.23479599092126
1.17,-1.27668764318209
1.175,-1.32101828324378
1.18,-1.36820215886584
1.185,-1.41871696729577
1.19,-1.47311414349926
1.195,-1.53203203892336
1.2,-1.59621259725385
1.205,-1.66652224303043
1.21,-1.74397779605585
1.215,-1.82977826282346
1.22,-1.92534323887703
1.225,-2.03235818852767
1.23,-2.15282566842074
1.235,-2.2891188908253
1.24,-2.444028478846
1.245,-2.62078224160829
1.25,-2.82299660909617
1.255,-3.05447912092304
1.26,-3.31873247123579
1.265,-3.61790085458339
1.27,-3.95075920269781
1.275,-4.30927803984162
1.28,-4.67366251080874
1.285,-5.00736777768337
1.29,-5.25712033947222
1.295,-5.36591006839732
1.3,-5.3002673794872
1.305,-5.07377046162746
1.31,-4.74251180843228
1.315,-4.37587871491897
1.32,-4.02954040084716
1.325,-3.73594162814169
1.33,-3.50788990313694
1.335,-3.34602816506629
1.34,-3.24511183187479
1.345,-3.19792593420604
1.35,-3.19730418817495
1.355,-3.23697946270621
1.36,-3.31181830970866
1.365,-3.41777232482755
1.37,-3.55172252860379
1.375,-3.71130099262659
1.38,-3.89472541522619
1.385,-4.10065874711407
1.39,-4.32809542723655
1.395,-4.57627165892578
1.4,-4.84459596813648
1.405,-5.13259632662675
1.41,-5.43988059088596
1.415,-5.76610755177634
1.42,-6.11096637518057
1.425,-6.4741626031463
1.43,-6.8554091813261
1.435,-7.25442119868627
1.44,-7.6709131875988
1.445,-8.10459795099771
1.45,-8.55518596757159
1.455,-9.02238448020594
1.46,-9.50589539705633
1.465,-10.0054111255337
1.47,-10.5206074119558
1.475,-11.0511321678817
1.48,-11.5965891235178
1.485,-12.1565149580857
1.49,-12.7303483236422
1.495,-13.3173889246917
1.5,-13.9167445901308
1.505,-14.5272641714357
1.51,-15.1474542894038
1.515,-15.7753787083569
1.52,-16.4085408662784
1.525,-17.0437534234884
1.53,-17.6770043188454
1.535,-18.3033373491735
1.54,-18.9167767040595
1.545,-19.5103376287558
1.55,-20.0761750990982
1.555,-20.6059211425791
1.56,-21.0912390403868
1.565,-21.5245720879684
1.57,-21.8999914344478
1.575,-22.2139773146612
1.58,-22.4659407312795
1.585,-22.6583388391972
1.59,-22.7963496074499
1.595,-22.8872001683003
1.6,-22.9393276459224
1.605,-22.9615601087529
1.61,-22.9624521912077
1.615,-22.9498338257816
1.62,-22.9305663592105
1.625,-22.9104636315221
1.63,-22.8943246026172
1.635,-22.8860292881238
1.64,-22.8886616228944
1.645,-22.9046352080489
1.65,-22.9358078514739
1.655,-22.9835776997122
1.66,-23.0489579473434
1.665,-23.1326292854875
1.67,-23.2349700706998
1.675,-23.3560641700105
1.68,-23.4956859345259
1.685,-23.6532610485672
1.69,-23.8278013495632
1.695,-24.0178114358743
1.7,-24.2211654577832
1.705,-24.4349546718363
1.71,-24.6553112292973
1.715,-24.8772226641071
1.72,-25.0943659507615
1.725,-25.29900995083
1.73,-25.4820574268778
1.735,-25.6333133586863
1.74,-25.7420581984436
1.745,-25.7979526973754
1.75,-25.7921961115214
1.755,-25.718726255476
1.76,-25.5751543950541
1.765,-25.3631479505501
1.77,-25.0881331066105
1.775,-24.758417307063
1.78,-24.3840054653184
1.785,-23.9754222026942
1.79,-23.5427679387557
1.795,-23.0951037444061
1.8,-22.6401491015126
1.805,-22.1842179455074
1.81,-21.7323057428504
1.815,-21.2882540153099
1.82,-20.8549409570195
1.825,-20.4344674213731
1.83,-20.0283228328213
1.835,-19.6375253606805
1.84,-19.2627362177181
1.845,-18.9043506377668
1.85,-18.5625690868881
1.855,-18.2374523526406
1.86,-17.9289638167197
1.865,-17.6370017196967
1.87,-17.3614237137329
1.875,-17.10206553456
1.88,-16.8587552307509
1.885,-16.631324068538
1.89,-16.4196149770641
1.895,-16.2234892016617
1.9,-16.0428316810351
1.905,-15.8775555486394
1.91,-15.7276060711966
1.915,-15.5929642717405
1.92,-15.4736504357634
1.925,-15.3697276629169
1.93,-15.2813056001292
1.935,-15.2085444723047
1.94,-15.151659511711
1.945,-15.1109258745301
1.95,-15.0866841204637
1.955,-15.0793463157545
1.96,-15.0894027974317
1.965,-15.1174296010017
1.97,-15.1640964960775
1.975,-15.2301754803731
1.98,-15.316549429735
1.985,-15.4242203548995
1.99,-15.5543163175563
1.995,-15.7080954174884
2,-15.8869442310299
2.005,-16.0915201694236
2.01,-16.3231102092255
2.015,-16.5830531546745
2.02,-16.8724562062125
2.025,-17.191963533289
2.03,-17.5413840088425
2.035,-17.9191037610903
2.04,-18.3211820188013
2.045,-18.7400124581564
2.05,-19.1624694501093
2.055,-19.5676470482771
2.06,-19.924802026375
2.065,-20.1930412090259
2.07,-20.3252421215217
2.075,-20.2780941303609
2.08,-20.0261103561065
2.085,-19.5718936535048
2.09,-18.9450739511321
2.095,-18.1907625460706
2.1,-17.3557973834623
2.105,-16.47973903838
2.11,-15.5918481918868
2.115,-14.7118497051285
2.12,-13.852104204561
2.125,-13.01982680715
2.13,-12.2188555139036
2.135,-11.4509098872093
2.14,-10.7164337382613
2.145,-10.0151388148468
2.15,-9.34634648318664
2.155,-8.70919726943756
2.16,-8.10277540637153
2.165,-7.52617917354389
2.17,-6.9785568255553
