"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.20266607844642
2,3.18023355854214
4,3.15591847390551
6,3.12967565854949
8,3.10148210937296
10,3.07133900342132
12,3.03927355950787
14,3.00534067843422
16,2.96962427439193
18,2.93223818861687
20,2.89332655639242
22,2.85306348186868
24,2.81165186411539
26,2.76932121495188
28,2.72632431720457
30,2.68293259388807
32,2.63943009672181
34,2.59610607779818
36,2.55324618106919
38,2.51112237857173
40,2.4699818755097
42,2.43003531143941
44,2.3914446825404
46,2.35431149142883
48,2.31866568502047
50,2.28445595775932
52,2.25154197039929
54,2.21968896142384
56,2.1885651126736
58,2.15774188200354
60,2.12669734760201
62,2.09482243747415
64,2.06142976027829
66,2.0257646247391
68,1.98701774454147
70,1.9443390788469
72,1.89685225475445
74,1.8436690517996
76,1.78390349127587
78,1.71668515449496
80,1.64117144378416
82,1.55655858903832
84,1.46209128403923
86,1.3570709059455
88,1.24086232604573
90,1.11289935970338
92,0.972688929502419
94,0.819814029979678
96,0.653935587556874
98,0.474793308067698
100,0.282205599236449
102,0.0760686490007384
104,-0.143645265202921
106,-0.376890164329785
108,-0.623549380128652
110,-0.88343911324143
112,-1.15631244570148
114,-1.4418636970586
116,-1.73973298669587
118,-2.04951083143796
120,-2.37074256840567
122,-2.70293235024353
124,-3.04554641627201
126,-3.39801530264574
128,-3.75973462185311
130,-4.13006402200709
132,-4.508323934667
134,-4.89378974157345
136,-5.28568304048129
138,-5.68315977264757
140,-6.08529509368652
142,-6.49106502987421
144,-6.89932516867157
146,-7.30878689118465
148,-7.71799197172935
150,-8.12528675022963
152,-8.52879752599873
154,-8.92640931394127
156,-9.31575061347305
158,-9.69418730352134
160,-10.0588290927689
162,-10.4065519824203
164,-10.7340397721158
166,-11.0378465982245
168,-11.3144807424429
170,-11.5605075309905
172,-11.7726663091638
174,-11.9479936958556
176,-12.0839432302967
178,-12.1784907460004
180,-12.2302157420892
