"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.14694018767655
2,4.11643809224809
4,4.08326869040316
6,4.04739582681696
8,4.00880045349696
10,3.96748349643505
12,3.92346865447377
14,3.87680503601285
16,3.82756951065254
18,3.77586862413465
20,3.72183989803978
22,3.66565231332001
24,3.60750576222327
26,3.54762925035569
28,3.48627764364958
30,3.42372678779156
32,3.36026688334581
34,3.29619407991249
36,3.23180035628105
38,3.16736187653347
40,3.10312614657908
42,3.03929843012791
44,2.97602800317202
46,2.91339491581776
48,2.85139797488611
50,2.78994464876698
52,2.72884352240985
54,2.66779979780532
56,2.60641415496362
58,2.54418507850455
60,2.48051453830026
62,2.41471671272542
64,2.34602928048924
66,2.27362669606394
68,2.19663481067913
70,2.11414620381812
72,2.02523564034019
74,1.92897515240618
76,1.82444834808331
78,1.71076365526063
80,1.58706630822968
82,1.45254896644527
84,1.30646091588593
86,1.14811584190414
88,0.976898180121493
90,0.792268052382161
92,0.593764782773826
94,0.381008969483802
96,0.15370306698425
98,-0.0883695853832844
100,-0.345347363551346
102,-0.617294662916115
104,-0.904207967970724
106,-1.20602371843072
108,-1.52262795477415
110,-1.85386766009645
112,-2.19956363268235
114,-2.55952462797
116,-2.93356240486882
118,-3.32150720683811
120,-3.72322311131864
122,-4.13862260111945
124,-4.56767965638297
126,-5.01044064132555
128,-5.46703226708624
130,-5.9376659454899
132,-6.42263789562812
134,-6.92232440508463
136,-7.4371716515122
138,-7.96767942152388
140,-8.51437787841158
142,-9.07779617598916
144,-9.65842113135074
146,-10.256643281449
148,-10.8726863717453
150,-11.5065145678745
152,-12.157709368794
154,-12.8253053408253
156,-13.5075706312261
158,-14.2017155594197
160,-14.9035123901845
162,-15.6068158034779
164,-16.3029941997119
166,-16.98032855855
168,-17.6235209802151
170,-18.2135803489715
172,-18.7284776033164
174,-19.1449706575668
176,-19.4417108241815
178,-19.6030819555915
180,-19.6224851634532
