"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.96162762248694
2,3.95759744894902
4,3.95003211539438
6,3.93936445897396
8,3.92602444752021
10,3.91042205946494
12,3.89292914361067
14,3.87386093307381
16,3.85345799697353
18,3.83186947747348
20,3.80913846214242
22,3.78519027170522
24,3.75982429939483
26,3.73270982908835
28,3.70338600419231
30,3.67126584447737
32,3.6356439438068
34,3.59570725631877
36,3.5505482140337
38,3.49917932722167
40,3.44054840135257
42,3.37355355219965
44,3.2970572974513
46,3.20989912899652
48,3.11090610469863
50,2.99890112451318
52,2.8727086603651
54,2.73115778461362
56,2.57308238538638
58,2.39731846950468
60,2.20269843842652
62,1.98804218370557
64,1.75214478948048
66,1.49376055244393
68,1.21158293419112
70,0.904219943540532
72,0.570164301004183
74,0.207757554714801
76,-0.184852914927781
78,-0.609765358211415
80,-1.06938530680398
82,-1.56649956120816
84,-2.10436511541229
86,-2.68681595928218
88,-3.31839057960629
90,-4.00448155322637
92,-4.75150387431175
94,-5.56706580217866
96,-6.46009362158876
98,-7.44078205041112
100,-8.52004713918675
102,-9.70768245474078
104,-11.0072776490914
106,-12.40343371513
108,-13.8327483761083
110,-15.1323345345367
112,-16.0064719291212
114,-16.1586022525321
116,-15.5835136977657
118,-14.574248959292
120,-13.4310003698002
122,-12.3217604137228
124,-11.3132312113864
126,-10.422807091878
128,-9.64824803784743
130,-8.98081343814502
132,-8.41049726855583
134,-7.92793849740879
136,-7.52500052605068
138,-7.19484144949217
140,-6.93180763560057
142,-6.73128279569316
144,-6.58954288620187
146,-6.50363397220494
148,-6.47127711497837
150,-6.49079968486221
152,-6.56109135988557
154,-6.6815834118963
156,-6.85225088412821
158,-7.07363864727366
160,-7.34691407161209
162,-7.67395132519764
164,-8.05745541708044
166,-8.50113857913198
168,-9.00996828654533
170,-9.59051657795168
172,-10.2514566887457
174,-11.0042791173036
176,-11.8643406727274
178,-12.8524226711603
180,-13.9970521119416
