"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.51032731229109
2,3.48797817806882
4,3.4646883514108
6,3.44082362608614
8,3.41671165090751
10,3.39262425525305
12,3.36875997796833
14,3.34522775279943
16,3.3220326853622
18,3.29906475800125
20,3.27609112321633
22,3.25275240774069
24,3.22856317125113
26,3.20291637544042
28,3.17509145144597
30,3.14426533336554
32,3.10952567193929
34,3.0698853643341
36,3.02429753168134
38,2.97167013500379
40,2.91087952579031
42,2.84078236045849
44,2.7602254494704
46,2.66805324592683
48,2.56311279319822
50,2.4442560392234
52,2.31033948334571
54,2.16022115009063
56,1.99275488545847
58,1.80678194851605
60,1.60111982773447
62,1.37454815012842
64,1.1257914726447
66,0.853498648052727
68,0.556218337898269
70,0.232370096368913
72,-0.119789737645289
74,-0.502208337575578
76,-0.917084164224378
78,-1.3669238593043
80,-1.85461029399363
82,-2.38348419025637
84,-2.95744193772258
86,-3.58105186457933
88,-4.25968936660924
90,-4.99968582357629
92,-5.80847218895604
94,-6.69466391068198
96,-7.66795178161851
98,-8.73846706215214
100,-9.91482104567621
102,-11.1989281894995
104,-12.5734078959656
106,-13.973967880357
108,-15.2425544490189
110,-16.1007644304699
112,-16.2731894685122
114,-15.7499275907066
116,-14.7985684703968
118,-13.7040913155435
120,-12.6327630214754
122,-11.654025965994
124,-10.7880597662303
126,-10.0345765538432
128,-9.38607802555392
130,-8.83332924586935
132,-8.36744431278095
134,-7.98057341301115
136,-7.66603459530642
138,-7.41824033384762
140,-7.2325620705903
142,-7.10518942784339
144,-7.03300470129512
146,-7.01347843959286
148,-7.04458615652955
150,-7.12474430112322
152,-7.25276328801365
154,-7.42781569241897
156,-7.64941821369534
158,-7.91742651322644
160,-8.23204242413636
162,-8.59383320499241
164,-9.00376230008859
166,-9.46323016102707
168,-9.97412146082972
170,-10.5388502615524
172,-11.1603848981971
174,-11.842214469641
176,-12.5881785695029
178,-13.4020003027034
180,-14.2861985140537
