"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.93169297920399
2,3.96197828393862
4,3.98864655068011
6,4.01176532657179
8,4.03135128894208
10,4.04736281481942
12,4.05969379948435
14,4.06816899168931
16,4.07254102184291
18,4.07248919825046
20,4.06762004504018
22,4.05746946293088
24,4.04150631801436
26,4.01913720895264
28,3.98971213088391
30,3.952530743211
32,3.90684895416298
34,3.85188555195858
36,3.78682863459289
38,3.71084161238283
40,3.62306857544854
42,3.52263882996876
44,3.40867041171636
46,3.28027238387127
48,3.13654572023796
50,2.9765825670735
52,2.79946366906231
54,2.60425373939764
56,2.38999455144168
58,2.15569552987805
60,1.90032162110182
62,1.62277822278814
64,1.32189294667285
66,0.996393970969897
68,0.644884703513696
70,0.265814418569573
72,-0.142555552338097
74,-0.582190595923432
76,-1.05532717535243
78,-1.56452342376976
80,-2.11271648302061
82,-2.70328652967918
84,-3.34012593520367
86,-4.02770855616188
88,-4.7711466213917
90,-5.5762066422658
92,-6.44922186372899
94,-7.39676716957353
96,-8.42481152098424
98,-9.53675022503237
100,-10.7291046894488
102,-11.982653594845
104,-13.2459389604297
106,-14.4114918350432
108,-15.3040231440273
110,-15.7330326620416
112,-15.624315586321
114,-15.0882904483573
116,-14.3227216862836
118,-13.4912599291261
120,-12.6890169349734
122,-11.9602125649573
124,-11.3210482310921
126,-10.7744065886301
128,-10.3175374823724
130,-9.94574074378001
132,-9.65404241343361
134,-9.43791670162272
136,-9.29356787591635
138,-9.21801703879944
140,-9.20910975878934
142,-9.26549953805559
144,-9.38663345895547
146,-9.57275308741739
148,-9.82491777543429
150,-10.1450549503744
152,-10.5360405848133
154,-11.0018109399243
156,-11.5475010710402
158,-12.1795905908921
160,-12.9059989625566
162,-13.7359773470232
164,-14.6794079564887
166,-15.7445384622509
168,-16.9317708062151
170,-18.2180484705772
172,-19.5219574310514
174,-20.6463270602238
176,-21.2622562219144
178,-21.1017142390655
180,-20.2461926656384
