"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.90716317223395
2,3.90645290003853
4,3.903379840592
6,3.89831226396318
8,3.89157707951289
10,3.88344313550045
12,3.87410531429328
14,3.8636702037626
16,3.85214408637248
18,3.83942388721931
20,3.82529156324606
22,3.80941220869776
24,3.79133591467702
26,3.77050317648288
28,3.74625341581853
30,3.71783599805093
32,3.68442299381667
34,3.64512286777742
36,3.59899427514022
38,3.54505920107795
40,3.48231477641427
42,3.40974322906387
44,3.32631956864193
46,3.23101673697356
48,3.12280807849669
50,3.00066708375114
52,2.8635644315762
54,2.71046239931253
56,2.54030672513375
58,2.35201599352369
60,2.14446857487658
62,1.91648708352712
64,1.66682022407001
66,1.39412177032979
68,1.09692625871195
70,0.773620768229981
72,0.422411888997601
74,0.0412866291687062
76,-0.372034450884908
78,-0.820154197328739
80,-1.30606904279948
82,-1.83325660875931
84,-2.40578634581147
86,-3.02846064905305
88,-3.70699610001299
90,-4.4482567959259
92,-5.26055297905063
94,-6.15401478276857
96,-7.14103236957726
98,-8.23668973499029
100,-9.45892149604844
102,-10.8275270017096
104,-12.3593986396869
106,-14.0521601324634
108,-15.8356253654072
110,-17.4593123329698
112,-18.3970586061637
114,-18.2060437309076
116,-17.1352929885203
118,-15.7595155575489
120,-14.4216612109723
122,-13.2369563395431
124,-12.2234578792544
126,-11.3689427665309
128,-10.6547794231632
130,-10.0632632106203
132,-9.57942083377532
134,-9.19109243203089
136,-8.88855057658933
138,-8.66405860081156
140,-8.51148497336149
142,-8.42599681062882
144,-8.40382721752825
146,-8.44210474991322
148,-8.53873399777336
150,-8.69231898565125
152,-8.90212413129506
154,-9.1680704971448
156,-9.49076807869806
158,-9.87158817735166
160,-10.3127839498469
162,-10.817672695629
164,-11.3909014260453
166,-12.0388295601477
168,-12.7700822767451
170,-13.5963603522478
172,-14.5336458725326
174,-15.6040304555053
176,-16.838521179562
178,-18.2812889282763
180,-19.9954094504425
