"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.40524504766321
2,4.46121494221638
4,4.5109557650509
6,4.55450107063097
8,4.59183240154541
10,4.62287541583181
12,4.64749756055832
14,4.66550732305934
16,4.67665500704847
18,4.68063490295655
20,4.67708865654808
22,4.66560959179382
24,4.64574771567728
26,4.61701512446225
28,4.57889154136678
30,4.53082974149845
32,4.47226065730987
34,4.40259800238627
36,4.32124229885329
38,4.22758424032186
40,4.12100736493163
42,4.00089004929102
44,3.86660686225292
46,3.71752933656502
48,3.55302622633739
50,3.37246331967225
52,3.17520287035458
54,2.96060270291355
56,2.72801503550104
58,2.47678506003592
60,2.20624932551479
62,1.91573399663017
64,1.60455311653328
66,1.2720071037524
68,0.91738187798756
70,0.539949264509857
72,0.138969710663991
74,-0.286301083482336
76,-0.736599183284037
78,-1.21262942983457
80,-1.71502701479501
82,-2.24429564347749
84,-2.80071070184498
86,-3.38417088496788
88,-3.99397529839374
90,-4.62849555167184
92,-5.28470583364915
94,-5.9575339901913
96,-6.63901592388417
98,-7.31729839190502
100,-7.9756772508766
102,-8.59210639572635
104,-9.13991622416042
106,-9.59059178310836
108,-9.91891537157601
110,-10.1093191031166
112,-10.1607053008412
114,-10.087036152191
116,-9.91333073451768
118,-9.66938324286796
120,-9.38414801583712
122,-9.0823760720086
124,-8.78347305030044
126,-8.50178123316339
128,-8.24748799647536
130,-8.02765273430977
132,-7.84711574433367
134,-7.70921894848406
136,-7.61634670198772
138,-7.57032216401249
140,-7.5726981425496
142,-7.62497610425087
144,-7.728780124646
146,-7.88600663908709
148,-8.09896671707649
150,-8.37053527165018
152,-8.70432097133443
154,-9.10487143678251
156,-9.57793023358405
158,-10.1307642860687
160,-10.7725797640548
162,-11.5150324869185
164,-12.3727890983179
166,-13.3639277657237
168,-14.5094348425682
170,-15.82938205575
172,-17.3282092016195
174,-18.947338314013
176,-20.4434503753112
178,-21.251455086459
180,-20.8411123462171
