"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.59068857436727
1.005,-1.45224657406441
1.01,-1.33268665852898
1.015,-1.22967527149475
1.02,-1.14101402564125
1.025,-1.06469254231755
1.03,-0.998915189152352
1.035,-0.942108848785301
1.04,-0.892917770857465
1.045,-0.850190276094454
1.05,-0.8129608495698
1.055,-0.78043010720444
1.06,-0.751944287343999
1.065,-0.726975300846622
1.07,-0.705101938069396
1.075,-0.685992541568217
1.08,-0.669389272469958
1.085,-0.655093994574936
1.09,-0.642955747623478
1.095,-0.632859760005955
1.1,-0.624717946828785
1.105,-0.618460841293968
1.11,-0.61403090900261
1.115,-0.611377192190769
1.12,-0.610451222583504
1.125,-0.611204127910095
1.13,-0.613584839888834
1.135,-0.617539293168861
1.14,-0.623010488048685
1.145,-0.629939277271577
1.15,-0.638265730703921
1.155,-0.647930932272505
1.16,-0.658879071305298
1.165,-0.671059704708585
1.17,-0.684430085923825
1.175,-0.698957479684763
1.18,-0.714621406492956
1.185,-0.731415785848844
1.19,-0.74935097132765
1.195,-0.768455692710634
1.2,-0.788778940146372
1.205,-0.810391842722867
1.21,-0.833389609229798
1.215,-0.85789361290081
1.22,-0.884053715340128
1.225,-0.91205093851431
1.23,-0.942100608442554
1.235,-0.974456110656418
1.24,-1.00941341579652
1.245,-1.04731655321766
1.25,-1.08856422900912
1.255,-1.13361779748822
1.26,-1.18301079218142
1.265,-1.23736018506672
1.27,-1.29737943763603
1.275,-1.36389317373291
1.28,-1.43785283580257
1.285,-1.52035179895394
1.29,-1.61263679806742
1.295,-1.71610965473618
1.3,-1.83230835551665
1.305,-1.96284833868186
1.31,-2.10929192935317
1.315,-2.27289520986137
1.32,-2.45415907704165
1.325,-2.65209573132458
1.33,-2.86314579192409
1.335,-3.07981466604992
1.34,-3.28944039177756
1.345,-3.47407992080833
1.35,-3.61294674503491
1.355,-3.68817160223752
1.36,-3.69213197458181
1.365,-3.63185891597287
1.37,-3.52691947679621
1.375,-3.40209829901165
1.38,-3.2798213681864
1.385,-3.17600141117386
1.39,-3.09955823025451
1.395,-3.05396307950227
1.4,-3.03922734253719
1.405,-3.05353391966354
1.41,-3.09432037987731
1.415,-3.15889988570928
1.42,-3.24476954236949
1.425,-3.34973322314701
1.43,-3.47192509761124
1.435,-3.60978575819675
1.44,-3.76201965535448
1.445,-3.92754853929593
1.45,-4.10546772669475
1.455,-4.29500783192923
1.46,-4.49550252007918
1.465,-4.70636188890504
1.47,-4.92705072199671
1.475,-5.15707077662508
1.48,-5.39594632041616
1.485,-5.64321223130443
1.49,-5.89840408726633
1.495,-6.16104977959336
1.5,-6.43066228024281
1.505,-6.70673327958247
1.51,-6.98872748732878
1.515,-7.27607745915319
1.52,-7.56817887679536
1.525,-7.8643862727215
1.53,-8.16400925292937
1.535,-8.4663093341515
1.54,-8.77049757411599
1.545,-9.07573323407838
1.55,-9.38112376835763
1.555,-9.68572648114121
1.56,-9.98855221955967
1.565,-10.2885714754811
1.57,-10.5847232370921
1.575,-10.8759268556406
1.58,-11.161097065139
1.585,-11.4391621100194
1.59,-11.709084701284
1.595,-11.9698852484635
1.6,-12.2206665262204
1.605,-12.4606386642208
1.61,-12.6891431371975
1.615,-12.9056743197993
1.62,-13.109897191203
1.625,-13.3016599448831
1.63,-13.4810005742421
1.635,-13.6481469352345
1.64,-13.803510281784
1.645,-13.9476727655176
1.65,-14.0813698247286
1.655,-14.2054687070867
1.66,-14.3209445458656
1.665,-14.4288554344075
1.67,-14.5303178348171
1.675,-14.6264834473829
1.68,-14.7185183976389
1.685,-14.8075853086013
1.69,-14.8948285502412
1.695,-14.9813627204268
1.7,-15.0682642244482
1.705,-15.156565687485
1.71,-15.2472528526016
1.715,-15.3412635783218
1.72,-15.439488544742
1.725,-15.5427732955155
1.73,-15.6519212758046
1.735,-15.7676975659033
1.74,-15.890833050791
1.745,-16.0220288029998
1.75,-16.1619604867155
1.755,-16.3112826126398
1.76,-16.4706324839337
1.765,-16.6406336716918
1.77,-16.8218988416492
1.775,-17.0150317192513
1.78,-17.2206279236652
1.785,-17.4392743169126
1.79,-17.6715463939116
1.795,-17.9180030716296
1.8,-18.1791780058266
1.805,-18.4555662525139
1.81,-18.747604673959
1.815,-19.0556439374439
1.82,-19.3799092400359
1.825,-19.7204459937389
1.83,-20.0770456303915
1.835,-20.4491455115783
1.84,-20.8356958784524
1.845,-21.2349863528096
1.85,-21.6444257009708
1.855,-22.0602731761261
1.86,-22.4773305925237
1.865,-22.8886251367441
1.87,-23.2851472475425
1.875,-23.6557550397554
1.88,-23.9874045301361
1.885,-24.2658808635976
1.89,-24.4771376971372
1.895,-24.6091575189516
1.9,-24.6539564954145
1.905,-24.6091268500229
1.91,-24.4783448934815
1.915,-24.2706394600522
1.92,-23.998713966392
1.925,-23.6769273024009
1.93,-23.3195119447725
1.935,-22.9393497890546
1.94,-22.5473467870088
1.945,-22.1522775825296
1.95,-21.7609232450391
1.955,-21.3783506429802
1.96,-21.0082314213485
1.965,-20.6531437360424
1.97,-20.3148315392093
1.975,-19.9944148696279
1.98,-19.6925539918272
1.985,-19.4095739948146
1.99,-19.1455572274548
1.995,-18.9004103219574
2,-18.6739114231373
2.005,-18.465742035519
2.01,-18.2755068100704
2.015,-18.1027436772448
2.02,-17.9469259947359
2.025,-17.8074577968962
2.03,-17.6836627851008
2.035,-17.5747673676438
2.04,-17.4798778385635
2.045,-17.3979516864036
2.05,-17.3277630735124
2.055,-17.2678627716434
2.06,-17.2165333492966
2.065,-17.1717412667635
2.07,-17.1310888359017
2.075,-17.0917708041704
2.08,-17.0505425989201
2.085,-17.0037098100175
2.09,-16.947150791023
2.095,-16.8763854203568
2.1,-16.7867018000951
2.105,-16.6733475739909
2.11,-16.5317827106615
2.115,-16.3579765430246
2.12,-16.148716355077
2.125,-15.9018828651337
2.13,-15.6166452673963
2.135,-15.2935386108231
2.14,-14.9344079764411
2.145,-14.5422307402976
2.15,-14.1208512732451
2.155,-13.6746746515636
2.16,-13.2083651995134
2.165,-12.7265848735118
2.17,-12.2337911889331
2.175,-11.7340998481257
2.18,-11.2312066236687
2.185,-10.7283572263463
2.19,-10.2283521000287
2.195,-9.73357395774517
2.2,-9.24602807542124
2.205,-8.76738792467417
2.21,-8.29904109079544
2.215,-7.84213234017405
2.22,-7.39760212571548
2.225,-6.96621980387916
2.23,-6.54861147467868
2.235,-6.14528273996998
2.24,-5.7566368849868
2.245,-5.38298908412791
2.25,-5.02457725765969
2.255,-4.68157019026344
2.26,-4.35407348357869
2.265,-4.042133864063
2.27,-3.74574231074316
2.275,-3.46483640799309
2.28,-3.19930226797309
2.285,-2.9489763067449
2.29,-2.71364709813672
2.295,-2.49305747112045
2.3,-2.28690696093929
2.305,-2.09485467284025
2.31,-1.91652257140051
2.315,-1.75149916935327
2.32,-1.59934355847977
2.325,-1.459589702095
2.33,-1.33175089398409
2.335,-1.2153242819333
2.34,-1.10979535439572
2.345,-1.0146422951709
2.35,-0.929340121881355
2.355,-0.853364538054812
2.36,-0.786195444376892
2.365,-0.727320070914264
2.37,-0.676235707794418
2.375,-0.632452026173053
2.38,-0.595492993792257
2.385,-0.564898399728459
2.39,-0.540225010949653
2.395,-0.521047389106643
2.4,-0.506958399747457
2.405,-0.497569448120393
2.41,-0.492510476206884
2.415,-0.491429754902593
2.42,-0.493993503631629
2.425,-0.499885367399753
2.43,-0.50880577859697
2.435,-0.520471227942108
2.44,-0.534613465977516
2.445,-0.550978653592522
2.45,-0.569326477270826
2.455,-0.589429242184823
2.46,-0.611070953944297
2.465,-0.634046397776174
2.47,-0.658160222184476
2.475,-0.683226032727237
2.48,-0.709065500451074
2.485,-0.735507488759256
2.49,-0.762387202049229
2.495,-0.789545359360075
2.5,-0.816827396521325
2.505,-0.844082700910448
2.51,-0.871163883920453
2.515,-0.897926097624151
2.52,-0.924226403914072
2.525,-0.949923206594186
2.53,-0.974875759496308
2.535,-0.9989437666523
2.54,-1.02198709381537
2.545,-1.04386561407578
2.55,-1.06443921380096
2.555,-1.08356798841339
2.56,-1.1011126602904
2.565,-1.11693525292998
2.57,-1.13090005598331
2.575,-1.14287491423681
2.58,-1.15273286950654
2.585,-1.16035417703312
2.59,-1.16562870675302
2.595,-1.16845872430481
2.6,-1.16876202662607
2.605,-1.16647538267304
2.61,-1.16155820186299
2.615,-1.15399632259498
2.62,-1.14380578263248
2.625,-1.13103640484865
2.63,-1.11577500896517
2.635,-1.09814804582545
2.64,-1.07832344865926
2.645,-1.05651150832938
2.65,-1.03296460822394
2.655,-1.007975699232
2.66,-0.981875454278266
2.665,-0.955028111490592
2.67,-0.927826089931237
2.675,-0.900683535564439
2.68,-0.874029021077585
2.685,-0.848297675189681
2.69,-0.823923050387432
2.695,-0.801329049838092
2.7,-0.780922224040113
2.705,-0.763084717378847
2.71,-0.748168097858097
2.715,-0.736488244927581
2.72,-0.728321406170303
2.725,-0.723901469204608
2.73,-0.723418435338439
2.735,-0.727018030004846
2.74,-0.734802344210258
2.745,-0.746831372195428
2.75,-0.763125293143162
2.755,-0.783667338042844
2.76,-0.808407085094409
2.765,-0.837264036359332
2.77,-0.87013134270617
2.775,-0.906879561561442
2.78,-0.947360350910898
2.785,-0.991410022070651
2.79,-1.03885289196195
2.795,-1.08950439229225
2.8,-1.14317390775751
2.805,-1.19966732794376
2.81,-1.25878930799965
2.815,-1.32034524147205
2.82,-1.3841429551197
2.825,-1.44999414026095
2.83,-1.51771553850804
2.835,-1.58712990182616
2.84,-1.65806674795145
2.845,-1.73036293251123
2.85,-1.80386305889061
2.855,-1.8784197461336
2.86,-1.95389377408632
2.865,-2.03015412368899
2.87,-2.1070779288906
2.875,-2.18455035516355
2.88,-2.26246441808791
2.885,-2.3407207539981
2.89,-2.41922735326634
2.895,-2.49789926545949
2.9,-2.57665828436111
2.905,-2.65543261970618
2.91,-2.7341565614368
2.915,-2.81277014135045
2.92,-2.89121879617775
2.925,-2.96945303538741
2.93,-3.04742811636879
2.935,-3.12510372907694
2.94,-3.20244369173915
2.945,-3.27941565880329
2.95,-3.35599084195432
2.955,-3.43214374472629
2.96,-3.50785191098805
2.965,-3.5830956873757
2.97,-3.65785799957645
2.975,-3.73212414223525
2.98,-3.80588158214792
2.985,-3.87911977432389
2.99,-3.95182999043964
2.995,-4.02400515916015
3,-4.09563971777667
