"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.77639203479805
2,3.7566812776366
4,3.73520027720279
6,3.71187804427729
8,3.68665706704637
10,3.65949575364743
12,3.6303706771367
14,3.59927855618555
16,3.56623788974731
18,3.53129014927071
20,3.49450041908724
22,3.4559573659818
24,3.41577241454031
26,3.37407800769389
28,3.33102484399385
30,3.28677800638021
32,3.2415119328522
34,3.1954042279419
36,3.14862837443465
38,3.10134547504239
40,3.05369522968961
42,3.00578643003581
44,2.95768732183274
46,2.90941624002303
48,2.86093295370527
50,2.81213116213159
52,2.76283255511005
54,2.71278279117243
56,2.66164965795399
58,2.60902356825588
60,2.55442042182499
62,2.49728673807654
64,2.43700684984894
66,2.37291185232105
68,2.30428993121132
70,2.23039765369504
72,2.15047179402414
74,2.06374128051362
76,1.96943888609999
78,1.86681233465989
80,1.75513455311112
82,1.63371285904709
84,1.50189693049983
86,1.35908545504847
88,1.20473139801941
90,1.03834586341889
92,0.859500547033425
94,0.667828800159897
96,0.463025336529416
98,0.244844626272441
100,0.0130980313821406
102,-0.232350250932927
104,-0.491588355671024
106,-0.764662927712392
108,-1.05158618515288
110,-1.35234371477928
112,-1.66690281317751
114,-1.99522115141387
116,-2.33725550526276
118,-2.69297025913972
120,-3.06234536289059
122,-3.44538339869196
124,-3.84211540195107
126,-4.25260507522452
128,-4.67695103576192
130,-5.11528674079761
132,-5.56777773275487
134,-6.03461582851236
136,-6.51600982878217
138,-7.01217222762105
140,-7.52330123592849
142,-8.04955716902233
144,-8.59103185323257
146,-9.14770913890319
148,-9.71941381954888
150,-10.3057451996085
152,-10.9059901896828
154,-11.5190091510031
156,-12.1430859004339
158,-12.7757317463697
160,-13.4134331403343
162,-14.0513355002914
164,-14.6828656008786
166,-15.2993172804076
168,-15.8894670149541
170,-16.4393512006518
172,-16.9324162270866
174,-17.3503052525345
176,-17.6744906292415
178,-17.8887088738636
180,-17.9817160930731
