"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.25332357482641
1.005,-1.16316277481815
1.01,-1.0832695520139
1.015,-1.01278574305067
1.02,-0.950883605837648
1.025,-0.896775945442635
1.03,-0.849723341183299
1.035,-0.809038838017995
1.04,-0.774090472686178
1.045,-0.744301992723656
1.05,-0.719152101963176
1.055,-0.698172535652363
1.06,-0.680945236515725
1.065,-0.66709887293712
1.07,-0.656304913412595
1.075,-0.648273447739675
1.08,-0.64274892438603
1.085,-0.6395059539198
1.09,-0.638345308954472
1.095,-0.639090230640225
1.1,-0.641583129665108
1.105,-0.645682745971156
1.11,-0.651261806528573
1.115,-0.658205195653401
1.12,-0.666408628923847
1.125,-0.675777801231697
1.13,-0.686227963190193
1.135,-0.697683868907418
1.14,-0.71008003241567
1.145,-0.723361229688419
1.15,-0.737483187586222
1.155,-0.75241340933881
1.16,-0.768132097218351
1.165,-0.784633145813028
1.17,-0.801925192825486
1.175,-0.820032727873085
1.18,-0.838997272898969
1.185,-0.858878660331982
1.19,-0.879756447127684
1.195,-0.901731514562236
1.2,-0.924927915574185
1.205,-0.949495044099102
1.21,-0.975610214799738
1.215,-1.00348175739727
1.22,-1.03335274782589
1.225,-1.06550551865152
1.23,-1.10026711285018
1.235,-1.13801586594197
1.24,-1.17918931680055
1.245,-1.22429364760739
1.25,-1.27391482019721
1.255,-1.32873147593017
1.26,-1.3895294385918
1.265,-1.45721719648355
1.27,-1.5328408502642
1.275,-1.61759536663226
1.28,-1.71282601340522
1.285,-1.82000864934238
1.29,-1.94068868697477
1.295,-2.07634412135738
1.3,-2.22811618682652
1.305,-2.39632263490587
1.31,-2.57964353039069
1.315,-2.77388369451901
1.32,-2.97035678770767
1.325,-3.15434950288018
1.33,-3.30489107505749
1.335,-3.39775483804881
1.34,-3.41285436408499
1.345,-3.34366077813258
1.35,-3.20230026536214
1.355,-3.01555278592094
1.36,-2.81442109603657
1.365,-2.62459482481313
1.37,-2.46229454958042
1.375,-2.33489368344951
1.38,-2.24361932760876
1.385,-2.18628541769075
1.39,-2.15925511155561
1.395,-2.15859566085552
1.4,-2.18065103958905
1.405,-2.22226535919113
1.41,-2.28082287822471
1.415,-2.35420420854943
1.42,-2.44071229467809
1.425,-2.53899428005492
1.43,-2.64797045879718
1.435,-2.76677400458395
1.44,-2.89470169580103
1.445,-3.03117444980292
1.45,-3.17570606853568
1.455,-3.32787862892965
1.46,-3.48732315099138
1.465,-3.6537044168575
1.47,-3.82670904083224
1.475,-4.00603608444362
1.48,-4.1913896686312
1.485,-4.38247316067443
1.49,-4.57898461181048
1.495,-4.78061319820946
1.5,-4.98703647792856
1.505,-5.19791832362626
1.51,-5.41290742827997
1.515,-5.63163631124961
1.52,-5.85372077646499
1.525,-6.07875979446566
1.53,-6.30633579624976
1.535,-6.53601537982082
1.54,-6.76735044011991
1.545,-6.99987973965705
1.55,-7.2331309404246
1.555,-7.46662311732551
1.56,-7.69986976910095
1.565,-7.93238233437661
1.57,-8.16367420788966
1.575,-8.39326523535007
1.58,-8.62068664517964
1.585,-8.84548635235916
1.59,-9.06723454499767
1.595,-9.2855294395921
1.6,-9.50000306815668
1.605,-9.71032694155174
1.61,-9.91621742051022
1.615,-10.1174406209153
1.62,-10.3138166842295
1.625,-10.5052232583377
1.63,-10.6915980583148
1.635,-10.8729404097132
1.64,-11.0493117169481
1.645,-11.2208348435733
1.65,-11.3876924365716
1.655,-11.5501242699745
1.66,-11.7084237211618
1.665,-11.8629335235869
1.67,-12.0140409607328
1.675,-12.1621726770284
1.68,-12.3077892823715
1.685,-12.4513799187142
1.69,-12.593456941423
1.695,-12.7345508467258
1.7,-12.8752055515727
1.705,-13.0159741056382
1.71,-13.1574148887265
1.715,-13.3000883218955
1.72,-13.4445540981692
1.725,-13.5913689193525
1.73,-13.7410847093909
1.735,-13.8942472618424
1.74,-14.0513952689788
1.745,-14.213059672304
1.75,-14.3797632681904
1.755,-14.5520204971761
1.76,-14.7303373404424
1.765,-14.9152112412758
1.77,-15.1071309620445
1.775,-15.3065762774419
1.78,-15.5140173914418
1.785,-15.7299139474128
1.79,-15.954713476801
1.795,-16.1888491001657
1.8,-16.4327362533119
1.805,-16.6867681587405
1.81,-16.9513096963176
1.815,-17.2266892446084
1.82,-17.5131879636113
1.825,-17.8110258695309
1.83,-18.1203439136907
1.835,-18.4411811258692
1.84,-18.7734457299471
1.845,-19.1168790123783
1.85,-19.4710106681646
1.855,-19.8351044434618
1.86,-20.2080932641281
1.865,-20.5885038729443
1.87,-20.9743725538684
1.875,-21.3631561177778
1.88,-21.7516462752356
1.885,-22.1359009805255
1.89,-22.5112129861854
1.895,-22.8721424688932
1.9,-23.2126445464554
1.905,-23.526319652389
1.91,-23.8068003236699
1.915,-24.0482592549092
1.92,-24.2459837045188
1.925,-24.3969225735021
1.93,-24.5000934175255
1.935,-24.5567532252989
1.94,-24.570289954944
1.945,-24.5458627185834
1.95,-24.4898777155752
1.955,-24.4094121253839
1.96,-24.3116857744714
1.965,-24.2036440981826
1.97,-24.0916748316171
1.975,-23.9814489112367
1.98,-23.877858237798
1.985,-23.785017409171
1.99,-23.7062986282714
1.995,-23.6443742444558
2,-23.6012467391806
2.005,-23.5782498462108
2.01,-23.5760064176417
2.015,-23.5943288428451
2.02,-23.6320471414356
2.025,-23.686749980778
2.03,-23.754428006644
2.035,-23.8290226763049
2.04,-23.9019161059284
2.045,-23.9614590706635
2.05,-23.9927305455188
2.055,-23.977833935728
2.06,-23.8970900261784
2.065,-23.7313503510809
2.07,-23.4652113833483
2.075,-23.0902616839465
2.08,-22.6070892748098
2.085,-22.0251150906654
2.09,-21.3603359218896
2.095,-20.6320139823643
2.1,-19.8595649224608
2.105,-19.0604190599928
2.11,-18.2489920458937
2.115,-17.4365042405428
2.12,-16.6312892353354
2.125,-15.8393024716224
2.13,-15.0646534793309
2.135,-14.3100768977315
