"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,2.8708684928991
2,3.10912368764084
4,3.33768256355766
6,3.55542457864725
8,3.76125727654083
10,3.95412399992
12,4.13300976194843
14,4.29694531934497
16,4.44500958234975
18,4.5763305613086
20,4.69008508837454
22,4.78549756921464
24,4.86183801803282
26,4.91841961457729
28,4.95459599904955
30,4.96975849472624
32,4.96333342310478
34,4.93477965666009
36,4.88358654384449
38,4.80927234375371
40,4.71138332814337
42,4.58949375102273
44,4.44320695675269
46,4.27215800398995
48,4.07601833497629
50,3.85450323099482
52,3.60738308310209
54,3.33449989543792
56,3.03579095458874
58,2.71132227385758
60,2.3613352838919
62,1.98631130052962
64,1.58705951583474
66,1.16483547426478
68,0.721497829516481
70,0.259710825662393
72,-0.216803096532771
74,-0.702964431024182
76,-1.19201250624311
78,-1.6752073800079
80,-2.14165393938102
82,-2.57839714671904
84,-2.97097238877603
86,-3.30456299556325
88,-3.56576294710843
90,-3.74466266634623
92,-3.83668618340187
94,-3.8435279356311
96,-3.77281402548227
98,-3.63662791366601
100,-3.44946434545744
102,-3.22626131618584
104,-2.98094217191167
106,-2.72559220291709
108,-2.47017397851008
110,-2.22260083428125
112,-1.98899826990909
114,-1.77403194733233
116,-1.5812314648242
118,-1.41327649670302
120,-1.27223483803915
122,-1.15975391659928
124,-1.07721251160916
126,-1.02584085501817
128,-1.00681695461731
130,-1.02134598064737
132,-1.07072846719491
134,-1.15642215857982
136,-1.28010168246769
138,-1.4437198848054
140,-1.64957461507143
142,-1.90038498762404
144,-2.19938163083417
146,-2.5504160818038
148,-2.95809505675922
150,-3.42794521677836
152,-3.96661170763125
154,-4.5820852880301
156,-5.28392845248587
158,-6.08340553054922
160,-6.99325026768552
162,-8.02635652152301
164,-9.19151530797457
166,-10.4814367975087
168,-11.8423835392808
170,-13.1113432662229
172,-13.9525215801222
174,-13.9867741199465
176,-13.1840660143632
178,-11.9023709543388
180,-10.4967091544131
