"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-2.39285072648538
1.005,-2.18114115153566
1.01,-1.99559381436938
1.015,-1.8324757006532
1.02,-1.68861823412604
1.025,-1.56133720972905
1.03,-1.44836222846007
1.035,-1.34777514541558
1.04,-1.25795682033844
1.045,-1.17754133858127
1.05,-1.10537683052038
1.055,-1.04049203644339
1.06,-0.982067821102786
1.065,-0.929412920883236
1.07,-0.881943294649093
1.075,-0.839164538384495
1.08,-0.800656908244958
1.085,-0.766062573307241
1.09,-0.735074786355594
1.095,-0.70742871775347
1.1,-0.682893743823559
1.105,-0.66126701772151
1.11,-0.642368178451598
1.115,-0.626035073631577
1.12,-0.612120385265842
1.125,-0.600489056636115
1.13,-0.591016423985723
1.135,-0.583586960392028
1.14,-0.578093542348189
1.145,-0.574437153116605
1.15,-0.572526941580577
1.155,-0.572280561505329
1.16,-0.573624723931283
1.165,-0.576495904723356
1.17,-0.58084115977861
1.175,-0.586619011637939
1.18,-0.593800382819901
1.185,-0.602369562699249
1.19,-0.612325205882157
1.195,-0.623681370596962
1.2,-0.636468615571565
1.205,-0.650735183289294
1.21,-0.666548306613728
1.215,-0.68399568486986
1.22,-0.7031871849753
1.225,-0.724256833612681
1.23,-0.747365178246474
1.235,-0.772702108541754
1.24,-0.800490245903134
1.245,-0.830989027703491
1.25,-0.864499634197222
1.255,-0.901370929196847
1.26,-0.942006607895423
1.265,-0.98687376147998
1.27,-1.0365130680185
1.275,-1.09155078295399
1.28,-1.15271259460126
1.285,-1.22083916608457
1.29,-1.29690269184451
1.295,-1.38202285753723
1.3,-1.47747887273365
1.305,-1.58471119557632
1.31,-1.70530132349395
1.315,-1.84090934569193
1.32,-1.99313538717361
1.325,-2.16325184188295
1.33,-2.35173110954292
1.335,-2.55748156232857
1.34,-2.77673941938504
1.345,-3.00172085493436
1.35,-3.21951230590263
1.355,-3.41224816794596
1.36,-3.55994855312464
1.365,-3.64646861120459
1.37,-3.66637599026078
1.375,-3.6283123057549
1.38,-3.55202006749776
1.385,-3.46107161844415
1.39,-3.37606179685385
1.395,-3.31124258017198
1.4,-3.27443112098759
1.405,-3.26856818824132
1.41,-3.29354684199041
1.415,-3.34766310970163
1.42,-3.42856180629561
1.425,-3.53377181484035
1.43,-3.66096813409724
1.435,-3.80807300705586
1.44,-3.97327123162303
1.445,-4.15498456828674
1.45,-4.35183004651741
1.455,-4.56257488050667
1.46,-4.78609391511944
1.465,-5.02133192251007
1.47,-5.26727128014564
1.475,-5.52290475731131
1.48,-5.78721285188601
1.485,-6.05914509707121
1.49,-6.33760486384966
1.495,-6.6214373495429
1.5,-6.90942062989748
1.505,-7.20025984139509
1.51,-7.49258473733729
1.515,-7.78495101105699
1.52,-8.075845884797
1.525,-8.36369850209553
1.53,-8.64689561121689
1.535,-8.92380286458008
1.54,-9.19279176838669
1.545,-9.45227189618096
1.55,-9.70072745061317
1.555,-9.93675666812083
1.56,-10.1591119893649
1.565,-10.3667384632827
1.57,-10.5588076184618
1.575,-10.7347441067819
1.58,-10.8942428406572
1.585,-11.0372750831434
1.59,-11.1640829191535
1.595,-11.2751625938614
1.6,-11.3712381881856
1.605,-11.4532278650835
1.61,-11.5222053673601
1.615,-11.5793595470889
1.62,-11.6259544922564
1.625,-11.6632923686779
1.63,-11.692680517319
1.635,-11.7154037390071
1.64,-11.7327021400204
1.645,-11.7457544544477
1.65,-11.755666425141
1.655,-11.7634636140141
1.66,-11.7700879085676
1.665,-11.7763969713921
1.67,-11.7831659179945
1.675,-11.7910905829151
1.68,-11.8007918263968
1.685,-11.8128204303793
1.69,-11.8276622243723
1.695,-11.8457431636066
1.7,-11.8674341513427
1.705,-11.8930554538161
1.71,-11.9228806007208
1.715,-11.9571396977162
1.72,-11.9960221018559
1.725,-12.039678427772
1.73,-12.0882218635617
1.735,-12.1417287821201
1.74,-12.200238637534
1.745,-12.2637531383855
1.75,-12.3322346916281
1.755,-12.4056041133465
1.76,-12.4837376074754
