"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,4.33504439026118
2,4.37685100118676
4,4.4129108489933
6,4.44339218686089
8,4.46844426635806
10,4.48818793172731
12,4.50270677763987
14,4.51203912932393
16,4.51617107282457
18,4.51503072300164
20,4.50848386932572
22,4.49633108679505
24,4.47830634397664
26,4.45407708504298
28,4.4232457103855
30,4.38535233321525
32,4.33987864920989
34,4.28625272374849
36,4.22385447689729
38,4.15202162974837
40,4.07005586616169
42,3.97722896031921
44,3.87278862158557
46,3.75596381292312
48,3.62596930675868
50,3.48200925238201
52,3.32327954175661
54,3.14896877653734
56,2.95825765891103
58,2.75031665352481
60,2.52430179810895
62,2.27934857711966
64,2.01456381632345
66,1.72901560729505
68,1.42172133057264
70,1.09163391785673
72,0.737626584167944
74,0.358476384395563
76,-0.0471528685107291
78,-0.48072749754027
80,-0.943859365844898
82,-1.4383176891651
84,-1.96603379807961
86,-2.52909308764731
88,-3.12970448065148
90,-3.77013110534494
92,-4.45255471867136
94,-5.17882776397966
96,-5.95003650466633
98,-6.76575115871856
100,-7.62277188863744
102,-8.51310708053245
104,-9.42091367506186
106,-10.3184051261648
108,-11.1617562317181
110,-11.890293582422
112,-12.434778921262
114,-12.7384486835684
116,-12.7825292842165
118,-12.5963642142489
120,-12.2425253989609
122,-11.7907711076045
124,-11.2995324555548
126,-10.8100477793816
128,-10.3482859272108
130,-9.9292256700534
132,-9.56077445097013
134,-9.24660405079037
136,-8.98799803244201
138,-8.78499316557914
140,-8.63706544568309
142,-8.54353715778308
144,-8.50381841821089
146,-8.5175533625877
148,-8.58471393241975
150,-8.70566785505398
152,-8.88123789775598
154,-9.11276415883195
156,-9.40217838960861
158,-9.7520980802996
160,-10.1659475134084
162,-10.6481122976461
164,-11.2041314020307
166,-11.8409226299479
168,-12.5670144392709
170,-13.3926951705479
172,-14.3298281220304
174,-15.3906546399497
176,-16.5837955301219
178,-17.9028747427046
180,-19.2973214031423
