"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.24794390974122
2,3.23490536685572
4,3.21940677691439
6,3.20130443490448
8,3.18047334685543
10,3.1568095198545
12,3.1302322484789
14,3.1006863811483
16,3.06814452775172
18,3.03260914541848
20,2.99411441313273
22,2.95272777906786
24,2.90855103854661
26,2.8617207774645
28,2.81240799845027
30,2.76081673807617
32,2.7071814864989
34,2.6517632394754
36,2.59484404982586
38,2.53672000321716
40,2.47769262209617
42,2.4180587999038
44,2.35809948069621
46,2.29806741924215
48,2.23817447292141
50,2.17857897660266
52,2.11937382176737
54,2.06057588939824
56,2.0021174639436
58,1.94384017976533
60,1.88549192526016
62,1.82672696346341
64,1.76710933719698
66,1.70611943090008
68,1.64316337982165
70,1.57758486733164
72,1.50867874479595
74,1.4357058514442
76,1.35790840311749
78,1.27452535237724
80,1.18480718811752
82,1.08802972882612
84,0.983506558554053
86,0.870599848827146
88,0.748729396192852
90,0.6173797798248
92,0.476105605366203
94,0.324534850983515
96,0.162370371986923
98,-0.0106103452588606
100,-0.194557057532445
102,-0.389550111995055
104,-0.59560507618918
106,-0.812678421644276
108,-1.04067398994108
110,-1.27944992694598
112,-1.52882572991134
114,-1.78858901744328
116,-2.05850160856258
118,-2.33830448857152
120,-2.62772124959341
122,-2.92645962433003
124,-3.23421078269754
126,-3.5506461304384
128,-3.8754114327253
130,-4.20811817927196
132,-4.54833220553669
134,-4.89555968321297
136,-5.24923069029789
138,-5.60868066730964
140,-5.97313016545113
142,-6.34166340127333
144,-6.71320625919831
146,-7.0865045369494
148,-7.46010341626619
150,-7.83232936378773
152,-8.20127591714231
154,-8.56479506836215
156,-8.9204961831478
158,-9.26575453396366
160,-9.59773150456819
162,-9.91340826218018
164,-10.2096341178252
166,-10.4831898641895
168,-10.7308651117392
170,-10.9495471381774
172,-11.1363172111739
174,-11.2885489923629
176,-11.4040027467996
178,-11.4809088724881
180,-11.5180348120263
