"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.21949776773067
2,3.18336408403674
4,3.14656528202505
6,3.10950553695608
8,3.07257128275249
10,3.03611489653457
12,3.0004372125317
14,2.96576970540857
16,2.9322573001828
18,2.8999428155605
20,2.86875401464664
22,2.83849411534434
24,2.80883640737461
26,2.7793233506615
28,2.74937021792443
30,2.71827302599817
32,2.68522020980561
34,2.64930725946827
36,2.60955338497247
38,2.56491920265671
40,2.51432445033288
42,2.45666482016828
44,2.39082713131669
46,2.31570222605007
48,2.2301951432262
50,2.13323228433448
52,2.02376542803304
54,1.90077256215282
56,1.76325558532257
58,1.61023498487662
60,1.44074162695727
62,1.25380580307946
64,1.04844366919339
66,0.823641192030488
68,0.578335685800661
70,0.311394981820816
72,0.021594225926527
74,-0.29240975373013
76,-0.632106616401997
78,-0.999163358869635
80,-1.39545798004688
82,-1.82311598648242
84,-2.28454945387642
86,-2.7824976473727
88,-3.32006671738994
90,-3.90076302024872
92,-4.52850880666148
94,-5.20761775187009
96,-5.94268596899569
98,-6.73831187959545
100,-7.59847693135597
102,-8.52526558461085
104,-9.51632905451471
106,-10.5600782558676
108,-11.6272353580974
110,-12.6582400007645
112,-13.5515054441611
114,-14.17105903241
116,-14.3985688534606
118,-14.210170302614
120,-13.6953584300411
122,-12.9930048445459
124,-12.2224192528798
126,-11.4600179061422
128,-10.7464484176142
130,-10.1000200084367
132,-9.52689633102638
134,-9.02718911946572
136,-8.59825075381325
138,-8.23636160105199
140,-7.93756043018836
142,-7.69803216220939
144,-7.51427169830004
146,-7.38313727950443
148,-7.30185186607124
150,-7.26798261892154
152,-7.27941391746721
154,-7.33432180402769
156,-7.43115387953891
158,-7.56861671821761
160,-7.74567189564179
162,-7.96154124239078
164,-8.21572167036473
166,-8.50800970406941
168,-8.83853555725599
170,-9.20780608738528
172,-9.61675502504227
174,-10.066797129876
176,-10.5598796293986
178,-11.098517992432
180,-11.6857908724255
