"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,2.99278495846307
2,2.97917844280959
4,2.96456143331491
6,2.94881388086293
8,2.9318281454086
10,2.91351181036012
12,2.89379037247469
14,2.8726097384074
16,2.84993844318605
18,2.82576948982768
20,2.80012169417314
22,2.77304040630919
24,2.744597471593
26,2.71489029252651
28,2.68403985995435
30,2.65218764060909
32,2.61949123983066
34,2.58611880446445
36,2.55224219137382
38,2.51802899991223
40,2.48363364836834
42,2.44918775908813
44,2.41479019718581
46,2.380497174828
48,2.34631287820859
50,2.31218108983426
52,2.27797825938123
54,2.24350842054994
56,2.20850026173982
58,2.17260654202754
60,2.13540591148008
62,2.09640705904477
64,2.05505498522438
66,2.01073909196759
68,1.96280270703307
70,1.91055361875664
72,1.85327518960521
74,1.79023763930073
76,1.72070913407748
78,1.64396637981077
80,1.55930448520705
82,1.46604592977574
84,1.36354853433205
86,1.2512123856532
88,1.12848570987649
90,0.994869721165248
92,0.849922494184294
94,0.693261922904459
96,0.524567836450405
98,0.343583347402944
100,0.150115511243713
102,-0.055964620792208
104,-0.274722468021655
106,-0.506160810741134
108,-0.75022099930624
110,-1.00678436313793
112,-1.27567368527807
114,-1.5566545908831
116,-1.84943668046095
118,-2.15367422238494
120,-2.46896620637712
122,-2.79485555282329
124,-3.13082727499358
126,-3.47630540592214
128,-3.8306485325571
130,-4.19314383064637
132,-4.56299956831791
134,-4.93933614749468
136,-5.32117588200177
138,-5.70743186924217
140,-6.09689649512847
142,-6.48823031123658
144,-6.87995222398461
146,-7.27043211486313
148,-7.65788713597821
150,-8.0403829556917
152,-8.4158411198564
154,-8.78205340401935
156,-9.13670353750102
158,-9.4773959927568
160,-9.80169071606978
162,-10.1071418531599
164,-10.3913378753288
166,-10.6519402422742
168,-10.8867180200875
170,-11.0935767809732
172,-11.270581557719
174,-11.4159753365635
176,-11.5281961160786
178,-11.6058964431045
180,-11.6479691420583
