"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.88471200691548
2,3.87568549512021
4,3.86440442442398
6,3.85110746221338
8,3.83597654430077
10,3.81912506754938
12,3.8005874393955
14,3.78031060720682
16,3.75814809093968
18,3.73385688961206
20,3.70709743852952
22,3.67743657927002
24,3.64435329113211
26,3.60724674415547
28,3.56544608940944
30,3.51822131493134
32,3.46479447019734
34,3.40435059477593
36,3.33604776737914
38,3.25902580481189
40,3.17241326932507
42,3.07533257118585
44,2.96690306701054
46,2.84624214341803
48,2.71246433391387
50,2.5646785426917
52,2.40198344373673
54,2.22346109122583
56,2.02816872317188
58,1.81512867031782
60,1.58331620146773
62,1.33164504802682
64,1.05895025518633
66,0.763967902293448
68,0.445311114008943
70,0.101441636202209
72,-0.269363938832222
74,-0.669054463488534
76,-1.09985254158827
78,-1.56431279076341
80,-2.06539256728613
82,-2.60653835266771
84,-3.1917917643897
86,-3.82591979074643
88,-4.5145738185558
90,-5.26447992953606
92,-6.08365530607003
94,-6.98162372656017
96,-7.96954514596188
98,-9.06002417418904
100,-10.265974861279
102,-11.5969252280125
104,-13.0486923081529
106,-14.5772272896585
108,-16.0431607801228
110,-17.1457623127607
112,-17.5049882027256
114,-17.0197878962019
116,-15.9967847150237
118,-14.8016211786042
120,-13.6411211363176
122,-12.593873655123
124,-11.6781416834699
126,-10.8896061868489
128,-10.217178894162
130,-9.64890870554778
132,-9.17395942881191
134,-8.78310993777354
136,-8.46873022595263
138,-8.22459720569462
140,-8.04568535876959
142,-7.9279788015506
144,-7.86831751950481
146,-7.86427827981388
148,-7.91408699261074
150,-8.01655886067645
152,-8.17106346357534
154,-8.37751316469673
156,-8.63637463287524
158,-8.94870477912759
160,-9.31621406140706
162,-9.7413619731595
164,-10.2274916389584
166,-10.7790126644705
168,-11.4016430987899
170,-12.1027205131084
172,-12.8915827749552
174,-13.7799840275312
176,-14.7824019915646
178,-15.9157679395612
180,-17.1971961930494
