"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.85424222312484
2,3.82702521700439
4,3.7980729291466
6,3.76776262701705
8,3.73641876787753
10,3.70429772950833
12,3.67157329140425
14,3.63832360408097
16,3.60452035920987
18,3.57002078585406
20,3.53456295040693
22,3.49776464055497
24,3.45912588469637
26,3.41803492070017
28,3.37377720609342
30,3.32554687776772
32,3.27245993947533
34,3.21356838830963
36,3.14787448719004
38,3.07434444171429
40,2.99192083365494
42,2.89953328387978
44,2.79610694806931
46,2.68056857435257
48,2.55184996091299
50,2.40888873539149
52,2.25062643185416
54,2.07600386369301
56,1.88395378296367
58,1.67339078057841
60,1.44319832001671
62,1.19221271155144
64,0.919203724332325
66,0.622851397053628
68,0.301718437478008
70,-0.0457826150844435
72,-0.42142857022088
74,-0.827232585135942
76,-1.26550095080696
78,-1.73890229815522
80,-2.25055274524237
82,-2.80412167953834
84,-3.40396436876474
86,-4.05528937800969
88,-4.76437053294872
90,-5.53881384780841
92,-6.38788629739756
94,-7.32289673742524
96,-8.35756504872771
98,-9.50815415612847
100,-10.7926710307686
102,-12.2270896165804
104,-13.8127299100624
106,-15.4994444026374
108,-17.0976334769415
110,-18.1721464546045
112,-18.2366143953368
114,-17.3433943408111
116,-16.0082678233024
118,-14.6300358496043
120,-13.3706531013252
122,-12.2696774883882
124,-11.3232478565853
126,-10.5157182717823
128,-9.83029602034491
130,-9.25213797183532
132,-8.76893146861563
134,-8.37070367868809
136,-8.04944822112821
138,-7.79875821927737
140,-7.61351748263161
142,-7.48965572972954
144,-7.42396018266924
146,-7.41393339485727
148,-7.45768826339849
150,-7.55387315631722
152,-7.70162206572651
154,-7.90052643997247
156,-8.15062683092607
158,-8.45242375726942
160,-8.80690826334436
162,-9.21561352541119
164,-9.68068938404388
166,-10.2050014674102
168,-10.7922546489619
170,-11.4471346864333
172,-12.1754467202512
174,-12.9841923930649
176,-13.8814389385335
178,-14.8756222003439
180,-15.9734216565263
