"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.41137520607874
2,3.38572755159943
4,3.35995824611133
6,3.33399006917318
8,3.30775641808223
10,3.28120437344189
12,3.25429723747796
14,3.22701645835098
16,3.19936285012769
18,3.17135701650528
20,3.14303888875639
22,3.11446629671636
24,3.08571250790156
26,3.05686269559929
28,3.02800933290522
30,2.99924655612525
32,2.97066359636015
34,2.94233743966467
36,2.91432493965559
38,2.88665466630086
40,2.8593188244988
42,2.83226560948191
44,2.80539237734711
46,2.77853999411776
48,2.75148868419387
50,2.72395563039325
52,2.69559448768852
54,2.66599686854287
56,2.63469574856958
58,2.60117063678538
60,2.56485426397301
62,2.52514047271044
64,2.48139294789863
66,2.43295440857386
68,2.37915588904724
70,2.31932576631888
72,2.25279823611573
74,2.17892099599672
76,2.09706195505956
78,2.0066148508559
80,1.90700371119326
82,1.79768614876521
84,1.6781555183363
86,1.54794199884533
88,1.40661268640838
90,1.25377079952296
92,1.08905410592097
94,0.912132682857681
96,0.722706120642674
98,0.520500274420465
100,0.305263663035566
102,0.076763607579199
104,-0.165217802964793
106,-0.420887834798105
108,-0.690447237626426
110,-0.974094292559546
112,-1.27202868884404
114,-1.58445513085516
116,-1.91158656654453
118,-2.25364691626981
120,-2.61087316688796
122,-2.98351668018797
124,-3.3718435467812
126,-3.776133795506
128,-4.19667924259475
130,-4.63377973183097
132,-5.08773747329025
134,-5.5588491295366
136,-6.04739521861298
138,-6.55362629558502
140,-7.07774522960915
142,-7.61988469979048
144,-8.18007877531226
146,-8.75822710365162
148,-9.35404977933971
150,-9.96703037190452
152,-10.596343816569
154,-11.2407648767528
156,-11.8985516562148
158,-12.5672972255107
160,-13.2437410721694
162,-13.9235314394647
164,-14.6009311642229
166,-15.2684663103793
168,-15.9165338846174
170,-16.5330197150328
172,-17.1030375532181
174,-17.608984169952
176,-18.0311843170127
178,-18.3493984536897
180,-18.5452733656193
