"Freq [GHz]","dB(St(Driver_T1,Driver_T1)) []"
1,-1.07802689055497
1.005,-1.01626451655693
1.01,-0.96208002924424
1.015,-0.914869522471251
1.02,-0.8740397904832
1.025,-0.839018987041303
1.03,-0.809264566539513
1.035,-0.784268769868843
1.04,-0.76356196510285
1.045,-0.746714171783324
1.05,-0.733335096058675
1.055,-0.723072989413014
1.06,-0.715612621795817
1.065,-0.710672634390614
1.07,-0.708002510164108
1.075,-0.707379372534548
1.08,-0.708604793971171
1.085,-0.711501766718209
1.09,-0.715911956854727
1.095,-0.721693330703484
1.1,-0.728718209922648
1.105,-0.736871779755249
1.11,-0.74605104555904
1.115,-0.756164207670383
1.12,-0.767130405406446
1.125,-0.778879768594457
1.13,-0.79135370975472
1.135,-0.804505391549702
1.14,-0.818300311321479
1.145,-0.832716956039117
1.15,-0.847747495168064
1.155,-0.863398494338947
1.16,-0.879691647982723
1.165,-0.896664543447974
1.17,-0.914371482082883
1.175,-0.932884394312202
1.18,-0.952293896174783
1.185,-0.972710544683633
1.19,-0.994266359492258
1.195,-1.01711668958893
1.2,-1.041442517066
1.205,-1.06745330643566
1.21,-1.09539052849724
1.215,-1.12553201333591
1.22,-1.15819731833705
1.225,-1.19375433424566
1.23,-1.23262739413851
1.235,-1.27530719299638
1.24,-1.32236286060989
1.245,-1.37445653939778
1.25,-1.43236076472543
1.255,-1.49697875800414
1.26,-1.56936728960644
1.265,-1.65076080421524
1.27,-1.74259358007284
1.275,-1.84651302408402
1.28,-1.96437042762246
1.285,-2.09816342344381
1.29,-2.24988382618352
1.295,-2.42119214162308
1.3,-2.61279606818114
1.305,-2.8233707702429
1.31,-3.04788395631411
1.315,-3.27542872909345
1.32,-3.48735915713615
1.325,-3.65770892091858
1.33,-3.75856610442456
1.335,-3.77083250192127
1.34,-3.6948748300939
1.345,-3.55225276224945
1.35,-3.37625228759803
1.355,-3.19887145565685
1.36,-3.04275258897275
1.365,-2.91988408644145
1.37,-2.83414357118385
1.375,-2.7845876481817
1.38,-2.76800769880528
1.385,-2.78049679273178
1.39,-2.81825703868488
1.395,-2.87793995481072
1.4,-2.9567376691153
1.405,-3.05235746413411
1.41,-3.16295123141908
1.415,-3.28703491973702
1.42,-3.42341331924389
1.425,-3.57111562151551
1.43,-3.72934260285231
1.435,-3.89742438114652
1.44,-4.07478709052273
1.445,-4.26092678563664
1.45,-4.45538907860788
1.455,-4.65775326382036
1.46,-4.86761993006338
1.465,-5.08460127082011
1.47,-5.30831347699529
1.475,-5.53837073521113
1.48,-5.77438046482694
1.485,-6.01593951410793
1.49,-6.26263110581563
1.495,-6.51402237925889
1.5,-6.76966242289653
1.505,-7.02908073142675
1.51,-7.29178605570425
1.515,-7.55726564395194
1.52,-7.82498489919897
1.525,-8.09438750083718
1.53,-8.36489605737098
1.535,-8.6359133721898
1.54,-8.9068244135337
1.545,-9.17699908250732
1.55,-9.44579586763924
1.555,-9.71256645971618
1.56,-9.97666137531679
1.565,-10.2374366010147
1.57,-10.4942612228211
1.575,-10.7465259484107
1.58,-10.9936523656913
1.585,-11.2351027144595
1.59,-11.4703898836919
1.595,-11.6990872919127
1.6,-11.9208382688547
1.605,-12.1353645395797
1.61,-12.342473422148
1.615,-12.5420633891787
1.62,-12.7341277114762
1.625,-12.9187559941687
1.63,-13.096133525278
1.635,-13.2665384737957
1.64,-13.4303370886203
1.645,-13.5879771509548
1.65,-13.7399800125743
1.655,-13.8869316051387
1.66,-14.0294728291692
1.665,-14.168289726425
1.67,-14.3041038100108
1.675,-14.4376628783262
1.68,-14.5697325785981
1.685,-14.7010889198944
1.69,-14.8325118701293
1.695,-14.964780111349
1.7,-15.0986669758087
1.705,-15.2349375438616
1.71,-15.3743468540998
1.715,-15.517639156166
1.72,-15.6655481261904
1.725,-15.8187979625356
1.73,-15.9781052839535
1.735,-16.1441817619421
1.74,-16.3177374327752
1.745,-16.4994846513652
1.75,-16.6901426680971
1.755,-16.8904428306264
1.76,-17.1011344352339
1.765,-17.3229912768448
1.77,-17.5568189736533
1.775,-17.8034631721493
1.78,-18.0638187721442
1.785,-18.3388403503765
1.79,-18.6295540069099
1.795,-18.9370709125671
1.8,-19.2626029000106
1.805,-19.607480517726
1.81,-19.9731740566322
1.815,-20.3613181635774
1.82,-20.773740771648
1.825,-21.2124971941557
1.83,-21.679910323052
1.835,-22.1786178893957
1.84,-22.7116275694248
1.845,-23.282380118897
1.85,-23.8948192057375
1.855,-24.5534631872703
1.86,-25.26346666827
1.865,-26.0306439270966
1.87,-26.8613929913773
1.875,-27.762388677357
1.88,-28.7397640188802
1.885,-29.797189400241
1.89,-30.9316449068536
1.895,-32.1246434330345
1.9,-33.3257654683631
1.905,-34.4285392258618
1.91,-35.2573816436629
1.915,-35.6186815219009
1.92,-35.4338726774559
1.925,-34.81216854489
1.93,-33.9536811939992
