"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,3.53879692774873
2,3.50892866976705
4,3.47913497679228
6,3.44941044684936
8,3.4197586865815
10,3.39019396464068
12,3.36074229941344
14,3.33144191301972
16,3.30234299002358
18,3.2735066893195
20,3.2450033721096
22,3.21691002842901
24,3.18930690957522
26,3.1622734037688
28,3.13588322646977
30,3.11019903332912
32,3.08526660041557
34,3.06110875022962
36,3.03771922991885
38,3.01505676693138
40,2.99303953445692
42,2.97154025267188
44,2.95038213150996
46,2.92933582731621
48,2.90811754159399
50,2.88638833856259
52,2.86375470359643
54,2.83977031120198
56,2.81393892303991
58,2.78571829680363
60,2.75452495753534
62,2.71973966490732
64,2.68071340261353
66,2.63677371782187
68,2.58723124753388
70,2.53138628234777
72,2.46853523428964
74,2.39797689219261
76,2.31901836419391
78,2.23098062145487
80,2.13320356985188
82,2.02505058717818
84,1.90591247263806
86,1.7752107635281
88,1.63240038143702
90,1.47697157746802
92,1.30845115323594
94,1.12640294198531
96,0.930427542327324
98,0.720161305979112
100,0.495274590663469
102,0.255469300130826
104,0.0004757452039379
106,-0.26995112712539
108,-0.556036075239255
110,-0.857988398497048
112,-1.17600717436251
114,-1.51028678832396
116,-1.86102263201745
118,-2.22841683007212
120,-2.61268384288753
122,-3.01405578130171
124,-3.43278726012968
126,-3.86915961065391
128,-4.32348426659262
130,-4.79610513242291
132,-5.28739973489134
134,-5.79777894470875
136,-6.32768503095358
138,-6.87758776868654
140,-7.44797825063499
142,-8.03935994133674
144,-8.65223633306352
146,-9.28709427881852
148,-9.94438162552669
150,-10.6244770449182
152,-11.327648784749
154,-12.0539971472725
156,-12.8033723690798
158,-13.5752544710273
160,-14.3685734299816
162,-15.1814351395854
164,-16.0106993988381
166,-16.8513301386312
168,-17.695410143942
170,-18.5307032590951
172,-19.3387142194531
174,-20.0924640614228
176,-20.7548484173022
178,-21.2795043357052
180,-21.6168371564663
