"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.3610069414724
2,3.30761692970987
4,3.25411410403912
6,3.20109518190864
8,3.14913034774496
10,3.09873943739281
12,3.05036658666247
14,3.00435470375764
16,2.96092132503785
18,2.92013748248939
20,2.88191111855626
22,2.84597632045344
24,2.81188922993115
26,2.77903096095969
28,2.74661729239233
30,2.71371436862585
32,2.67925920529877
34,2.64208350658908
36,2.60093917639277
38,2.55452394070388
40,2.5015056636488
42,2.44054419229035
44,2.3703098595538
46,2.28949806942056
48,2.19683965312763
50,2.09110690095929
52,1.97111533420713
54,1.83572138776641
56,1.68381623301065
58,1.51431599288358
60,1.32614859630715
62,1.11823749492026
64,0.889482426972836
66,0.638737363138127
68,0.364785706935921
70,0.066312747043995
72,-0.258124730619767
74,-0.610131863526265
76,-0.991512458328017
78,-1.40430942609381
80,-1.85084925623903
82,-2.33379065932304
84,-2.85617685627463
86,-3.42148945682493
88,-4.03369856925936
90,-4.69729695727325
92,-5.41729216429025
94,-6.19910236737778
96,-7.04824469071219
98,-7.96958962855174
100,-8.96572717384963
102,-10.0335628200149
104,-11.1575803946914
106,-12.2976565256426
108,-13.3711920576251
110,-14.240257265589
112,-14.7373758337557
114,-14.7566014804976
116,-14.3383614870353
118,-13.6353243812798
120,-12.8078798992405
122,-11.9659715472578
124,-11.1686979578371
126,-10.4423418745165
128,-9.79563286972955
130,-9.22886596380092
132,-8.73867433834771
134,-8.32037147396326
136,-7.96904716424513
138,-7.68004825297811
140,-7.44916229973879
142,-7.27266144113965
144,-7.14728347362013
146,-7.07018752477956
148,-7.0389020926533
150,-7.0512735635487
152,-7.10541857212886
154,-7.19968126454903
156,-7.33259541683766
158,-7.50285079590715
160,-7.70926276922871
162,-7.95074374533277
164,-8.22627438704981
166,-8.53487151364003
168,-8.87554800116472
170,-9.24725755895595
172,-9.64881370235135
174,-10.0787672200018
176,-10.5352196780881
178,-11.0155421219273
180,-11.5159593880246
