"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.02964933034828
2,2.97090482842103
4,2.91236865828848
6,2.85467064584622
8,2.79843655525862
10,2.74426347643237
12,2.6926921912344
14,2.64417792833737
16,2.59906125966344
18,2.55754110197591
20,2.51965181044653
22,2.48524615391345
24,2.45398554464152
26,2.42533829849445
28,2.39858599955865
30,2.3728373332004
32,2.34704813203714
34,2.32004593061332
36,2.29055709320603
38,2.25723457179673
40,2.21868453832952
42,2.17349046238308
44,2.12023360708786
46,2.05750933004993
48,1.98393895210271
50,1.8981772619101
52,1.79891594324353
54,1.68488334334686
56,1.55484105495503
58,1.40757777724488
60,1.24190087081246
62,1.05662594713175
64,0.850564750674884
66,0.622511516716183
68,0.371227933035409
70,0.0954268125688317
72,-0.206245387323337
74,-0.535226961349823
76,-0.893059817389214
78,-1.28140796110632
80,-1.70207408536262
82,-2.15701158900862
84,-2.64832738479673
86,-3.1782675176059
88,-3.74917193298435
90,-4.36337506710161
92,-5.02301254059291
94,-5.72966681356382
96,-6.48374012523718
98,-7.28337539711289
100,-8.12265826109865
102,-8.98876927762235
104,-9.85787855575069
106,-10.6903112093617
108,-11.4275471018926
110,-11.9968515479109
112,-12.3298367378355
114,-12.3912981817901
116,-12.1980593714486
118,-11.8099377228489
120,-11.3017550706314
122,-10.7394252577454
124,-10.1704638000411
126,-9.62490027505908
128,-9.11987187623993
130,-8.66414336527079
132,-8.26143104160063
134,-7.91256262301664
136,-7.61679447746053
138,-7.372585295434
140,-7.17803752752741
142,-7.03114105834894
144,-6.92990068231758
146,-6.8723957273798
148,-6.85680015965722
150,-6.88137967330988
152,-6.94447533726458
154,-7.04447931885866
156,-7.17980583046234
158,-7.34885903192076
160,-7.5499987346004
162,-7.78150411717138
164,-8.04153509291905
166,-8.32809032706617
168,-8.63896008783845
170,-8.9716710629405
172,-9.32341898761349
174,-9.69098354555728
176,-10.0706188916293
178,-10.4579130783499
180,-10.8476120308283
