"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.84197036555633
2,3.8526789115144
4,3.86186183713105
6,3.86975681990379
8,3.87652303849706
10,3.88222749920635
12,3.88683345233087
14,3.89019157097625
16,3.89203442442131
18,3.89197458445143
20,3.88950647282604
22,3.88401181409322
24,3.87476832551186
26,3.86096107844648
28,3.84169582140628
30,3.81601347407485
32,3.78290498552238
34,3.74132579153618
36,3.69020919290906
38,3.62847809263516
40,3.55505465887111
42,3.46886760757824
44,3.36885691249345
46,3.25397584272834
48,3.12319029567968
50,2.97547543377711
52,2.80980964865206
54,2.62516586742006
56,2.42050018496556
58,2.19473775489615
60,1.94675580051966
62,1.67536351445922
64,1.37927849794455
66,1.05709924256946
68,0.707272969893681
70,0.328057906511785
72,-0.0825212292416676
74,-0.526726131661312
76,-1.00716827137381
78,-1.52688533166448
80,-2.08943390336954
82,-2.69900206214323
84,-3.36054532851005
86,-4.07994777487035
88,-4.86420415593319
90,-5.72160277628615
92,-6.66184745059754
94,-7.695953481346
96,-8.83549497027306
98,-10.0901409845038
100,-11.4608697197594
102,-12.9228926330628
104,-14.3877871800228
106,-15.6437684269954
108,-16.3508331068344
110,-16.2624219807947
112,-15.5021608277511
114,-14.4162591839015
116,-13.2743138427111
118,-12.2053369437452
120,-11.253440470893
122,-10.4257487520421
124,-9.71594875187433
126,-9.11400877507735
128,-8.60984275766032
130,-8.19453723783193
132,-7.86063944917396
134,-7.60210686415206
136,-7.41415512797285
138,-7.29309550876458
140,-7.23619469291698
142,-7.24156693985376
144,-7.30810036580901
146,-7.43541696503594
148,-7.62386646850169
150,-7.87455597881513
152,-8.18942015741835
154,-8.57134074418597
156,-9.02432993617414
158,-9.55380070901648
160,-10.1669603473926
162,-10.873384278681
164,-11.6858606128743
166,-12.6216484334209
168,-13.7043701125033
170,-14.9668388438891
172,-16.4550281177632
174,-18.2320811229645
176,-20.3729205187375
178,-22.8921732109354
180,-25.3347579313015
