"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='0deg'"
0,4.06218110422571
2,4.03421057811816
4,4.00502076359408
6,3.97459784831024
8,3.94293814880254
10,3.91004950807634
12,3.87595244226914
14,3.84068099566502
16,3.8042832514679
18,3.76682143396613
20,3.72837152723044
22,3.68902232771666
24,3.64887384474351
26,3.60803496557007
28,3.56662031249394
30,3.52474623960846
32,3.48252594770324
34,3.44006373758904
36,3.39744847408991
38,3.35474639290843
40,3.31199344683525
42,3.26918745115555
44,3.22628034423288
46,3.18317092116837
48,3.13969841945347
50,3.09563733025877
52,3.05069377433863
54,3.00450371750441
56,2.95663321076715
58,2.90658073147807
60,2.85378158363471
62,2.79761419891173
64,2.73740807575847
66,2.67245301133523
68,2.60200922659344
70,2.5253179613974
72,2.44161212357263
74,2.35012660930069
76,2.25010796617991
78,2.14082313707607
80,2.02156709492951
82,1.89166924900133
84,1.7504985660293
86,1.59746740155237
88,1.43203407520826
90,1.25370424878243
92,1.06203117830309
94,0.856614913740806
96,0.637100514787555
98,0.403175341976708
100,0.154565472237261
102,-0.108968720328162
104,-0.387637781882756
106,-0.681629156702687
108,-0.991113880403006
110,-1.31625393080307
112,-1.65721016189719
114,-2.01415072773181
116,-2.38725988528747
118,-2.77674705190355
120,-3.18285598659249
122,-3.60587396871883
124,-4.04614086434609
126,-4.50405800167907
128,-4.98009682315612
130,-5.47480734275054
132,-5.98882651216737
134,-6.52288668783659
136,-7.07782449100193
138,-7.65459046537098
140,-8.25426006090005
142,-8.87804660855825
144,-9.52731709781477
146,-10.2036117184515
148,-10.9086682578637
150,-11.644452495699
152,-12.4131955748814
154,-13.2174386567432
156,-14.0600833565174
158,-14.9444421629506
160,-15.8742734241045
162,-16.853764447409
164,-17.887380747365
166,-18.9794014176804
168,-20.1327509370562
170,-21.34630073338
172,-22.6089719131003
174,-23.8877107111354
176,-25.1062488372613
178,-26.1199065155607
180,-26.7223766682862
